,content,mark
4497354,一季报速递：浙江仙通2017年一季度盈利6097.01,-99
2232508,突然死亡,-99
3643502,神州高铁现在38.96元，大家觉得中国高铁价值多,-99
964588,二次停牌2次下跌，西风呼呼的吹，机构不知道还,-99
828976,粉饰太平，周五发新股，拉起来点,-99
1384688,涨起来是尊严，跌下去是耻辱,-99
5299420,东宏牛逼，恭喜各位,-99
3080709,盘了那么久破位了，  还没到底！跑跑,-99
4213478,打压为在低位增持？,-99
107888,瞎子也狂笑 ，市值270亿，前三季实际利润57亿，,-99
3973311,今天不可能涨停，有人捣乱，涨停也不是什么好事,-99
8651,账户将被中止交易,-99
792424,埋跌停价买入,-99
132200,俄军工企业：中俄重型直升机项目年底签总合同 ,-99
4852631,主力开始吸筹，短期必将拉升，不要恐慌,-99
2574078,原来他不知道从什么地方得知我开了几个店。,-99
3510687,一个字，买跌！,-99
4395866,王伟：6月12日午评,-99
4009783,一腚,-99
1804788,大盘跌了，脑袋也被门撞了？都哑了，嘿嘿,-99
4807473,我一生到如今还从来没见过翔狗这么不要脸的，悲,-99
230848,纳科技、思创医惠、全通教育、,-99
2101582,600621:华鑫股份2017年第二次临时股东大会会议,-99
2552494,在熊市的长期下跌过程中，也会产生数次中期的反,-99
2294432,在市场人士来看，二级市场“吸金效应”骤降。,-99
4618180,41.50以下买还是这样。42以上卖。做T,-99
2319203,上海将推进一批国企整体上市 市北高新600604 上,-99
1706759,点赞下次中签机会多多,-99
5087472,起底最强游资“涨停板敢死队”，揭秘大神背后的,-99
383530,我的稀土梦：北方稀土，市值1500亿不是梦！,-99
439117,p预期--实现--资本发现，现代制造业成功重组的,-99
2380689,问题不大，都是小散在卖,-99
3942997,美国减税，对金价有何影响？,-99
3957768,完了公告打强心针主力都不进来，凯迪病得太重。,-99
25942,二线城市成“主战场”,-99
4761737,芯片亏损能涨停板，27倍市盈率我拿着放心，不涨,-99
4339159,你妈逼，进来你就跌，现在是草那个那个跌，能不,-99
116988,福建高速每周的预期最高点都会向上抬升一分钱,-99
2475319,欢呼吧!上海电气忠实的股友们，你们的忠诚会得m,-99
4880772,瞧。双底了。大盘威武,-99
5041058,假如次新跌3个点，这畜牲绝对2个跌停,-99
