,content,mark
565007,失去了就不会再来,-99
1731737,贵州茅台来买入600460士兰微国家队汇金在里面做,-99
1497641,独孤九剑总诀式赠与有缘人,-99
4897107,沪深交易所对高送转行为加以规范,-99
5356513,参照近两年格力电器的高分红,-99
4065410,[献花][献花],-99
880255,前十主力狗贼今天多跌了一分！出来跪下受死！,-99
5437849,王进兴早日关门大吉！少害人！多积德！,-99
277836,江南嘉捷开板了，你可以复牌了,-99
4581109,浙江诚邦园林股份有限公司成立于1996年，2017年,-99
1192541,我好痛苦啊，我好痛苦啊，我好痛苦啊，我好痛苦,-99
5256954,竟然没进龙虎榜,-99
3636214,很想知道， 18块钱推荐科技的人 ，30块钱关注中,-99
5038498,买就套,-99
4867038,越跌越买，创业板里脱离板块走势 值得买的股票,-99
4895340,强大，我发了七八个贴全部被删！草！,-99
3418937,赶快出手，有群忽悠散户集体买呢，必跌股,-99
3703522,A股亏损王武钢扭转局面，多亏国家政策,-99
2363826,定增100%取消，立帖为证，让你们见识一下黑A的,-99
2749118,[想一下][想一下][想一下]怪不得 抢筹了,-99
112248,好股要大涨,-99
2841964,被忽略掉的河北水泥股！！！。,-99
3889368,成都行40亿发行价5元上升无空间二级市埸18亿只,-99
3192322,银座股份有妖气？下一个江南加捷蓄势井喷？,-99
2487466,卖！不犹豫！,-99
1574188,这是长期分析和操作的基础,-99
3613430,巨量解禁猛如虎？年内这些公司迎巨额解禁（名单,-99
4683778,明天等着接盘，我知道它家的药物，本地人，未来,-99
3592448,一贯尿性大盘跌你丫就涨点，大家千万别追,-99
3784062,不要看帖子了，好多让你买的都是托，主力的托！,-99
929549,龙轩在此拜上w,-99
4930667,[加仓][满仓],-99
1310799,初步断定手环不会出a,-99
2204058,不涨必跌！,-99
158494,道指大幅调整时再进吧，到时是5元还是7。5元不,-99
3096891,肆无忌惮，毫不犹豫的出货啊？,-99
5084076,死去吧今天割肉,-99
1387942,设想,-99
4779528,垃圾就是垃圾，飞上枝头也变不成凤凰，,-99
1926349,信心，信心。信心！你麻痹的，重要的事情说三遍,-99
2860741,只能说强者恒,-99
5109873,追龙,-99
2845848,如何识别出货模式，避免高位套牢？,-99
4990270,垃圾 这都不能板,-99
1663062,已买,-99
3675653,中小板指数的同步收星,-99
130123,吧友们下午好\t,-99
1700400,苦尽甘来 。根据老夫十年蒙股经验，1717将超越1,-99
2295360,东阳光科(600673)融资融券信息(06-07),-99
