,content,mark
3171727,潜力股 2017年6月6日星期二 表现,-99
1676709,今天120日线走到7.07年线走到7.74。年线缓慢下,-99
1477599,京东方合肥第10.5代TFT—LCD生产线项目正在进行,-99
4070385,看看,-99
906679,空方力量,-99
325680,下半年稳健还是主基调。,-99
696983,每天尾盘必定砸盘，已经连续砸了超过一个星期了,-99
4453899,国企重组，整合加速，我说过后面行情必定会在国,-99
2397784,海信是最好的白马股，业绩这么好，股票大涨是肯,-99
745656,启动股里找板块 一股上涨难成器  ,-99
3070764,三季报预告何时出来？,-99
4158488,9亿股要出啊,-99
414745,必看！国内著名私募游资营业部大汇总,-99
2214143,出货厉害 快跑,-99
4718309,这个辣鸡今,-99
2336882,谢妹妹割肉了，^_^,-99
1426564,华胜天成(600410)融资融券信息(10-16),-99
4515331,进了300560比这货强多了,-99
4585320,谢冰你的操盘手太差了,-99
4121214,能否收获一根周阳线,-99
2734848,庄最不喜欢两种散户，一种是跌成渣也不走的一种,-99
4116567,当前的实体经济绝非是能通过,-99
5041509,[胜利][胜利][胜利][胜利][胜利][胜利][胜利],-99
5336653,祝操盘的人家庭和睦 男盗女娼,-99
3148790,畜生王八庄快砸啊！为何要又拉一下呢？狗日的东,-99
450137,你们这么活跃注定不会涨e,-99
35597,金天下午站上各条均线[满仓]。,-99
664822,这货是农产品股吗？,-99
4596568,明天要是次新股继续阴跌，醒醒吧！。。同志们。,-99
4795822,抓紧时间进，下午反弹,-99
2446189,咱天天挂涨停板不卖,-99
1568182,管弄股份都准备第二波，这股还在纠结到底要不要,-99
1100161,哎！天天坐山车，受惊吓,-99
3498497,短期高点，高抛。,-99
3679994,三江又涨停常客，利群洗盘吸筹，随时拉升,-99
5405298,人在江湖ZM那个撒逼呢，啪啪打他脸,-99
1214181,等出来在连续跌那更爽了,-99
2024886,创业板的阶段底部预计在1800附近已基本形成。,-99
4298756,603111:康尼机电关于对《中国证监会行政许可项,-99
197173,涨一分钱跌七分钱!此股太垃圾了.  真后悔卖掉铸,-99
5021734,你是弱智？,-99
5340586,前天就叫你们卖，好像我真的骗你们一样！！看看,-99
2589814,市公司仍将。,-99
942316,2017年，牛市酝酿期，应该走N,-99
3511639,看好小康第一牛股,-99
1360065,进来打个招呼，本人姓顾，家有水田四五亩，柚子,-99
2367320,鲁西涨停我kaoq,-99
2366393,恭喜恭喜今天和昨天进来的朋友，我是雷锋，谢谢,-99
3620908,从技术面和基本面分析后市和价值,-99
4109412,卖了,-99
3199937,这趋势可以直接涨停,-99
3903057,过节了，祝招商轮船出海就翻船，靠岸就触礁，,-99
5454688,成功把我洗了 不错,-99
3928137,江河集团在澳投资医企业绩疲软 预估减值5.7亿澳,-99
1641105,又做啦一把t这狗日的,-99
351615,今天没戏，关机睡觉,-99
39428,赶紧去死吧，别在这丢人了,-99
2249052,明天领涨的次新股：华正、同兴达、新泉,-99
40733,注意这个“文质彬彬”的“大老装”,-99
1555641,600467:好当家第九届董事会第三次会议决议公告,-99
2392315,下午涨停,-99
3669818,601336:新华保险关于召开2017年第二次临时股东,-99
3665401,深深宝A000019：粤港澳大湾区龙头：必将大爆发,-99
