,content,mark
1901954,公司的收益早就知道了，重点是证金退出，明天你,-99
5273195,昨天中美2500亿美元的合作大单没有洛凯机电的吗,-99
2599241,宝莫股份现在的趋势如何？适合继续去补仓吗 还,-99
2821016,别以为天业仅是参股360,-99
2696879,老总死了吗？天天跌，害得我割肉出局了，,-99
4764879,都不要他妈瞎比比了！,-99
4852866,主力开始吸筹，短期必将拉升，不要恐慌,-99
3767200,三一重工带头涨，重工业已经开始啦激动人心,-99
5367288,人民网的跟屁虫……[滴汗],-99
2752439,轻纺城(600790)融资融券信息(07-14),-99
2276558,太极实业(600667)融资融券信息(09-22),-99
1492013,畜生，为什么不翻绿。,-99
2754284,小心该股基本面有大地雷，只说这么多了。,-99
1894466,股价现4元多，持有国元证券增值利润近10亿元，,-99
606543,看好权益类资产长期的,-99
1198024,航母+核武 美国要动手了！军工股咋炒？,-99
5102451,官方人均住,-99
481358,李楚原 说好的股海缥缈呢。,-99
3203418,不要预测，不要幻想，不要忽悠大家买卖，做一个,-99
2843081,我关注的人,-99
1117361,上市公司质量有赖于多方形。,-99
4244067,散户们赶紧抛吧，次新开板第二天都是大跌的。何,-99
2418660,下午收盘前买，早上卖能赚点,-99
4448699,美国减税，极大利好全球经济和股市，  中国也不,-99
2210972,无所谓，扯淡的市场,-99
2182643,批个要约收购变更需要那么长时间吗？做事爽快点,-99
4734702,果真跳水了,-99
2717043,有价无量，看跌,-99
1131224,感谢！感谢政府！您们终于出手了！,-99
4525753,单吊1051，胡不胡？,-99
3628879,庞大集团(601258)融资融券信息(12-14),-99
2062768,这才是吴中的走势。。,-99
3517744,慢牛来了 喊在李大霄前头,-99
3152467,搞逼吗，天天跌,-99
2656716,600271.,-99
1580296,最后通牒：下午跌停，散户最后逃跑机会,-99
3920956,601881:中国银河关于公司2017年上半年募集资金,-99
774170,此月势必会再破新低，指数不破，太龙破，信由你,-99
3894185,时间过的真快啊，犹如白驹过隙，感觉我们 每天,-99
4734285,完了完了，要跌回家，,-99
2081006,垃圾,-99
1777844,不该涨的股票涨得和业绩不对等了，涨得太疯狂了,-99
3715720,14卖15买来回倒腾,-99
394837,跌 停 是 我 的 损 失 . . .,-99
2773228,庄家就是一百亿股   叫他出局简单  必定出局。,-99
3171225,谢俊伟 持有 股票 2017年6月28日星期三 市值,-99
5414085,明天开板,-99
2286246,买,-99
4174387,机会,-99
3594783,吉鑫科技(601218)融资融券信息(08-31),-99
63225,全体股民都看出了日照港KDJ死叉，所以快速清仓,-99
5399321,最近量在放大。个人判断可能要拉一下。也有可能,-99
3567799,昨天卖对了，呵呵呵呵呵。,-99
2550637,六月最后一天三大股指红盘收官 中报预披露个股,-99
252443,主力太多，人心难统一。。,-99
1621180,今天涨停板卖了，明天能回调一块钱接回来不？,-99
1141211,老套路了，接着跌...,-99
1112378,掘金新股有新招：新股开板首日能不能买、怎么买,-99
1929015,"跌了不敢买入，涨了争相抢购，你不赔钱才怪,小",-99
4248135,老子是走了，真垃圾,-99
5385244,拉吧哥不拉没人卖了,-99
4430860,问 今天该股的成交量估计是地量了，一天只成交,-99
5060369,603683:晶华新材关于使用部分闲置自有资金购买,-99
4153965,难道今天收绿？垃圾股还是垃圾股改变不了。庄家,-99
2127162,请问市盈率到20股价多少？是否到30？？？,-99
3379248,年报不会好，快逃命吧，勿谓言之不预！h,-99
3597370,星期一大量人会抛售林洋,-99
2320866,退市是不可能退市的，暂停上市倒有可能,-99
165706,现在不跑！下星期没机会了,-99
3465050,表演结束，跑,-99
258403,后面会出一个延期增持的公告吗[想一下],-99
142704,混改能混出屎来，王晓初是个人才,-99
2654921,事实证明节后看空的大师一定是炒股高手。,-99
1120690,明年外资进来投资 不买600320 大家都信吗？ 赶,-99
2331016,什么时候派息，那才是价值投资！,-99
2554506,没有力的没有量,-99
596844,卧龙吟,-99
2746730,第一牛热点雾霾治理行业霸主开元仪器。倍全国巴,-99
391047,你他妈高开的还不去合肥城建！垃圾,-99
2296999,板块跌幅达2%。,-99
4898460,要爱护中国股市啊,-99
776312,11111111111111111111111111111111111111111111,-99
690154,丫逗丫霸,-99
3813745,股，,-99
732668,发改委：输配电价改革后平均输配电价减少近1分,-99
4258802,娘希匹,-99
4836513,大头大哥火箭发射603538追赶300676的股价美诺华,-99
5262938,艹艹,-99
1588118,9.54发行价与现在的股价比较看来增发要流产,-99
4529068,603286:日盈电子关于完成工商变更登记的公告,-99
4982930,卖,-99
4878440,给你一百万，荣泰和吉比特你会选谁！投票！,-99
2563580,股灾4.0,-99
2281908,我真走运，天目药业，鹏欣资源，买一只停一只，,-99
3819285,20.19放量破了加仓做t，看boll中轨能否带量,-99
3821126,睡觉,-99
1687973,企业利润不错，股价继续攀升,-99
4308812,留点力气明天试着挑战缺口！,-99
3564889,感觉下午会有拉升[摊手]再看,-99
440675,主力死了吗？,-99
275884,说怎么恶毒的语言至于吗？,-99
3012454,比股灾还凶猛！！！,-99
3752053,祝世纪长龙的心理罪大卖,-99
2827607,受益国改的次高端龙头，半年业绩超额完成,-99
2902809,阿里再操刀 新零售模式获关注,-99
844281,已经明显分化为三大主要脉络——资产重组、卖壳,-99
3150012,大晟都是存量博弈有分化。,-99
45818,衰股,-99
151025,这货想干啥，快把壳卖了吧,-99
603689,也没怎么涨，怎么会有这么大的抛盘z。,-99
2554737,我今天全清了，认输,-99
5371775,跌停吧 断子绝孙,-99
407836,尾盘别买这垃圾 安阳都不买这个垃圾,-99
4869837,下来真他妈的够逼，,-99
2284718,AA/A-1+”,-99
584047,哈哈哈，早提示你们此股专套散户，你们不信，这,-99
5122751,又射完了？,-99
4762322,建议快卖,-99
4359056,25元可以上车拿2星期，前面还那么多被套的怕啥,-99
2508981,主力流出不流入    干什么这么完蛋,-99
4467627,可贵的是量,-99
3901848,601872:招商轮船:信永中和会计师事务所(特殊普,-99
4331288,还得下来,-99
3595620,放巨量 今天别想着反弹了,-99
4798669,下半年展望,-99
4001644,11.26本只能在5块割肉，还想骗人做长线？宝钢能,-99
5253327,跌停了吧？[大笑][微笑][鼓掌],-99
2047161,ST公司年关保壳诉求渐起 多套路或遭监管从严核,-99
814171,我看散户快没了，不涨也难了！ ,-99
3401024,昨天卖此垃圾股  买航空是我最明智的选择[胜利],-99
3166457,中报没有亮点  一切还在筹建中  明天冲高回落,-99
2669368,涨了指数，，个股不见涨,-99
960762,黑天鹅终于来了，食药监总局提示含钆对比剂风险,-99
776830,炒股十五年总结的实战经验,-99
4534850,妈的，什么狗屁庄，28.95买的现在17.[哭][哭][,-99
594455,小散一条心，吃庄肉，啃庄骨！,-99
4215902,振华股份一季报一定是造假的，骗散户买入它们好,-99
4683744,真的太辣鸡了。一辈子不碰这票都不用这公司的,-99
2149898,创今年新高21.29后跟进。,-99
474093,祭台已经拥有足够的能量,-99
2348110,我有准备了一万五千手[胜利][胜利][胜利]够拉吗,-99
1004486,等待着那根钓鱼线，这回咬完就跑[大笑][大笑][,-99
4561980,追高毁一生，抄底穷三代。老实做波段，早晚高富,-99
3871704,中国建筑11倍市盈率都在跌，别说这个20倍市盈率,-99
1503438,今天不涨停，明天又要跌,-99
2807407,打开股吧，突然冒出来这么多歌功颂德的，股票危,-99
765072,哈哈，打板进的套三周,-99
3992962,中国汽研：拟投资5.38亿元建汽车综合性能试验道,-99
5332956,不破20 没有可能,-99
3894272,拜拜,-99
2404636,畜生股票，真他妈的不服。畜生。。,-99
554832,坚定持有坐,-99
2094070,海立股份冲刺2016.12.16高位.期待吧.不上车再等,-99
1950075,靠……怎么不搞心电图了？,-99
580196,领导还视察了太原重工，太重是山西人的耻辱！,-99
1779962,这种低迷趋势，是否有点像大萧条呢？,-99
3259405,你们也都没有子弹了吗？,-99
4834209,太垃圾了高开低走，烂泥扶不上墙,-99
3085735,放眼未来，现今15元以下的大秦铁路，都是可以不,-99
5520918,涨到120以上，一个月以内。哈哈哈!,-99
1229875,短期底部装逼，得不偿失，血筹吸不如吐，喷血了,-99
926518,“大非”是指持股量5%以上非流通股东所持股份,-99
4980467,求你下来。我等着18以下补点仓。,-99
316853,我记得中行我一进来它就跌，我一抛出去它就涨了,-99
73435,中原高速(600020)融资融券信息(09-11),-99
468758,5家电视台推荐乐凯胶片！！,-99
2627263,真他妈的太难得了，今天红阳居然是煤炭的领头羊,-99
4219830,赶紧跑！！！！机构今天发短信，这周公布解禁信,-99
110503,为什么两次与武信重组失败！为什么为什么！大家,-99
4440216,再跌5个点，我全仓买,-99
3145830,秋林构建新的发展理念,-99
3909683,2017年券商股是股民永远的痛。。,-99
4615765,盘前信息早知道（12.20）,-99
3455307,神华这样的走势预料中：筑底到2毛和1毛可以买点,-99
4201714,明日操作思路：板块：新股。 个股：熙菱信息，,-99
4818971,尾盘主力流入了，明天次新股集体大反弹了，明天,-99
1921666,政府及社会等招标方对快充桩需求的崛起。,-99
606954,瓦·查威格诺尔,-99
516905,中国化工产品网9月26日沧州大化TDI价格快报 htt,-99
1824920,深高速9.5见，，，这股耗的你脾气都没有，，哈,-99
2754590,把箱体突破了又回到箱体底部，确实费解,-99
4129956,2016年上半年亏损达到2110.91万元,-99
4702932,今日60天均线有阻力，小阴十字星后拔阳烛已经3,-99
3884972,张家港行都涨停了，不怕解禁压力,-99
2937694,饮下这杯爱情无言的诅咒,-99
961381,又拉稀,-99
3413960,技术面和基本面利好叠加，周线级别上涨引发月线,-99
87765,涨到200我也不嫌多，只会气的空狗哭爹喊娘。唱,-99
3411459,谢天谢地，大双底终于形成了！,-99
3569167,江南水务(601199)融资融券信息(08-03),-99
5530959,保住上市资格才是最重要的,-99
2137902,我觉得公司不是转型就是重组啊。,-99
5317022,说明高比例送转方案与公司业绩成长性是否相匹配,-99
3002522,退市算了，别祸害人了。,-99
5341108,改为南卫医疗不行吗,-99
5082367,603696:安记食品第二届董事会第十六次会议决议,-99
4626569,财经：ST新都退市带来的两个启示  雪球 2017/05,-99
2653414,现在对中车越来越有兴,-99
1649220,到4元5就大胆买。呵呵,-99
2766965,刚还准备夸下你，怎么就怂了,-99
