,content,mark
1876039,典型的不要脸，还亏了,-99
1864558,酒反抽不逃命=等死的节奏，今满仓扫盘买锁住晨,-99
5001317,又扩股了，低成本增发，一年又套现，玩老把戏\t,-99
3639395,跳来跳去有意思吗。[牛][牛][牛],-99
2919238,耐心点,-99
3973766,这股很明显有内幕交易 不公告 直接打板 可以打,-99
1808509,上午己经问,-99
4229770,只买20日线以上的，由下上穿20日时间越短越安全,-99
5223890,先定一个小目标42。,-99
5085340,看来都是喝酒的节日。软蛋,-99
4101412,重点关注还没被挖掘的强周期板块（汽车板块）强,-99
463757,"苦,不是好滋味.人",-99
3111668,实力游资空中接力 新股“捡漏”就看这两招,-99
1722603,什么情况，牛比,-99
2857952,难道就等不到强杀跌诱空时？,-99
5520386,玩不过庄家抛掉走人！,-99
659222,哈哈，明天跳空至3222点，回落补跳空缺口，再上,-99
1794788,虽然近期弱势不断,-99
161867,600054:黄山旅游:国元证券股份有限公司关于黄山,-99
5429836,明天继续砸,-99
2806265,鹏博士，看好你，加油，加油！,-99
392970,两千手这么大的卖单，要大跌了,-99
2578000,小米复苏做出重大贡献的闻泰科技同样受到关注。,-99
1424563,"轻舟……250,两岸……250 你父母的丧葬费还是要",-99
1520669,有情况，快要发射了，上车的赶紧,-99
1575003,垃圾公司＋垃圾懂事＋垃圾庄，没救了，好好的公,-99
3232795,锌涨那么多，这厮怎么就涨这点？ 妖,-99
4533497,棕榈股份,-99
2037285,你吃进的每,-99
1890723,济川药业(600566)融资融券信息(04-12),-99
1189599,6.5――6.3必到，拋与不抛自己看着办，我已清仓,-99
2387780,放量滞涨，主力拉高出货。。,-99
83976,均线压力大啊，难上涨。换股中航飞机,-99
4657180,上海电气涨的不错,-99
3450996,抄底抄在半山腰,-99
4101035,一天就是一,-99
3225120,这个股票真黑心,-99
3802702,上午缩量，午后放量大涨,-99
2423089,曲江如此小盘袖珍(股)，业绩象吹汽球似的！,-99
4761651,这个股拿在手里就是地雷啊,-99
816069,产品价格大幅飙升，现4元多，皖维高新600063必,-99
4367304,今天买了点，时机刚刚好。和兆易创新一样[胜利],-99
2477372,真你妈的环保，都长绿毛了,-99
61981,日照港的公告都是一些什么乱七八糟的公告啊，毫,-99
1632487,总算洗盘结束了,-99
