,content,mark
2979062,我发现临港就是专业的韭菜收割机，哈哈,-99
1758504,江南的套路是高开就低走，低开就高走,-99
103741,估计得砸几个月。,-99
3758775,A股保险股迎来新起点 新三板上的保险股又“混”,-99
1203574,芯片股有喜色，它居然停牌[微笑],-99
598428,看下个星期了，好垃圾,-99
3978215,广东打造政银合作的住房租赁监管及交易平台,-99
856703,想把十二年前茅台换成,-99
837432,随着时间的推移，混改，整体资产注入，重组，京,-99
740157,要惨不忍睹,-99
2413506,农业部发文加快农机购置补贴政策实施进度,-99
636371,美国非农数据表现强劲 美联储本周料将再次加息,-99
4251206,~~送有缘人一只底部牛股,-99
958767,跟第一波一样，调整一周,-99
2676612,总有傻逼在现世，从庄散对奕的角度来说，你不是,-99
1171336,好在11.31减了一部分\t,-99
5530397,603989:艾华集团2017年第一季度报告,-99
2870534,往后对思念便绝口不提。,-99
4636324,今年我们认为股市是,-99
2305955,没想到自由港里面最差的是交运，跌幅板的龙头[,-99
5197946,603788:宁波高发独立董事关于公司第二届董事会,-99
2986097,……输得已经解掉胸衣纽扣，接下来就准备裸奔了,-99
646865,一个猛跌再一个猛拉，然后慢慢吃进，什么筹码都,-99
3171247,掩耳盗铃，，，股票1分钱玩一天,-99
2581710,业绩增速符合预期，新产能顺利释放。,-99
2574538,明天摸3300点后回落3278点,-99
5187719,都起来了！你他奶奶的还在睡觉？？？？？？,-99
1039273,广汇汽车(600297)融资融券信息(08-22),-99
4105598,说好的芯片龙头，到头来还不是垃圾一个，国家站,-99
1821013,山东黄金 理应比肩茅台和格力,-99
1048988,这死货涨好像永远和他无关的,-99
3811709,而是要去探索其中的原因,-99
665834,亚洲轨道物业专家，吹牛皮要上税吗，哈哈,-99
3350826,600661\t。,-99
2528995,这是清场准备停牌吗？,-99
5528613,又要闪蹦了！,-99
1504256,一样的套路，一样的配方。,-99
4108932,今天清仓了，下周是跌是涨与我无关了，看一段时,-99
1544697,什么时候卖都是对的，看看样子要到5元以下才能,-99
4131462,股友们，你们去超市的时候看下卖酱油，醋的地方,-99
912506,阳光照明(600261)融资融券信息(07-05),-99
3615882,银行股+绩优股震荡出货，小散兄弟还持股死抗吗,-99
3500162,耐心等待，到五块再买回来。。,-99
3288290,*ST河化:2017年半年度业绩预告公告。,-99
1758488,这个股我已经被套2年多了,-99
2003384,昨天抢的筹码，今天又交出去了,-99
