,content,mark
4237729,创业板的权,-99
1946340,16元上下反复震荡，后市必上32元！,-99
5554154,利好来了   证监会：推进股票发行制度改革..难,-99
1844745,这一态度最后只会让投资者后悔不迭,-99
541372,重磅！国家体育总局和内蒙古合作共建足球频道,-99
998930,越早出场越好。,-99
5503758,深圳新星今天己止赢抄底了雅克科技，今天新星反,-99
2459187,京东方成都“惊”东方\t,-99
1513924,明天早晨还有逢低买入宁夏建材便宜货的机会多多,-99
4742296,机会最大,-99
2538910,都撤了吧，烂股票，牛市来了，不能再辣鸡股上浪,-99
3613257,限售股解禁有多大影响?,-99
1638523,为这句话，曹操杀了杨,-99
2122787,下午收复周K线g,-99
4102279,市场上涨板块维持在百家左右,-99
5178868,买买买,-99
2027086,没买卖？是没人要吗？q,-99
2362872,完蛋了,-99
4756867,这是个什么意思，晕了,-99
2372163,不过身却匍匐下去,-99
1587007,新入股的7亿4千万人民币两天跌没了，冲刺无限可,-99
1539743,炒股想赚钱必须遵守这些原则！。,-99
2313242,感觉下周大,-99
4960851,同志们你们爱祖国吗？爱一爱这个民族一爱这片土,-99
4256886,别拖骗了还在帮他们数钱,-99
1337173,金地集团(600383)融资融券信息(12-07),-99
1954035,那个跟我一样站岗在7.5元之上,-99
579263,武汉控股今日走势,-99
253293,股高手 市场,-99
4424843,大盘涨它不涨，大盘跌它跌幅比大盘大。我瞎了眼,-99
3292490,我今天的布局--发发发发发发发发发发发,-99
4741521,中山公用(,-99
1464206,华鲁恒升(600426)融资融券信息(11-23),-99
557423,想起了他给大家的一碗鸡汤,-99
4808208,一，盲目乐观，第四次修改就一定定增通过，假如,-99
3506335,收盘 8.88  [拜神],-99
2206844,醉了。,-99
5414774,晒 3508+11 6380+10 7551+8大家说说我中了吗？,-99
407802,温股,-99
688117,卖了东希望,-99
5167863,这是个什么垃圾公司,-99
5149096,亏了快十个点了，怎么办？高手在哪里？,-99
2990943,这货到底是怎么了,-99
532824,t+0的特点,-99
2432020,诶东这就是,-99
639033,600376:首开股份出售资产公告m,-99
4163183,如通明天不涨停，也一定会收在五个点以上[满仓],-99
4606156,次新板块[不赞],-99
4509463,前三个一字板是补跌，正真的下跌才刚刚开始，不,-99
5189435,都在去杠杆的过程中,-99
621889,而对二级市场的收购兼并,-99
1184434,上涨无望，跑路吧,-99
5149063,提前风险警,-99
5113933,我对天域还是有些担心，送转不让炒了，只能靠业,-99
2053705,请问一下狗日的什么时候复牌？,-99
1919661,皖江物流(600575)融资融券信息(11-20),-99
506642,告发，有人恶意控制股价,-99
3928875,炒股如何更容易赚钱,-99
136249,四川路桥经过定增后工程更多更大了，股价应该上,-99
2851208,大多数个股主力配合来了一个高抛,-99
697945,生物股份(600201)融资融券信息(08-08),-99
797998,资管进场，带血的筹码,-99
3491731,哈哈，抛到高点啦，走了...,-99
3755210,长期机构投资者市场占比料提升,-99
2587504,新董事长何时产生,-99
1899980,次新机会挖掘之四—全球硅工业行业龙头合盛硅业,-99
3465885,从三季报净利润预增公司的行业分布看，预增公司,-99
2114566,abc,-99
5427751,此股总市值超过30亿散户就不要玩了，玩也是少量,-99
873848,好。,-99
237565,上市公司掌舵人离职成潮 今年451家董事长递交辞,-99
273444,哈哈哈,-99
5130675,主力都那么明显的暗示了，谁卖谁傻逼！看好到50,-99
1831192,如此状况，乐视这种公司在股市还不少、我是国际,-99
4673941,做人低三分，做事高三分。,-99
186644,完胜主力利器-持筹比例。,-99
1494337,这个算利好兑现，还是？好怕啊，之前的股一出利,-99
2984334,大单卖出有人接单 说明这个价位还是比较安全滴,-99
2717363,没成交量，地量了，卖的不想卖，买的不想买，主,-99
4771836,猜底好玩吗,-99
703682,建军90周年盛大阅兵，积极布局军工,-99
1876494,禽流感在香港爆发，板蓝根又要啦。,-99
4545122,买了这股重仓！跳楼的冲动都有了,-99
5517346,多发新股，打压次新，吊了，今天大跌五个点，这,-99
5229499,拟出售三处非生产性房产,-99
3669080,[抄底],-99
1655852,烽火通信，短线应该机会还在，莫慌！,-99
3696708,畜生们，别打压了，今天卖的都是是孙子,-99
1197646,养老金入市进入倒计时阶段。16家基金公司、4家,-99
5091327,垃圾得没人能比，全天交易就1:31分有一笔100手,-99
3028756,建议:继续加紧申购开放式基金!分享中国资本市场,-99
4950987,明天最好是一字板,-99
3581227,散户们，钱多的。杀吧。机构还有几十亿股找卖家,-99
1324330,以死在宝光里[哭],-99
5187920,小庄，拉一把，爷把筹码还你！,-99
4956993,都不买不就行了么？,-99
568815,福田汽车不鸣则已一鸣惊人。,-99
2406985,中证报：涨价潮漫延至中档白酒,-99
3117990,赔钱的永远都是杀比。这句话说的很对[微笑],-99
1803491,8-30今日大盘分析,-99
4629977,明天补缺口,-99
5074007,现金为王，降杠杆，股市缺钱,-99
418265,小心浙江方补25.83下方二个多缺口至19.83元.,-99
4744296,别跟我玩，下辈子吧,-99
4261495,73的兄弟听的到山脚下战友们的呐喊不？,-99
723825,[图片],-99
10823,磨底的时间,-99
1379762,分红了，但股价跌了，这是什么分红！,-99
644306,[图片],-99
1979194,连续两个交易日的震荡筑底即将结束，底部出现10,-99
2840408,周一来个涨停，周二抛出换科融环境或低价股亚夏,-99
2751454,周一如果不能放量突破3300点，一收阴，M头就成,-99
337374,别死撑了，跌下来吧，不怪你咯,-99
1939827,000623大家跟我一起转战此股必上30,-99
1969443,今天两融数据没有了，搞个多天以前的,-99
2768052,继续砸、把这个超级无敌大垃圾股直接砸跌停、继,-99
5421664,撒的筹码多了，尾盘要要杀跌的。,-99
5277605,创新高先稳几天，别太着急,-99
4905927,机构高度控盘重组的引力传媒603598,-99
1367815,歼20，歼31，歼15。 这和航发科技没有关系吗？,-99
2642831,直接砸退市吧，估计套几年没问题了。,-99
4275292,仙股,-99
551575,低开一个点，收盘跌三个点,-99
3128146,国投亚临界机组未来计提几何？,-99
4659555,自贱者多如牛毛,-99
125872,各位早上好，我有好票，你有资金跟吗？,-99
122968,正调整，买，等下周大盘好了你不会让人失望？,-99
4588588,排名倒数第15名,-99
383732,17.75死磕到底,-99
824123,7.24你布局！,-99
4264157,"周期类行业昨天调整力度较大,资",-99
443369,这股每年分红都很正常的呀？业绩也不是很差，为,-99
275309,强者恒强,-99
4076309,埋伏好，有根阳线出来，就在近两天，,-99
3500166,海南橡胶(601118)融资融券信息(12-18),-99
3338456,佛山照明行业探索发展光健康产业 2017-06-26 佛,-99
2039726,真是娼，老总名字取得不好，换大股东吧。,-99
2097833,储3月加息概率超过60%之前，,-99
3812494,越来越庞大的险资确实需要有合适的投资品种,-99
508081,昨天卖了宁波买了你唉此时心情没办法说,-99
5340419,这股极有可能高送转,-99
864248,这垃圾居然也666,-99
4118965,要买的别买啊， 业绩估计亏得一塌糊涂，大家别,-99
1061837,垃圾华泰加上拉圾曙光等于世界最大的垃圾汽车公,-99
2164499,追涨杀跌要谨慎 心平气和要自在  ,-99
3394166,《北京大学毕业证书》出生日期,-99
1920729,永远都卖不完的皖江物流。,-99
5550107,快买具备连续涨停板603790！,-99
1979192,明天继续跌，明年我在7块等你,-99
3280940,战略看多，战术看空。,-99
407422,脑壳好昏：股指高位惊现缩量阴阳星多头还能饭否,-99
465178,完了，看来还会跌[哭]不知哪是底[哭][哭][哭][,-99
5113696,今年业基1个亿，市盈50倍,-99
4000499,还是炒万科，主力出不来啊苦,-99
925529,通过处置房产扭亏或者实现利润的增加这种现象不,-99
1965597,3.67已撤，亏了几百，等着砸盘,-99
4400159,业绩肯定达不到预期,-99
4384675,真是恶庄啊！,-99
597447,我来了，做个超短线。[微笑],-99
5253428,1000股亏5000了，股吧几个牛逼人呢？哥要加仓了,-99
1565298,冒个泡[大笑],-99
2755031,111,-99
5087052,最新股东户数曝光，这4股筹码大幅集中！,-99
4077646,恒源煤电今年涨幅居前并不偶然，除了供给侧改革,-99
3396460,南京景色不错。南行股票得努力啊,-99
464845,大股东9.2元增发还是减持？,-99
339818,调高目标价至100元！建设美丽家园！,-99
4690005,这股是白酒板块里一个奇葩,-99
559916,随着弃风率的显著好转以及南方项目环保及土地政,-99
4556173,估计特拉斯破产了，旭升要倒闭了，大家和主力一,-99
3537226,没有钱买入了，开融资融券，证券公司说时间不够,-99
3946251,这个活驴天天开不了盘，真是个垃圾企业，这个逼,-99
977964,600280:中央商场2017年第三季度报告,-99
5175433,能不能把这个利空公告出来，别捂着,-99
3921253,太不要脸了，同股同价！,-99
4183422,打死也不卖,-99
547553,常较大当前的环境,-99
2436030,饮不尽晚菊瘦,-99
5339581,这票走势不是一般的差，我出了，留下的几个叽叽,-99
1270823,通葡的庄家是太监,-99
3118356,昨天很多大单吃进，今天一发不可收拾。,-99
3866148,天真啊，拿走了一群鸡还你一个蛋就把你们高兴成,-99
5223447,今天可以玩一把尾盘拉了吧,-99
4820132,必须满仓待涨！,-99
1940933,所谓的数字货,-99
948749,负债率速降利润空间逐步释放 恒大半年净利增至,-99
5395751,大盘在涨你在跌,-99
1416896,严重声明,-99
1674147,华丽3_4年股价应是现在的十倍，欢迎讨论，意见,-99
2334444,2016年最后的一个交易周将造成一系列指数的不同,-99
2676255,傻逼们的砸盘时间到了,-99
5131619,603725:天安新材首次公开发行股票网下初步配售,-99
4764949,现在多看少动，尽量不要买卖，目前市场恐慌的是,-99
3374514,今天29日周五国庆放假前最后一个交易日柳钢股份,-99
1438183,35个江淮汽车，抵不到一瓶茅台。[亏大了],-99
4450616,这垃圾只跌不反弹，比音勒芬跌9点多都马上变红,-99
2671481,格力电器之所以让投资者短线套牢。,-99
776339,真正的牛市，全球牛，宇宙牛,-99
4322976,是的，如你可见，,-99
3686215,哇！鼓掌鼓掌。终于到9.1了！,-99
