,content,mark
1709059,家长都会用来和别人家的孩子作对比,-99
342574,天汽模这样的走势，后面又要有大动作。\t,-99
3337483,场|收益百分比   49.554.10 -30.6 44.0  238.0,-99
278379,给于3元的目标价中性评级[大便][大便][大便][大,-99
834711,老手多等待，新手多无耐（心,-99
1120640,11.74就是要你气死。懂的人点赞,-99
5282658,说明高比例送转方案与公司业绩成长性是否相匹配,-99
1042136,周一卖出杀进德力，短线昌鱼是牛股，中线德力价,-99
5480606,高手对决 眨眼便是生死 他虽然很快脱离了出来,-99
3747297,这都是主力造成的，上攻主力在单打独斗,-99
4783258,谁买套谁,-99
3448463,明早高开[鼓掌][鼓掌][鼓掌]。要是低开直播吃[,-99
123789,太激动都发错字了！等了6个月！希望不要失望！,-99
1597917,有本事直接来几个跌停吧,-99
2248535,600660:福耀玻璃关于会计政策变更的公告,-99
1723473,101是什么盘口语言？？？,-99
2812377,都绝望了吗,-99
1687803,方大特钢公司多项文艺作品在江西省首届职工网上,-99
2672098,如果行政审核时严把诚信关，让失信者吃闭门羹,-99
4343074,先喘口气东,-99
2046325,青春路上,-99
3942035,保持调控定力 化解楼市风险,-99
2459915,用的都是套路，喊的都是口号，玩的都是骗术，信,-99
3493626,明天就知道啥情况了,-99
1922934,晚上又可以IPO了！[大笑][大笑][大笑],-99
2294837,重组进行到哪一步了？何时能复牌呀？,-99
1087192,白洋淀地热资源丰富--烟台冰轮，地热开发龙头,-99
2081496,今天地量了吧，预示如何呢,-99
1807846,失败的自己  说两句 本来也没什么说的    八块,-99
363074,不到7元，不要乱吼！,-99
635543,看日线图,-99
2370650,一一大盘那么好，新高，为什么好多股票还在跌？,-99
575434,前天买昨天卖了，但是依然看好。不知道6月解禁,-99
3407603,振得头晕,-99
2349300,12→11→10→9,-99
918118,明显的放量下跌；上涨无量。没人买？？。,-99
580039,该企业，真是骗人手段牛逼,-99
1784025,亏三毛清仓了，,-99
5254734,穷鬼就是穷鬼，涨这点就砸，老子加仓,-99
809589,详解股市之新的篇章第八章板块轮换开始,-99
4796603,我买的200股是60.87元,-99
752297,今天开始入驻中国再生资源环境股份有限公司!欢,-99
157795,厉害,-99
3786998,中国人寿前10月原保险保费收入同比增18.9%至469,-99
1467497,华鲁即将大涨！绩优强庄！即将井喷大涨！请到各,-99
5300129,东宏股份封单一览表,-99
4874032,求跌，不要涨,-99
3272500,Commonweh Foreign,-99
3600169,你们真追吗？,-99
5485614,都跑哪去了,-99
1372888,必将引发增持！,-99
4910003,英科医疗--半年报0.67元，股价严重低估,-99
4400932,603179,-99
3791601,那些什么锂矿和宝马的消息，还不如翻滚实验的成,-99
5555068,603999,-99
5152338,中线,-99
4504229,散户估计拿了20亿，你主力能有散户力量大？等哪,-99
