,content,mark
374268,保护的一条街都安安静静的，我看这个更悬，600,-99
2341767,套路越来越深，还能相信谁？,-99
4631919,吃到肉了，昨天涨四个点追的，周一在来一个板出,-99
3537946,深沪股市承担的社会经济众多问题和包袱的责任超,-99
5434865,我买过最垃圾股票，卖了,-99
4998435,叠加雄安新区的建设对于工程机械需求庞大,-99
3501493,云煤能源就,-99
2834976,暂时清仓东方集团,-99
4245752,恩。 大小非888有点门道，这都不被治理。 三种,-99
3825666,下跌起来是这么的从容不迫！c,-99
2838952,证金顶大单持续出货，就会这个手法。f,-99
4812201,什么情况停牌，现在都没有消息。会不会又是踩地,-99
966767,亿利，目标8.40元卖出。,-99
1820873,身披黄金甲，肋生凌云翅—评360参股龙头“天业,-99
3101416,龟孙,-99
3759607,601258庞大集团沪市2多元的共享经济雄安新区概,-99
3560429,价值决定价格的帖子如果主动撤掉，股价就会大涨,-99
1056579,31个省市自治区出台“一带一路”地方推进政策,-99
4220914,又过了水深火热、受尽折磨的4小时。希望老总停,-99
1344111,大盘不断上涨，金泰不断下跌，建议大家打电话去,-99
2039460,熊，机构太差了,-99
3646941,市场A股大底曙光在今年8月18日？！,-99
2952598,套住一批，吃掉一批，u,-99
1355090,方案的具体,-99
133232,机器人修炼“出,-99
4248125,冲高回落的涨一天跌三天[大笑][大笑][大笑],-99
1548492,那个动物明星，鬼臭虫在哪哩,-99
1841803,油继续顺势,-99
5267429,凡是带科技的都是忽悠人的,-99
2062979,中天科技能否复制2016年3到8月行情！试目以待！,-99
4976341,洗盘结束，可以开啦了！,-99
2654310,哈哈 今天够给面子,-99
3025790,港股开始拉升，大家加油啊！,-99
3495052,牛奶帮帮忙！“小布”全靠有你,-99
3287996,再次下杀的话空头力量会比之前强大了。,-99
1078933,华泰股份。，我为你感到害臊。看看你的走势，再,-99
2913966,从而重点窥视机构在此的操作行为,-99
966819,不管谁 都改变不了中枢的整体系统本身s,-99
3186786,天然低价，在年底来个10送十，就是五元，这么小,-99
1675111,屎一样的东西,-99
4730605,请注意金辰股份还是锂电池封装方案供应商！,-99
3680937,高手不止损 止损不高手 股市里能,-99
1878212,今天放量了， 底部抬高， 买入,-99
2156138,等待强势反弹,-99
4180442,中报速递：美思德2017年上半年盈利2985.21万元,-99
1803374,600539:ST狮头章程(2017年4月修订稿),-99
2104221,給大股东的时间不多了，公司更名不会无限延期，,-99
4596719,为什么没有跌停割肉的实力,-99
4587948,最后十手也清了，短期中报公布还有一跌，短期没,-99
2493086,然后闲着无聊就上上证吧去浏览了一,-99
4503559,新股破发大军:3股已破发不过83股宣布年报预增，,-99
3594348,涨不过你爹！！！！跌别你爹的2倍还多！！！ 退,-99
997445,主力没有拉升意愿，大盘岌岌可危，还是先躲一躲,-99
3613653,看我重点看好平安银行股好牛，这回我全面看好上,-99
4969944,领教了什么是垃圾股,-99
4230859,小散走人？？,-99
2452501,管理层一问再问，搞的南药很难受，怎么办？,-99
1160696,有色金属指数最近有走强迹象，该股一旦形成右侧,-99
4634054,宏辉果蔬今天大涨，操家伙，弟兄们,-99
4667466,603360今天能否标志牲底部33.60出现？拭目以待,-99
4882900,意思就是别太乐观，这种行情持续不了,-99
1535242,不愧为板块的龙头！,-99
2216751,11.14号__北京时间：13.55，你不行可以换东家，,-99
3825662,等到大盘好转你再上攻好不好！,-99
1130313,必须回调,-99
2193200,早晨起来打开股吧一看有人又要预言今天大跌，吓,-99
5310586,根据21世纪经济报道记者调查，,-99
2610730,场短期调整今日盘中结束，明日继续上涨是大概率,-99
1836892,最新交易日2017年08月17日 该股为强烈控盘 主力,-99
1677578,午盘关注 勿追,-99
5274234,暴跌开始,-99
1268434,融资户不亏血本全部抛完这股涨不上去！,-99
5444124,中小创，次新股一片大涨的今天,-99
4882665,千手大单出货,-99
2010081,特朗普访华和土地流转是怎么扯上关系的？,-99
2793309,看来要停牌了，天津国改超预期。,-99
583263,股市，专注才能赢天下,-99
4315150,一潭死水啊,-99
4405180,为什么一拉就有大单压盘,-99
2867894,开始阴爹了，快跑,-99
2980324,大数据助力上海临港趋势诊断,-99
297768,如果大盘稳定住 特变会起一波 不能太乐观 还要,-99
272177,博信跌停板出货法,-99
3198497,600917:重庆燃气第二届监事会第二十一次会议决,-99
1501050,骗子天天有，手法大相同，高位吸眼球。,-99
2092354,估计节后还的调整3天。,-99
2930014,帖子审核中,-99
1688037,上海水波祥龙餐饮公司实现经营目标,-99
5324939,求教：国债逆回购新规下的操作技巧。,-99
2373395,每天都是这个狗样,-99
726141,明天开始我每天两万股涨停板挂单 一直挂到打开,-99
457606,老严说最大的利空就是利好!,-99
5290101,要砸,-99
4143524,没有的上涨好!给点赞,-99
1730019,从“蒜你狠”到“酒你行”,-99
2543256,蓝筹强势带动指数大幅反弹，资源股领涨昨日行情,-99
3253700,听我的快跑，跌破14再回来,-99
3560310,皖通高速建仓成功，突破均线看高。,-99
716343,这股不管谁是拖，一直跌是不争的事实，我也绝望,-99
3439048,这股吧的股评有毒，怎么都是这些乱七八糟的话语,-99
54574,华夏银行下午能不能买点？还是等到明天？,-99
113179,一心只为争功名，十年寒窗未曾停。,-99
3320850,臭傻逼我一猜就是这样的走势,-99
4063367,1,-99
2875821,没有资产重组，10个交易日就得复牌。躲得过初一,-99
1540822,这个公司的问题在于管理和资金运作，他的盈利能,-99
5141477,向17.77进发暂时删除自选股,-99
4709626,下午两点会翻红你信吗！,-99
4717408,不是吧，专坑人的[不屑],-99
1437193,一路下跌，正是举牌好时机，举牌何在？,-99
1242499,24日草甘膦市场成交价上涨1500元/吨。,-99
3000272,抢筹低价一带一路摡念。,-99
4550496,603302:鑫广绿环首次公开发行股票发行公告,-99
4595917,不垃了就套人,-99
3206405,登录中国证监会网站实名举报,-99
1413392,今天满仓是机会,-99
2740976,万科保利金融街连续涨停，说明机构十分看好地产,-99
4009714,谷歌参与合作的核聚变项目取得重大进展,-99
901197,只要你不贪，这些票绝对赚！,-99
4639319,次新股板块为何遭市场抛弃原因分析,-99
618888,这个奇怪和背离的现象值得我们每一个投资者深思,-99
811126,机会来了，韵达惯性下跌，抓紧移仓韵达,-99
2321802,大盘有几天调整，这票最好还是国庆节前后再捡便,-99
5232725,豪能股份预计前三季度净利润1.04亿元至1.10亿元,-99
3752493,感觉又要破新低了,-99
391718,把握起来有一定的难度,-99
886628,一个假止跌，看它把您乐得……,-99
5311676,中公高科，看好。高开[拜神],-99
3624531,继续看多。,-99
1595635,会后效益已初见！！！,-99
4421102,赤子之心,-99
4059023,时势却又成全了刘邦,-99
4655150,哈哈，昨天有人说涨停，这个反向指标可以，今天,-99
2802436,今天如果不涨停，我就不在这个吧里发言，立马消,-99
4530335,水蜜桃 找 阳山小兵,-99
1318763,这股涨一分看着都累,-99
3358014,照这样下去你要被中信反超了，你真的该加油了啊,-99
43539,今天我怎么有点激动。,-99
4774935,恒为科技9月27日盘中涨幅达5%,-99
2316534,发展的各位领导和各界朋友表示衷心感谢！。,-99
5213539,快进又要拉了,-99
3278859,难道只有我一个散户还在坚守梦想吗？[滴汗][复,-99
5546786,掺和。创业板市值前二十只有一只股涨停，,-99
1858977,现价16.37买入，待17.55卖出,-99
4027634,此股只能用一个臭字来形容它,-99
5051006,奇葩机械蠢庄惯用的手法高卖低买搜集筹码,-99
1118846,房子是用来住的、不是用来炒的,-99
5276344,你这样砸，不是砸了我们散户的钱，而是自己的品,-99
1229392,旭光股份停牌到什么时候？重组进展到哪一步了？,-99
4723154,突破下降趋势线,-99
544474,没事找抽炒股票，一买大龙下深套。这样的散户到,-99
262464,鬓摇烟碧,-99
3210168,没有开盘就,-99
4357092,深山无大鸟，麻雀称大王。,-99
2488511,高开那么多，想偷跑吗,-99
1410449,我却不是这样认为,-99
5402740,怎么上来就让你怎么下去，我是庄我来玩,-99
3222182,如何此货今天收盘只涨在5%以下，券商就不会创新,-99
3199313,全球货币超发,-99
4288316,银行板块逆势上扬,-99
4872708,这种闪崩票最好别碰,-99
1265135,到处都有恒,-99
2612593,这股跟卫信康比真垃圾,-99
847778,给SB们一个做T降低成本的机会，可惜SB们不会把,-99
934540,我明白这个道理,-99
1912361,因为有爱在心里,-99
5155500,大家现在千万不要炒大股，,-99
2617410,看建发和国贸近期走势，结论只有一个：年报业绩,-99
1663698,反抽也没用，还是跌,-99
2460072,文投真无耻,-99
2970063,房子是用来住的、不是用来炒的。,-99
521584,今天卖出去了的人明天肯定要笑了，没卖的估计会,-99
3536341,兴业银行赶上招商银行的股价只有一种可能,-99
2426050,欠操的东西。,-99
4377609,这股吧有狗托在吠。我的第一感觉是唱空，，第二,-99
3731394,早上十五亿中国人一起买华锐风电,-99
5550143,分析人士这么多感觉没有几个靠谱的,-99
5182911,啊里举牌来伊份！！！！,-99
3264851,这是只真正的辣鸡股如果股价不是足够的低千万不,-99
1347379,这么好的股票让人觉得可惜了，出了,-99
914415,进行了500多个字的回答，我们在此选择最核心的,-99
5523305,不涨揨正常，涨停也应该,-99
5141892,今天涨不动，尾盘庄家已经开始出货了，明天出完,-99
2713138,600127金健米业，看好它的赶快加仓，明显会补涨,-99
4118429,故意在打压，大家把眼睛擦亮，下跌加仓，狗庄收,-99
3768846,能超越自己但愿梦,-99
3971851,没救了,-99
5077371,次新股离破发越来越近了,-99
3643283,每个账户留了一万股北车做留念,-99
4352822,天沃科技--有涨停相，继续加仓,-99
5245785,现在大家就,-99
840611,玩得好,-99
81561,山钢的庄家，你这样子会吸到筹码吗，这么多散户,-99
2979578,赶紧复牌吧，大盘这样涨，占着资金o,-99
3411795,上车了兄弟,-99
2543355,明日股市三大猜想：市场分歧加剧 创业板个股反,-99
4910438,广信股份，超跌超低估值高成长性价值投资个股,-99
5324439,压尼玛比？会操盘？？蠢得一笔这手法,-99
1540269,怎么没人买啊,-99
5206868,哈 哈 哈 明天涨停,-99
