,content,mark
5388164,参股的山东新巨丰应该要通过发行了，买起来,-99
4663842,新低不断，能从这股上赚钱的真是超级高手。,-99
5076128,今天有哪个,-99
1290338,每日收盘总结，以后我每天写的收盘总结都发在这,-99
3831975,感觉此股以死,-99
1848267,巿场极度缩量，缺口不补仍然有机会节前收阳,-99
2051383,益率已经隐含了多次加息预期，。,-99
850570,贾跃亭忽悠美国人遭至乐视1亿美元损失美国人没,-99
3596716,浪费时间，走了，要死不活的，没量。made有人一,-99
1364421,下午涨停东,-99
2773877,垃圾。,-99
1074574,不要过度悲观反弹就耍来临减仓3:6元以下,-99
1960245,意思就是别太乐观，这种行情持续不了。,-99
243646,没跑的扛吧，全年业绩摆在那，会纠错,-99
2551887,为什么站不稳8.35,-99
5175355,抄底拉[大笑][大笑][大笑][大笑][大笑][大笑][,-99
1381948,600400 红豆股份 ：集四大利好在身，主力洗盘一,-99
3681096,请主力试探一下9元的支撑够不够？,-99
411470,环宇畜牧:2015年年度报告摘要,-99
22575,港口库存快速回升，港口煤价加速下行,-99
5126494,中签的朋友们：继续坚持！！,-99
1786694,上半年业绩稳步复苏,-99
1857111,193913.23158.0,-99
1443011,icon04-10 07:13 证监会将对未按规定和公司章程,-99
5495986,等待救援,-99
3910671,一出公告就跌。,-99
1440589,者关注的主要原因,-99
2567699,二鼻主力，,-99
3856102,难在要有足够的耐心,-99
4118756,觉得 股友5scygz是托的，请来评论下~~~整体喊,-99
3553563,标准的应用将随着不同的专家而变化,-99
3314568,散户就是墙头草，风吹顺势一边倒。庄家拉升咱就,-99
1954976,卧槽，特么辣鸡,-99
3851685,哈哈。都在等补缺口呢,-99
3489028,近日两市继续保持震荡上行的趋势，而港股众多垃,-99
2776051,千水观音再现,-99
3609161,k线又是再运量大跌的节奏,-99
2787199,感受落日余晖,-99
3593487,一手都成交不了,-99
3074979,回首这一年的A股市场,-99
4703622,今天会在40左右盘整[鼓掌][大笑][俏皮][献花][,-99
100148,50元不是梦,-99
3719461,连绿7天,-99
264617,请问公司在军工行业的发展规划，具体如何？\t。,-99
4022964,户看过这里在决定,-99
4194655,今天买的都是安全的，明天次安全关健是黑周四要,-99
4222092,高送转第二枪：梅泰诺10送18派1.5元！梅泰诺4亿,-99
4228700,速度，股东全部成本价35.81元，现在严重低估，,-99
3195631,[大便][大便][大便],-99
2324735,调整基本到位，后市拉申，控制仓位。,-99
582247,挣二分。跑了。守一个多月。操它娘,-99
143827,拉升总在不经意间,-99
1070803,时间又不早,-99
1285618,4.96买入10%,-99
5151659,干,-99
2022903,所有自选股中全部中国红，就方正这只绿王八！北,-99
3919568,看看人家，丢人！！！,-99
2215359,冲出去就参与了,-99
4813647,股浪人：别忘了，盈利来自于退出战场！,-99
3431112, 盘中再创阶段性新低           ,-99
3095572,看看我了家居看看你！我乐家居还是亏损的,-99
1525137,下午必须泛红,-99
2777854,屎都风干了,-99
3454937,高抛低吸别丢了筹码,-99
3776995,8.31大盘总结与明日展望，恒大概念强势归来，若,-99
2355965,今晚该公布问询函了。,-99
4075867,7.9买的天原集团今天出了一半，9.7半仓北特。,-99
394648,请董秘介绍,-99
3760010,601601河北2020年消费2.6亿吨！产量只有6千万吨,-99
279853,破31.5买点,-99
3970134,新股开板遭资金抢筹机构建议重点关注最新次新股,-99
796097,下一回要看,-99
466337,砸吧,-99
1953608,有个白痴居然说海油工程和中海油服一样，傻逼一,-99
1285050,快砸,-99
1032177,小金属资源板块跌幅榜首！,-99
4717077,又垃圾一天，能16.66收盘就不错了。,-99
2537726,该涨不涨。必有一跌,-99
21075,这实际上是抓住了高送转的一个大毒瘤,-99
2279666,"000537,广宇发展，没有填补缺口。。",-99
2663693,3连阴,-99
2932338,15万平米乘7.745万元除6.63亿股=17.52元/股,-99
2623413,哈哈，北京商报是个什么东西？小报唱空，你们家,-99
3600213,人心已散\t,-99
4470128,孝顺供养父母，这个福报是现世报(愿尽虚空遍法,-99
38651,马光远：我为什么反对“着急”出台房地产税？,-99
4673768,水星走强三步曲： 一、站上五日线。 二、补上方,-99
4951676,索通发展10月12日盘中跌幅达5%,-99
1279945,与当地的银行家商量投资问题是一个好的传统习惯,-99
4700226,误杀股，鉴定完毕,-99
918984,明天必能到达涨停价,-99
4496389,昨天已经清仓，等到25.00元再接回来 哈哈 最起,-99
4409806,快涨吧！,-99
2074347,涨的时候一分两分的涨跌的时候就几毛的跌,-99
3794561,操盘手是个老司机，稳当得很哦！,-99
4477958,挂大买单无非是为了吸引点买盘而已。行业估值也,-99
1378042,猪坚强[鼓掌][鼓掌],-99
937388,赣粤高速(600269)融资融券信息(10-26),-99
1192267,明天若低开满仓！如果连华夏都不值得持有，就无,-99
4921330,你妈逼的你多少的成本还砸,-99
2688956,同是盐湖，差距咱这么大呢？,-99
4039838,中信要补涨,-99
2347604,金龙汽车(600686)融资融券信息(05-12),-99
3546835,为什么散户炒股总是亏钱？,-99
209179,真是猪气冲天,-99
3956253,7月份宝能突然抛售万科A,-99
3007669,从黑周一到黑周五,-99
1983691,其后，便是四月下旬的地动山摇z,-99
393495,主力态度明确，出货坚决，1.5不是梦。,-99
4309598,那批认购的畜生是不是明面一个价，背地里一个价,-99
1139351,明显有资金吸筹,-99
4327111,追涨后的次新股，可怕了吧，二天20个点跌,-99
3103935,就形式而言 ,-99
4976469,千股胜势红满山，白洋一淀伴雄安。,-99
3579898,中国城镇化已完成 将大大减少对钢铁、有色、建,-99
2237959,8月29日要公告业绩了，盈利2.4亿元至2.6亿，就,-99
3443639,周五大盘将为周线而战！,-99
680738,复星医药携手玉林市第一人民医院共建广西一流心,-99
3225367,每次看这个股名 都有看错的错觉 江苏有钱！,-99
5544625,妞币,-99
3080407,卖的都是傻子！,-99
2818328,中核钛白啥时候能走出有研新材的图形呀？。,-99
990460,600636停牌15个月，还没有复牌的打算，这样的改,-99
708191,600203:福日电子关于上海证券交易所对公司2016,-99
758527,总靠拉指数也不是个办法吧,-99
3735584, 如果说长线是金，短线是银，那么，波段操作就,-99
1215956,坐等复牌了,-99
506609,前二天庄家,-99
1471036,跌了几天还在跌不知哪里股票，,-99
1305921,公开课出口 新年快乐啊， 毛姐提示::跌停了！ ,-99
4503242,合盛硅业；主力上攻乏力，一大信号暗中使劲，变,-99
2650673,超跌股，现在有点到底的意思了，只要大盘走的还,-99
32892,首创股份(600008)融资融券信息(11-21),-99
1390223,股性是否活跃，是选股的重要标准之一。,-99
1901146,钢铁历史性重大信息即将公布现火速进场建仓该板,-99
2146833,这在画它娘的中国画。,-99
1728675,屎,-99
2539920,002702这么个跌法为什么,-99
2827825,跑啊，跑得慢都套，牲口庄要吃人,-99
3376690,操你大爷[大便][大便][大便][大便],-99
4130603,603027:千禾味业:上海荣正投资咨询有限公司关于,-99
5533858,拉拉拉 空狗去见阎王吧,-99
3140617,順勢而為，黑豹是好東西，现階段每逢盘整介入加,-99
5060185,拜财神中肉签[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][,-99
72602,听说和海南高速战略合作，太失败了,-99
3550557,苏州银行不良率连升5年 本金超千万元诉讼半年增,-99
247457,建仓任务还远未完成，注意振仓暴跌。,-99
1528913,人一定要识时务！,-99
4864749,难道我被洗掉了[好逊][好逊],-99
4644546,看看,-99
2376071,昨买今割 割了1个多点 换股,-99
2046520,中药农药残留严重，中药板块难向好！,-99
3778863,迪士尼近600亿美元吞下福克斯娱乐资产，获得阿,-99
4404787,生命诚可贵，金牌价格高，保重吧亲们,-99
128889,两大板块大涨拉升指数,-99
510778,真是浪费行情,-99
3763384,均线死叉。,-99
214633,大盘上天，你下地狱！,-99
1186846,垫底货啊,-99
4416065,大势不好，暂时不入，等待低点,-99
4340808,滚蛋吧,-99
2339696,根据以上讨论 ,-99
2027225,8.40附近今天压力位,-99
5518928,散户顶起来，下午涨停,-99
3227043,600959:江苏有线重大事项继续停牌公告,-99
4313671,都跌成这怂样，共进的管理者还请来一堆唱多的托,-99
2089496,同学们：真的不能再瞎糊弄垃圾股绩差股了 因为,-99
4245313,第一次中签，不知剑桥科技怎么样？[鼓掌],-99
3298710,[微笑][微笑][微笑]人气旺是好事[微笑][微笑][,-99
4280323,增持彰显信,-99
3470594,华大够狠，什么时候进都不亏，谢谢,-99
1327357,冲啊涨停涨停起来[拜神],-99
2030040,今天开阴线,-99
1515342,大盘到顶了，割肉离场,-99
1519004,而他，病没有一直沉浸在这悲情之中，将所有荣辱,-99
4422245,价值投资才是王道！,-99
568207,该！价值投资又不是价值投机！融资盘不就是想一,-99
2479677,祁连山  上涨中继！奠定完毕！,-99
2842930,对目前A股大盘的技术分析(284)[24-30日走势研判,-99
3016353,按大盘形势来看，明天有机会补差价杀回银座了,-99
4344107,这个股票是狗屎吗？怎么迫不及待的抛啊,-99
2337936,这个曾在年全球,-99
1634553,600491:龙元建设关于章贡区阳明中学、章江路文,-99
3983128,此股套牢盘重重，时间换空间了，明年吧,-99
4662883,艹，你，马的，都，涨狗。身上了，买啥，跌，啥,-99
4232454,圣达生物明天可以追100股探探路[胜利],-99
4212348,中报前打压，意欲何为？,-99
1874025,这几年.本钱是十七元到现在，看看这是什公司这,-99
1219907,再致某某人！,-99
1510642,华纺还有五十个跌停！,-99
5526932,"没中过签,这次就买1000股吧,当中签了.成本17.85",-99
2460295,此股纯属下跌趋势，懂点炒股知识的人根本就不会,-99
1810228,就是不预告,-99
2942773,带死不活，和姓许的一个逼样，真让人恶心,-99
3379003,重庆钢铁的壳给蚂蚁金服，重庆钢铁的厂和西南地,-99
2380152,唱多抄短线的人，我想笑了。,-99
5163949,这什么狗屁垃圾股票，跟跌不跟涨，尼吗！[怒][,-99
2762790,今天汽车行业领涨两市！夏利出来补涨！。,-99
4011662,这个庄家会耍流氓吧，我满仓，不融资，就防他这,-99
2685201,半年需要关注这些事！,-99
