,content,mark
4913564,百分五的仓位没有跑出，那就留下登记吧,-99
5072399,明日煤炭、银行、券商股若大幅补跌，上证3100点,-99
311154,下跌到百分之十是加仓好时机。,-99
2993382,回答了18个问题，涉及,-99
1201519,涨停涨停涨停,-99
3559570,鲁泰A(000726)融资融券信息(08-29)。,-99
5418981,别追了 短信股,-99
5425324,每日低开股,-99
887242,打压基本结束，可以加仓了。以狼共舞，尽显英雄,-99
3906401,真够狠,-99
1203130,现在可以全仓买入了!w,-99
1799217,明天还跌吗?,-99
1160170,有人说我9.5买不到了,-99
499095,中签股会不会破发？,-99
4715013,这支股的主力不差钱，是来玩玩的，忙活快一个月,-99
1996782,没有套牢哪有真知,-99
1716775,溺水的鱼儿有病！,-99
3974788,鸡狗机构跑得好快,-99
4694138,进入垃圾股行列了！不玩了！,-99
4154507,你拉啊，就不买，能咬我么,-99
5035185,今天要是能涨停，主力必是大美女,-99
2888598,必须拉起来！不然咋天进的游资跑不了,-99
165462,江丰真是好公司，大家珍惜吧,-99
1290672,上交所二十号对三房巷发通报批评，如何解读？难,-99
1027577,天天流出，你也不怕流血？流死？大出血啊？,-99
1644184,晋西车轴要发力了，大家撑住,-99
3888942,成都银行中签率预计在0.13%左右,-99
5090474,况且沪指还构筑了一个标准的下降通道,-99
2343941,等待明日跌停！[鼓掌][鼓掌][鼓掌][鼓掌],-99
1857189,历史总是惊人的相似！目前看来大盘在复制1999年,-99
4609605,要跌停？,-99
925210,明天方大复制北新建材走势。,-99
1951150,油价疯了,-99
3848826,盘面26、27、28,-99
4080129,快上车！,-99
1864551,老白干新闻严重高估价值，泡沫破例今日跌停，不,-99
2579998,苏州中茵8月23日开始减持！下周改名！,-99
3595946,包屎巾真特么的臭啊！,-99
2308877,老乡别走………楼下接下一句[大笑]。,-99
1584327,人家说话了，下午满仓，不解释,-99
3698258,5.53元跑了，哈哈套死今天进来的散户,-99
4032183,每次上涨都是出货的好时机,-99
2779214,创业板起来了，科技股起来了！,-99
4683148,昨天卖了！,-99
3370478,放量滞涨啊,-99
2236792,该涨不涨必有蹊跷，六月抢红包机会在这里！,-99
1712120,向 知名私募看好化工机械,-99
5517212,顺势而为 和趋势较劲的，最后一定会输得很惨，,-99
5265202,祝贺成功封住 第2个板板,-99
3572770,今天趋势涨幅不超过2.5,-99
2285751,600670:用友iuap对外首次公开下一代企业级通用,-99
2946648,华意压缩，华菱电视，四川长虹要改革？,-99
4526761,庄家让大家走，还是走吧,-99
2746432,密切关注中,-99
1132311,天房天天拖房地产指数的后腿，天房管理层也不看,-99
2925252,慢慢涨也可以，不跟其他电力比了，涨点我就不说,-99
3435966,广发中信国信+永清万邦,-99
3064852,那么市场筑底的行情还有多久,-99
2397702,特斯拉已决定在上海建厂啦，大利好，今日头条财,-99
2082193,恒指期货配资、恒指期货高开高走、多头强势、突,-99
1316638,目前该概念板块包括龙头股已经开始回调,-99
2208310,9.18号 金钼最高涨到 9.52元 最低跌到 8.40元。,-99
2446903,南宁百货真是一只吸血鬼!,-99
3361354,居然没有跌停，一早上没敢看，以为跌停了，感谢,-99
1515731,青山下周一,-99
1070060,12.36破不了的，别怕他吓你。[买入][加仓][满仓,-99
