,content,mark
4583860,今天你对我爱理不理，明天我让你高攀不起[牛][,-99
2673495,说这垃圾涨的人你自己咋不买,-99
3385402,《600258首旅酒店》全资子公司，如家酒店不顾客,-99
276719,中国消费全球超4成锂:中企瞄准南美争夺锂资源,-99
686913,明显打压股价,-99
4527783,我断言，孙和贾一路货,-99
2359886,这大盘，这形势，尾盘绝对郭晶晶表演,-99
4655485,有种你跌停,-99
1338356,今天入住中信证券，加油。,-99
2524601,天亮天价买入持有,-99
4416211,麻B的华正新材，三星新材，台华新材，都它娘的,-99
11908,产融结合的典范：集金控军工创投于一身的600705,-99
265864,扩大直接融资吸血吃肉敲骨吸髓,-99
2849274,凡是在绿线,-99
4203871,逃顶呀,-99
5470773,王海荣你也来个兜底公告！,-99
4518616,几个好几个几个,-99
4618324,我的精工钢构都涨停了,-99
2898897,什么时候会突然停牌呢？。,-99
2628572,不是明天公告业绩么？怎么还没出来？,-99
1543589,今天击穿3300，空方必胜！喝茶遛鸟看戏打新！,-99
1396295,正计时：定增股解禁已经64天了！ 定增成本：7.3,-99
4508045,28.84是我挂的8千股，没人敢吃？,-99
1221951,完了完了，看来要拉了，小庄不让我上车啊,-99
1381151,4.32元涨停短线开溜 哈哈,-99
4293732,一季报速递：润达医疗2017年一季度盈利3319.53,-99
2826126,白酒类不能碰，犯晕。,-99
2684069,macd出现死叉时,-99
253053,澄星派发力度不减，出局观望,-99
2135382,快拉吧要被浑改了,-99
4684311,每天都有狗王八在砸盘！,-99
4581573,8月12日，记者,-99
339649,只能说草泥马，无语,-99
708108,尤其是高价房已严重阻碍实体经济的发展,-99
2754530,大盘涨时你不该跌啥，这下好了，再跌被别人夺庄,-99
2848688,也是2185点平台下沿所在地,-99
1174185,艹包饭桶，宁有种乎？,-99
3862377,国企改革没几家了，加油！,-99
5442875,漂亮指数曲终人散,-99
4223335,给中签的朋友点赞[献花]，今天开盘后居然没有成,-99
3122237,沪指突破3200点，板块还需再添一把火,-99
1740264,未来可能与夏洛特工厂形成协同,-99
3476254,拜一拜，中个签？,-99
3924247,这主力资金一直不动，任由小散表现。,-99
4051060,做煤碳的能够一般黑吗？4分，不黑了。p,-99
2088490,不服这票，所以入了[不屑],-99
3227472,我已经加满仓了！主力可以大力拉升了！,-99
4109538,魏中浩这条死猪不怕沸水汤[胜利],-99
4369763,扔,-99
5030519,反复验证。该涨该跌？,-99
4695128,该股下跌空间还有,-99
2496264,滴水不羼,-99
1312529,B股筹码少，无增发，无IPO，更没大小非，股价是,-99
4452280,今天会不会绿盘？,-99
533858,600156:华升股份独立董事关于续聘2017年度财务,-99
1941362,射吧！,-99
429036,托比真多。,-99
1619831,今天不是该出公告了么？,-99
2105831,这上海杂种啊。,-99
4273029,6月收官之战圆满完成,-99
3967993,中国债券通有限公司网站北向通交易日历显示7月3,-99
3228934,600960,-99
1618017,主力，我开始41、66脑袋发热买了100股，拜托你,-99
5243255,顾家不错了有土豪护盘箱体震荡看看亚振梦百合等,-99
4223938,找儿子 找儿子 谁看见俺的亲儿子 哈哈哈。。。,-99
12029,老股民送给散户的炒股忠告。,-99
2148575,六打头（沪）主营在英国（伦） 通不通就不晓得,-99
3572244,手上30万股上海环境，老本都压上了，就等节后一,-99
1187016,揭穿价值投资的鬼话，如果真要价值投资，招商银,-99
1940570,MACD马上死叉了，估计下周没戏,-99
1932335,我你想我的,-99
396284,两点半跳水表演吗[为什么],-99
760642,除了设置钢,-99
5229130,603808:歌力思:2016年内部控制审计报告,-99
5262106,记住东大单,-99
2600774,输入标题美国税改实施，你是真收购吗？,-99
1828507,排在上面的都是拖，大家别上当啊,-99
1416166,如何构架自己的投资交易系统？,-99
2849706,弹簧压得低就弹得高。,-99
5054471,天真啊，拿走了一群鸡还你一个蛋就把你们高兴成,-99
1680022, 让我们来认识一下股票的流通盘,-99
5247824,一句话:能涨不，痛快点,-99
676473,600195:中牧股份2017年第一季度报告,-99
929761,中证拼命做空，该死的股指期货，中金就丅MD,-99
5124986,此股要飞！！！,-99
3686102,漫漫下跌路,-99
4256673,没有买卖就没有伤害，没买的就先别买啦，让庄自,-99
5191857,共享电动车概念第一股,-99
3105783,丫子,-99
3146926,见好就收 千万不能浪,-99
1537062,33333333333333广汇能源吧沸腾了,-99
1853837,看不到前景和希望，想辙底清仓销户了，今年初到,-99
2172136,目标31,-99
2805905,鹏博士(600804)融资融券信息(12-12),-99
2440571,600710苏美达即将大涨，越跌越买，希望就在明天,-99
5260292,这量，明天又危险了。没有资金陪玩，节前资金紧,-99
5009898,股票早餐2017年12月19日星期二（附股）,-99
393783,产业资本抢筹A股 一类股迎低吸良机,-99
2683467,宋城演艺:第六届董事会第十五次会议决议公告y,-99
1230022,三浪路遥远按照1浪三浪等长来算应该到6元以下,-99
3318604,宁吉喆：中国经济延续,-99
2936857,大盘放量巨跌，纯粹的股灾走势……,-99
1097549,闭着眼睛3.4进了些货，搏一把,-99
2759424,",三阴灭不了一阳,后市要看涨",-99
2195630,值得一提的是，各,-99
273316,低吸,-99
3301617,后交易日设计,-99
2543207,你是猪吗 尾市这小样滴～,-99
4560842,这业绩也太好了,-99
1116335,600318今晚公布行政处罚决定！,-99
5446615,大家开始买入，别在给他机会了，盘面证明一切。,-99
5143636,你还要啊，我再给你点,-99
187085,分红改成回购,-99
4339317,我的节拍没错，昨天清仓，今天买。期待下午还有,-99
5336650,这股没人查吗,-99
1322297,的沪股通、深股通昨日双双实现净流入。,-99
3759746,太保股价是新华股价的85折是合理的。,-99
5003205,19元今日跌到,-99
1161594,涨幅太大了，大盘快暴跌了。,-99
4429147,去死吧，日插你奶。,-99
