,content,mark
2171222,平台都不愿意做·直接就是往下干？,-99
273062,我的计划是这样的,-99
3963835,关注海运股现在还没龙头,-99
4517018,亲，别跌回去啊，继续涨呢,-99
5040784,主力出货啊，别买！,-99
3497957,风来了，中字头开始狂飙,-99
3342931,不涨停就是弱！,-99
4991840,大爷的，不跟你玩儿了可以吧，妈的，大盘涨，你,-99
93958,各位各位(敲黑板)，注意力集中点，对，就说你！,-99
4655285,这个庄就是个杀币,-99
1356813,"大资金出货,但视乎对大盘影响不大，如何分析？",-99
4264030,尾盘有拉升[买入],-99
4337264,垃圾货赶紧退市得了,-99
4987105,主力筑底3个月，季度盈利暴增1476%接替雄安成新,-99
2991988,我全仓买入！,-99
2497638,重组股延期延到人崩溃,-99
108138,黑周二，星周三。大阴是周四:,-99
4585728,派思股份今天没戏了，同志们抓紧换股,-99
1548643,你妈比东涨,-99
3999538,好赖也是个次新股，估值也不高，大盘涨它跌，创,-99
5023421,嫌天汽模七块钱贵的趁早抛，别耽误大伙儿时间\t,-99
5282129,跌吧，你不跌我反而不习惯了,-99
4629814,刚看了下，这货就是个假洋鬼子，公司的产品都卖,-99
515432,久其软件“智慧法院”已在多省高院进行推广与试,-99
3504480,操作机会 1、个股有利好高开，一般在10点前会有,-99
445200,继续等待 黄金坑 截胡～,-99
4873638,买买买,-99
4474522,目前东神雾,-99
447432,真正涨起来就没散户买了，不涨才会有人买 呵呵,-99
846266,更多点绘成。交易。,-99
733847,大家还记得康德新集团独揽增发48亿股吗（两市仅,-99
1715027,夏日荷风，谦谦君子[胜利][献花],-99
4058355,龙宇把自己送进了阴沟 爬出沟得一个月吧,-99
1978568,能卖的赶紧卖吧,-99
176458,百善孝为先,-99
1741042,一个游资那天没进够，所以就很砸。现在到位了。,-99
1859851,明天至少又是2、3个点！哇哇哈哈哈哈哈,-99
261559,唯有三根大阳线可以改变你的尴尬处境，但是你有,-99
2128280,中衡设计被住建部列为首批装配式建筑基地，华建,-99
2826359,狗日的傻大胆,-99
2155132,为什么社保和其他机构捡到的便宜货在这个位置跑,-99
1738274,辽宁成大的机会还没有来，目前看多只是一厢情愿,-99
1126731,快要停牌了吧,-99
4671820,603363:傲农生物股票交易异常波动公告(2017/10/,-99
2450106,强支撑在3370点附近；回抽时。,-99
304870,我的专业是经济管理类的3个月后2邂逅,-99
3897737,今天收3.66,-99
2998102,成交不够深圳一套房,-99
1102912,上海家化半年报下降四成,-99
3559342,撒逼才一次挂那么大单出货的，想压低洗码，老子,-99
4301110,12.5是近期的底部，每次跌倒这里庄家即开始拉起,-99
4481435,明天高开5个点，，，，？,-99
4650556,天无二日，人无二理,-99
3996725,千万不要被别人看出来[牛],-99
2241661,有人12手连续卖,-99
3443958,还沒成交可想可知。,-99
4286992,这么磨磨唧唧不下来明天还会继续跌,-99
3951316,套的就是你们那些装懂的人,-99
5520284,兆易创新: 涨幅还有多少？这周补仓五千股，可以,-99
3906857,基本面不错，但高位macd日线死叉，要调整一段了,-99
1586134,加了不少仓，吓坏了,-99
1024467,实力认可，汉柏云眼获环保部青睐工大高新,-99
4416977,自我安慰一下，望华正也出些利好,-99
5279182,资金都到哪去了,-99
835658,"领袖,走势",-99
4935751,机械行业新锐系列报告之四十,-99
1323253,市场传闻：尖峰集团间接持有华大基因股份,-99
3870571,同志们跟上,-99
4172663,明天看好：渤海股份、,-99
1100807,还不是底,-99
324271,重组一次套一批，这个公司太可恶了,-99
4560440,华懋科技拟募7.8亿扩建汽车安全系统部件项目,-99
5077866,[大便][大便][大便][大便][大便][大便],-99
1017954,反弹弱，分时难看，庄低位吸筹，暂时不会拉升。,-99
1177238,现在的走法是板块跌了则全线所有的个股都在跌,-99
2698142,钢铁暴涨护盘了。冲啊 涨[大笑][鼓掌],-99
3964151,沪深两市最不要脸的股票,-99
4627990,总部在中国广东,-99
4003575,反弹重点买入也是长期持有的品种券商，近期券商,-99
1631591,融资盘疯狂跑路[鼓掌],-99
3773827,谁有朱江洪,-99
1409361,向前冲明天继续加仓。,-99
1403029,为什么重中之重的股票就是跌,-99
4706214,卖了，还亏一个多点，妈的,-99
4061441,2020年我国虚拟现实市场规模将超550亿元 中国电,-99
392835,这导致指数难有大行情；第二,-99
4111332,都知道只要那四千万成交量重复在砸盘，你说有意,-99
2173238,第一步就注入四家公司 估计后面最值得期待的 就,-99
2351214,又在压盘吸筹了[献花],-99
3716255,走势稳健，好股,-99
4746334,民生称3000亿市值逼近,-99
5516024,个股不好正是冷门股表现的时候,-99
680556,复星医药H股大跌近5％，股价19港元，平时日常成,-99
1979257,叫上律师。,-99
1643554,全球股市可能面临中期调整，唯我弱A处于洼地，,-99
3243536,干的好，又把死垃圾干下来了,-99
3209491,拉个涨停有多难？[牛][牛][牛],-99
1277826,或者有点匪夷所思般的走势出来！典型的如o,-99
2666094,奇迹能够通过正确的个人选择而出现 ,-99
4757889,新董事长上台后下跌IO元,-99
2586628,都等着发财吧[微笑],-99
2861386,都割给他了，随他折腾，这股就是个变态操盘，程,-99
5500890,不该涨的股票涨得和业绩不对等了，涨得太疯狂了,-99
358165,亨通光电来了,-99
4893025,家门前的池塘里泛着水花，像久病未治的的病人。,-99
939043,打好根基,-99
3705495,首先要去的泡沫就是万亿的融资盘,-99
1775521,昨天没跑的等死,-99
3045738,这个屎庄怎么没反应，看看西水杭姐。,-99
1176021,主力你听好14.7-14.8，我全砸给你！,-99
3148010,有的先涨，有的后涨。,-99
3579683,狗装！我地成本是15.13元，我每天日出月落的守,-99
3922535,这股没救了，庄家拉一拉啊,-99
1643241,广州港 自贸港口概念+粤港澳大湾概念,-99
1018341,什么就放量滞涨？请知道的同学回答一下,-99
1147343,在A股分红对于短线而言就是个坑，分红越多坑越,-99
4587785,强作挣扎，明日跌停干你屁股，狗庄,-99
1739116,新华社：外资撤离潮不,-99
594157,河南人，河南股，你懂的,-99
402859,坚持坚持在坚持,-99
2461406,万里的投诉没有用的[大笑],-99
2597990,控制仓位，观望之\tx,-99
3270779,这些公司之所以在业绩亏损或业绩大幅下滑的情况,-99
1933295,1. 这篇文章以亦庄亦谐的方式结束：“从上面情,-99
3946008,中国制造，地铁将出口美国,-99
1768647,中继下跌，如大盘回调该股大跌。,-99
4331840,三季报业绩大幅超预期个股也持续上涨，说明市场,-99
5123615,猜下明天低开上扬吗？,-99
4380209,渡金一闭上你的嘴！渡金一大便大便大便不说了,-99
348254,军工民用飞机发动机，多次十送十，重大重组（多,-99
5356907,地量,-99
1025151,尼玛，典型的假股票。,-99
2270988,"老佐啊,你唱的是那一出啊!谁的剧本啊!",-99
1872232,故事是这样的：董出面谈收购夏利资产（周也参与,-99
2222795,就凭它这表现和尿性 我决定和他 玩到底 来 有的,-99
2200096,叫嚣着要跌的疯狗越狂吠，外破桥就越可能涨，事,-99
3371501,晋亿实业 这才是真正的黄金！,-99
4628317,能涨一点点不,-99
3705151,该涨的还是要涨的,-99
3858259,未来一年内不会有大的牛市出现，连续的震荡筑底,-99
2402193,今天涨停!立帖为证！,-99
2071048,看着垃圾公司老总的投资水平就知道，这个股票没,-99
1532799,亚泰集团 今年业绩会超过神火股份10倍 原因很简,-99
5482342,这么好的股票，这么专业的操盘手 。小散户们别\t,-99
5159657,中簽，拜財 = 88888888 發,-99
4767402,这么多唱多的托，我今天买进的几手又废了，稍微,-99
1415070,干吗不跌了呢，我在16点68元等你。,-99
3368315,大同最好买入时机!可大仓进入！！,-99
2349456,宇宙垃圾之王泰控股,-99
3936730,全部出货了，明天直线拉升,-99
5173698,烂企业，公司厂房都是简易活动板房建的，门口的,-99
5448350,强势涨停机构游资敢死队疯狂抢筹暴涨飙升超级黑,-99
5200993,券商板块，调仓换骨的最好机会，抓好机会，上海,-99
4649182,渤海金控是,-99
2044180,恭喜上海绿地申花赢得2017足协杯冠军[献花][献,-99
2330547,K军民融合龙头股002413雷科防务布局雷达产业链,-99
4630058,真是垃圾，公司做的产品也是垃圾哈哈哈，竞价卖,-99
4102930,中设集团看盘心得 ， 观点地产网讯：江西赣江新,-99
2337445,随时涨停，买进，冲击10,-99
4302875,糟心的玩意,-99
4965423,套住房按揭贷款已在,-99
566942,减持新规和入摩两大利好正在发酵！,-99
1231644,这吧里几个歇斯底里唱,-99
1694799,中期协叫停！场外期权与个人投资者彻底无缘,-99
3574468,哈哈，又套了一批。,-99
526931,13.96元顶部开始的下跌三部曲完成了吗？,-99
224441,你就会走向成功的巅峰,-99
3849522,为顺利增发储备弹药,-99
4259942,死股全部清仓不玩了，看着就来气,-99
9042,对于商,-99
2940546,上海九百你大爷的。。。,-99
1430105,没钱途，5.39走了你们玩。,-99
4889193,32.20成功加仓，接货物。野，感谢努力唱空和打,-99
632415,公司是行业龙头,-99
4898087,上升通道中，调整已到位即将拉升。,-99
3162616,妈的，一涨抛盘就来了，压你妈逼啊,-99
4686303,一组最新的数据出来了，关乎它的全年走势,-99
5312681,真费劲，疲软啊 哎,-99
4093711,真是有钱啊 80万股在这里一次打出。,-99
1320744,明天开盘直接涨停，会连着六个板，大家拭目以待,-99
2432009,人妖处于假死状态,-99
3146693,秋林构建新的发展理念 创新是企业的出路,-99
3804419,这个宇宙真理就是「应供」。 每个众生都受自己,-99
5522127,我又回来了，哈哈，在索通发展上赚的盆满钵满，,-99
2045053,建议人民网。,-99
1115151,14.44SB卖了400手n,-99
523754,大盘跳水了，,-99
3508687,华融渝富你出完没，能给点惊喜不,-99
3716207,等60分钟调整完吧，现在刚好死叉f,-99
5158698,全面完蛋，今天要大跌,-99
4665040,庄稼实力太,-99
64459,三十分钟线死叉,-99
2713433,麻痹,-99
3090665,老牛能股市,-99
1944142,垃圾，辛辛苦苦T了两次，俺还亏10个点[不屑],-99
1991755,非你的爱，昨天欠我一毛，今天还我二十毛，多谢,-99
2863626,根据政府办事指南，绩溪风能的批文应该就这一两,-99
3410485,短期放量逆市反弹，走势较强，后市仍有很大的上,-99
1351156,当投资者探索什么时候他的资金第一次被交付时 ,-99
3869593,高点连续三天越来越低，低点连续三天越来越高，,-99
