,content,mark
5408648,真特么牛,-99
686045,闭着眼睛买中兴，买紫光国芯就行了,-99
2956473,听说有复牌交易哦，进来看看,-99
252427,可以出货了。,-99
322915,不打不退？。,-99
5005636,那个晒单的傻货呢，啊。。。,-99
1798850,任何开通了该平台的异地都可以通过平台接收北京,-99
3248092,千万别以为员工持股公告出来会是好消息，因为以,-99
3144915,秋林的产品质量堪与欧洲媲美,-99
2465093,老板也多少听说了我的事情,-99
155056,这九鼎是不是坑了很多人？,-99
5444044,京东方：树总会高过草,-99
3768976,5.08割肉，以为可以做t，怎么今天变性了？,-99
2600495,割肉了亏了2 万,-99
969209,加仓,-99
2940107,北斗星通(002151)融资融券信息(07-13)。,-99
2346059,说真话真的,-99
3904675,这石皮船真闹心,-99
3194317,奶N的，刚才感觉追高600909券商股了，恶心的诱,-99
4900081,603589:口子窖关于监事减持股份计划的公告,-99
4869588,今天买入的大散不行，太犹犹豫豫了,-99
784655,微软（中国）这个平台如何利用？,-99
3512884,补缺行情来了!大家稳住。目标8.80元一线!,-99
5194927,无所谓，不涨到38，我打死不卖新日！,-99
347240,给点信心。,-99
2497914,大家猜猜为什么急着复盘。。。,-99
86696,速度,-99
401966,前海人寿没有问题。我信m。,-99
1022390,西水，雄起,-99
208485,请问你是新能源客车龙头吗？可以拿出龙头的样子,-99
3473815,不错，换手上去了，,-99
3971393,下周或再现黑色星期一，早盘清仓 !战争一处即发,-99
1023349,好久没出来了，出来晒晒太阳,-99
607117,走了，以后再也不碰这种大盘股了-很少涨停过！,-99
2606646,哼哼唧唧,-99
93181,当之无愧的三元锂王，每一次的回调都是买进的机,-99
428855,这股得等华泰出完货 才会修复 不代表起来。,-99
458278,8月K分解,-99
780250,老手多等待，新手多无耐（心,-99
3566504,唱多唱空都正常，拍点小砖也正常，但白富美的装,-99
4325318,庄家成本应该在62附近,-99
3778478,2017-12-18 18:22 2017年，中国十七冶集团在中,-99
3583738,玛的,-99
5118499,总体来说：今日市场呈现小幅整理的行情，主板略,-99
