,content,mark
2865904,乱K纵横仍从容，咬定青山不放松！一笑！,-99
3224004,还有人玩有线啊,-99
4447082,"聚隆科技比第一创业更陡些,泡沫股走上价值回归",-99
1655445,主力压盘东,-99
839513,坚决介入！,-99
3613984,周一低开2个点,-99
4207165,已[满仓]仓,-99
2429977,光明开启下跌之门，7.4元见,-99
460635,走了，留下的发财。,-99
725731,……这种手法太陈旧。以后洗盘希望换手法，明天,-99
644412,我决定对增发投反对票，搞了一年了欢迎野蛮人！,-99
2063061,多头不死空头不止,-99
2832774,国华康泰老龄产业投资股份有限公司,-99
33214,首创股份--任我行,-99
5264529,我把要涨停板的股票换成了你啊，给我涨停吧，我,-99
1273319,估计要有重大利空消息滞后发布。。。,-99
3203098,只跌不涨几个月，而且业绩也不差……这主力在挖,-99
1186022,天天涨你麻痹指数一一一一一一一一一一一一一一,-99
4268731,早盘关注森特股份603098，太空板业300344,-99
4330197,请带上救生圈，一会儿跳水的话怕来不及,-99
1253709,这吧里，买602B的不少啊，哈哈哈,-99
995342,让思念的落英铺满你走过的路径,-99
2048366,端午节啊，粽子，股票,-99
2673363,百里挑一，缘来是你,-99
1490691,近日片仔癀可以打打60元了！,-99
5348579,本大户凑齐1亿3千万，10月18全仓扫货金域医学！,-99
2085809,投资价值将提,-99
3931167,60亿资金暗中被主力买入此30股，有望助其冲击涨,-99
3527765,像上楼梯一样 走势[牛],-99
276429,国安系资本左手倒右手 中葡股份涉足锂业留悬念,-99
207013,如果政府能够成功履行有关防止高失业率的承诺 ,-99
463576,要求披露高送转时必须披露业绩预告,-99
3297281,[微笑][微笑][微笑]翻红了[微笑][微笑][微笑] ,-99
778732,为了搞低定增价，张无良也是拚了！。,-99
3397930,哪一次不是因为严重的供大于求导致股市出现危机,-99
165488,姑的帖仅作为交易记录，不构成买卖依据。姑有一,-99
3648345,炒股和炒房一样就是博傻，但买房的过的无忧无虑,-99
3928561,江河集团(601886)融资融券信息(07-28),-99
111201,不做平常事，不走平凡路,-99
1127472,可以追，明天破分时均价出。,-99
1823776,要解套非常可能要等到下一轮牛市了（在中国铁建,-99
1201629,年底来个高送转，很有可能,-99
5381911,开学季,-99
4772909,最菜鸟，最弱鸡,-99
1926359,跌到二决去,-99
2638034,团结一切可以团结的力量，12月1日赞成票！,-99
1631743,其实很不对劲！！这支票应该是上升趋势，然后借,-99
1212225,这是个日本公司？怎么叫昭和？,-99
294805,梦想成真之前，它看上去总是那么遥不可及。——,-99
1087634,跌破净闹资产年底可见,-99
4760544,今天涨停板可能明天要套了,-99
416456,终于等到了卖出的机会,-99
4162332,现在提倡价值投资，不看中报乱买，该,-99
