,content,mark
1829781,一日回到解放前。,-99
1392110,海澜之家(600398)融资融券信息(05-18),-99
5476270,回调一个多月，主力无任何动静！是不是主力家里,-99
2514427,为什么停牌？,-99
2943188,气得我差点翻脸,-99
966541,还是这个样！,-99
392321,减持新规后应该注意哪几点？,-99
890455,已经突破平台 也跌不到哪里去了 持续看好你,-99
2098096,因为第一批明确进行混改的行业并没有油气行业,-99
4964669,有人被吓跑了估计,-99
2355335,回头看看飞天大恶鱼,-99
2151644,[献花][牛]分批买好股票吧，慢牛正式启动，余钱,-99
1588524,还行。30年后电动电池有大突破。等[胜利],-99
4039088,冷月心无痕，给过你做人的机会了,-99
950370,“两高”报告：推进产权保护法治化 营造安全投,-99
2868300,拉高出货,-99
2198100,千手装比遭雷劈,-99
984676,哈哈哈4.91本,-99
3064219,三季报速递：厦华电子2017年前三季度亏损547.09,-99
2523511,预计全年减负万亿元,-99
672447,有人一句话就跌5/6分钱，太牛了，嘿嘿,-99
3530623,二点半开始发神经病！,-99
2624681,破产公司,-99
2161884,玩股野孙追涨杀跌无影脚，周日在车间里上班呢！,-99
304499,闪崩了。,-99
2644472,今日沪指跌0.91%创指跌破1900点 雄安、大湾区全,-99
3956161,为什么4G通讯技术，不能支持智能世界？,-99
2286852,究其原因还在于,-99
3333372,游资大肆甩货 民绳泪崩溃，价值继续回归,-99
5070812,八月十八复牌 ？,-99
4962013,连续系统性建仓20个交易日今天开始了，蠢庄打压,-99
2009707,10.97买进的今天成天线宝宝了!,-99
4050619,买盘基本都在买十档中,-99
391014,中国石油市盈率已经68倍，远远高于小盘股了,-99
4498134,辣鸡,-99
4872989,我觉得庄股没这么容易玩，可能走宜宾纸业4-6月,-99
1405913,必破日k线20日线，底中有底,-99
4639918,一飞冲天,-99
5315204,拉高就卖，今天,-99
3217019,这盘控的高。能红。[献花][献花][献花][献花],-99
1047974,寂寞溪桥畔,-99
3226597,看盲流一般水军攻击脑壳刷屏玩[不屑],-99
107615,挣钱了，走了,-99
1216933,明明可以有做龙头股的潜力居然没有胆量做,-99
1548262,重新收回了店面的管理权限和财务权限,-99
5289477,以后有钱买美元，投资黄金，买期货做空烂A,-99
2918957,6.6买入，今年目标8.8元。,-99
5394008,兵马未动 粮草先行，栖霞建设河北金融[想一下],-99
5322298,~~周一必定大幅低开\t,-99
933548,o98,-99
4706326,放着过年吧，不看了,-99
4127933,回调，要上车的赶紧，要不然没机会了,-99
1671764,.不不万吨。公司是钒相关,-99
1154318,水牛奶系列产品产销量始终保持全国第一！皇氏集,-99
179352,老马，这股年线都上不去，急死人啦!,-99
4713403,犹如人类生,-99
1211835,注1. 第一种情况中 ,-99
4338434,应该开盘上涨了,-99
2831072,今日早盘个股出现流动性枯竭现象，小心崩盘！,-99
1206765,真臭庄家,-99
1853541,我说出来的都被删了,-99
680257,小散不要追，40以上再追,-99
3697765,外资为什么第一买银行，因为跌破净资产了。,-99
3684555,我来接盘来啦！还有卖的吗？[想一下]统统拿出来,-99
