,content,mark
1269549,何处是归程,-99
498339,查新亿，还公道,-99
12248,说这个利息高,-99
3040334,投资不过山海关，在哈投股份上表现的淋漓尽致，,-99
912882,双底吗？,-99
666058,上午就说过。下午会回落，翻绿,-99
5131682,7579+ 有希望吗,-99
3013786,担保案传票一发，十个工作日执行。告都没有地方,-99
5073283,小庄破罐子破摔，我们跟着一起砸。,-99
3540604,买西矿亏了骂张永利的都是大傻逼，不看好还买？,-99
4220095,，12，65玩尼玛一天了,-99
4187390,马上都要破发了,-99
4513102,盐井铺子的温州帮股一路上升,-99
1438454,苦海无边回头是岸。割肉得永生。[加油][加油][,-99
2869465,隧道孩儿呀，,-99
5148487,畜生股票，流氓机构高买低卖。,-99
3959967,再不涨点我要报警了,-99
3175371,股市近二年,-99
3700028,今天绝对不可能红了。套人没商量。。,-99
4134656,大单拉，小单狂出，出货,-99
2144936,怎么有这么多的傻逼在抛带血的筹码……为什么？,-99
3321228,乱的说,-99
2112052,你妈主力别打压让布依,-99
4795606,今天空仓感觉连不好，下图次新板块指数图,-99
5484400,垃圾股，没人玩了，庄家不拉起来，不会有人进来,-99
1818011,今天大盘翻红的可能性比较大！,-99
1426956,13元是会到的拿好了。,-99
3801172,庄家利用其他煤炭股票的涨停出货，让散户接盘，,-99
478774,干脆破产好吗？,-99
176807,上午洗盘洗了一上午看它下午表现,-99
5501386,不要再半夜开会突击买写字的楼了！,-99
3618531,在通讯行业和电信行业涨幅前2名的大形势下 这货,-99
4569664,新疆城建大逃亡旳今天,-99
3700168,中铁上涨初期，可能还会有很大涨幅,-99
4128610,上涨无量下跌带量不是好事，急需一根带量长阳修,-99
4151464,已经割肉，猪力拉稀吧,-99
2939868,12个热点城市租赁新政一石千层浪 股价先动房价,-99
5399167,明天应该涨停吧，双十一一天等于1个月，4季度业,-99
5098209,可以买咯[鼓掌]感谢主力给机会介入,-99
319984,上市公司定增的钱如果买了理财，必须赎回立即增,-99
4605458,垃圾反弹软啪啪的像阳痿，卖了，看样子还要跌不,-99
4632673,还会上涨吗?价值在哪,-99
