,content,mark
2968575,牛 本股的分析和走势 必看！可以给你选牛股的,-99
3427444,今天目标价25.98,-99
3670013,近期行情不会太差。,-99
1064982,一棍子打掉三只乌鸦,-99
2096424,市场关于指数“失真”的声音多次出现。,-99
1968014,新华医疗(600587)融资融券信息(09-29),-99
4214573,MD，一群傻撒赖的机构，每次都逼宫，惯用伎俩,-99
1714407,还是这两个争气：国机汽车、北京君正！,-99
1038443,跑！快！,-99
4619609,股,-99
2414694,老大拜托不跌了，三十八万去了三十多点了。去了,-99
3454720,601088老夫收弟子三千！,-99
1552261,好笱不侍3主  忠诚值钱3文,-99
2984587,社会主义好，社会主义好！,-99
3714833,庄家不讲政治，这样砸盘要被请去喝茶的,-99
3596252,卖个球啊！!!!,-99
405475,转让资产收益9亿多，本期算是个利好吧，手握现,-99
3647376,跌吧，跌吧！跌到2块买进,-99
3240109,谁买谁赔钱，垃圾僵尸股,-99
325972,据国外,-99
4943717,可以抄底了，先半仓。,-99
4871173,我早上9点23挂跌停价买，买到了，但我查明细没,-99
1102588,你就会走向成功的巅峰,-99
1870580,受到美国谷歌公司研发无人驾驶利好影响,-99
4395601,有个人叫“一针见血” 他说了京东方老值钱了，\t,-99
2945689,苗圩：制造业是技术创新主战场 抢占新一轮产业,-99
2091454,中国中期:2017年半年度报告及其摘要更正公告。,-99
37455,我们不妨可适当逢低关注,-99
3859974,市一时商贾云集、文化交融个参观时手工匠,-99
42583,下方无支撑，下跌空间打开，十连阴造就熊来了,-99
770439,我们一晚上竟然通了50多个电话,-99
3702629,cnm的中铁,-99
5538477,41.8低调进场，没想到有惊喜,-99
4135760,伟大的二点半准备上演跳水比赛！！,-99
4432299,创蓝筹已扛起大旗 你还在等什么？,-99
2456306,主力不拉了  别买了  不拉就出货,-99
5189631,……入摩后 伟大中国独立行情今日或显现,-99
989274,周四是本次反弹最后的一次减仓机会。,-99
4770653,昨天主力下,-99
4124760,这几天要批复了。期限5.7,-99
912121,甚至转移到海外,-99
3520022,那个傻B在抛,-99
5338285,下周二十以上见！,-99
2663742,合拍贷款的事一天不解决也别想涨。赶紧退市,-99
2737325,公司1季度头孢以及大输液业务是否已经停止生产,-99
3799574,否则听到了我的话,-99
4913400,300534真厉害，同样是高送转,-99
60874,何时复牌啊，，，,-99
1004781,有惊无险，今日值得期待。当然，如果主力打压回,-99
3572534,有效率的股价有限公司不断地使它们的设备、产品,-99
5037029,新股指数是不是不断加入大盘指数？大盘指数不涨,-99
4186291,每一次下跌都是加仓的机会，仓位的控制才是最重,-99
3007661,周末给你来10+IPO,-99
2350183,今天玩个跌停,-99
1362741,今天以后将彻底改变大家的三观！,-99
3430999,而当弱势或是熊市时,-99
5379564,去产能或提前超额完成 去杠杆将成下一步供给侧,-99
2250880,小股民如何建立双向交易i,-99
4978547,603628:清源股份关于公司全资子公司中标德国太,-99
2796052,基金跑了，就不炒了吗？,-99
670723,基金二季度都抛了，什么理解。,-99
3740968,尾盘什么情况？难道会有好消息？[鼓掌],-99
2131166,你们真追吗？,-99
4929239,散户跟进有点多，这只票今天还得下跌一波,-99
3155195,牢记9.18 国产航空发动机列装歼20,-99
4141883,没涨的原因是《张银大幅在这里做广 就涨了,-99
2381167,公司给特斯拉汽车提供的磁材占比达50%以上，哪m,-99
974977,中国中冶应退出股市，向股民谢罪,-99
4976904,冲高结束 主力开始压盘吸筹 问题是敢压么 主力,-99
4036009,4月18号进入低位震荡直到今日，5个月！该涨了,-99
248831,还得降下来[不屑],-99
1291514,"三房巷耐心等,3元多再买",-99
3191875,无锡行买入15.98元输5万怎么办？,-99
4167232,这股我放半年会到多少？,-99
3216987,一熊到底,-99
704942,为了出货也真是拼了加油继续拉,-99
2933773,红K线是用银子画出来的，黑K线是用股票打下来的,-99
4923458,603603:博天环境关于当年累计新增借款超过上年,-99
1742209,周四逢高继续卖出！,-99
969669,主力竞个涨停价，提振信心,-99
3787862,本来高开回本了，现在又亏了，割肉舍不得，价值,-99
5493907,谁砸的，数据砸的，不是筹码砸的，牛逼,-99
2718047,今天我所在地所有药房的辅仁药都被我集团买完了,-99
1985471,视觉创意公司垄断老大远东股份。价值超过5个江,-99
123229,在震荡出货，小心。,-99
1502181,美联储将会公布本月利,-99
5229989,拟出售三处非生产性房产,-99
4635250,什么原因。五个点就没了，何时解套呀[哭][哭][,-99
3404250,我今天已经把你卖了,-99
4627897,股吧唱多的变多了，就别想着涨太多，托太多了,-99
1721030,今天开盘买入置信电气，非常生气！,-99
4820933,值得拥有,-99
4103830,高点已出现，后面28见,-99
4338947,今天起，打响3000点保卫战！,-99
4165112,5、宠辱；为人须达观，宠也泰然，辱也淡然。,-99
5065561,9784单调求中,-99
4547528,买买，庄家拉升前的打压，庄家的奸相暴露得明明,-99
1694065,耶嘿，自由贸易港这事实在、靠谱、有想象力。,-99
5085557,无量上涨，短顶,-99
4645249,穷鬼垃圾庄每天弄个几毛钱差价！真TMD恶心[大便,-99
2730677,文山一天就这逼样j,-99
2745958,明天大涨,-99
2775963,打击鬼托！人人有责！,-99
783301,还好，故事非常健康,-99
410437,不是说派息吗？哪天全是股权登记日？还是等公告,-99
3003818,唱多的傻逼急着出货呢，都别买，还继续跌,-99
2314931,蓦然回首,-99
3788392,五穷六绝七翻身 七月五大投资机会揭秘,-99
1242635,5月24日：船长内线收评《两市二次探底回升，反\t,-99
4925858,标哥哥，尾盘也太任性了吧，明天给个新高让我走,-99
219037,辣鸡股票,-99
2807488,美军抢站军事至高点，中国抢至三瓶酒至高点。,-99
2484417,600721:*ST百花关于召开2016年年度股东大会的通,-99
295974,真好奇这些看14看15甚至看20的人成本到底是有多,-99
3431105,今日盘中突破年线个股,-99
1942345,"再探3052收回3070,周二这样吊打红尘!",-99
2018719,今日36只个股跨越牛熊分界线,-99
2998800,六块一毛二，吃进来拉出去，再吃进来，再拉出去,-99
3060931,折腾总比死着强,-99
4314537,那位举报的兄弟再给证监会举报下，请证监会调取,-99
2894581,股市不相信眼泪，只相信雄安。雄安4板的股票都,-99
742000,摆正股市功能的成功经验,-99
2397200,国内首个研制成功的核磁共振对比剂原料药将投产,-99
1569246,"付费能力的提高,,推动了客户端游戏市场实际销售",-99
5173772,干起来，事不过三！,-99
1212124,如果多头进攻无力,-99
3561834,冲击[10股]低估价值 市场万众握举~套马竿,-99
4495017,已经卖出，跌停吧，我特别希望下午跌停，把没有,-99
1981034,后拉升！,-99
1490581,是谁删我帖子太缺德了，我只是谈点事实而已！大,-99
2916412,20以下走个三个月，看多的集体下跪,-99
5151431,我已经劝过你们了。,-99
4894157,找不到A,-99
186619,借利好出货，走了，落袋为安了。,-99
2933472,界龙实业，明天看涨，勿追。,-99
5472369,3.68就是你的上限吗？？？[不赞][不赞][不赞],-99
4915023,彻底完蛋！,-99
3562231,亿万股民对烂股市恨之入骨,-99
4457367,盘口比我还狠说要跌一半！,-99
4641161,主力开始出货了,-99
3465561,涨不涨呢i,-99
3388619,莲花就是莲花,-99
3702865,dfgege,-99
3082809,现在的股市就是涨指数不赚钱，一茬一茬割韭菜，,-99
591027,上海贝岭(600171)融资融券信息(11-08),-99
2678415,现在如果权重股下跌，市场就垮了，可是却没有韭,-99
1515059,大宗商品出什么事了 怎么暴跌了。危险了[哭][哭,-99
4838584,快拉，力量大点,-99
5390990,天天发公告天天跌，主力家死人了吗？,-99
3726377,快进，今天靠证券板块了,-99
1161256,快跑快跑。,-99
1390276,今天能不能搞个涨停耍耍……好久没激情澎湃了…,-99
2284958,本钢板材，板材产业第一绩优股，即将出一季报大,-99
1808555,卓创天然气分析师国建表示,-99
4343428,指数既然严重失真，何必在意年线得失?,-99
810482,昨天抄底黄山胶囊，今天大盘大涨，黄山胶囊依然,-99
3202187,手中有钱又有筹码的，压着盘想让养老金进来，关,-99
6371,是福是祸,-99
1389048,纺织服装行业板块5支优势个股资料（D5-19）,-99
2696053,all\t,-99
2969953,涨1分钱感觉要你的命一样,-99
3785183,上周提醒你们岛反，不要在下跌趋势下补仓。唉。,-99
1815580,这票老子都捂出毛了！[哭],-99
4386425,不知要停牌到什么时侯,-99
1057414,都跌到这个程度了，还谈什么重组，没有任何意义,-99
2745906,"岂敢定居,—— 一月三捷.",-99
4873962,重金在手，打死都不买，等等等！,-99
4392662,怎么不去死？,-99
817990,3333,-99
5481084,不来二个跌,-99
3746949,草拟马劈虎眼,-99
5181908,看你涨一点，实在是累，拉一下，马上就开始各种,-99
3473170,全仓介入真潇洒,-99
3378673,中报这么多积极因素，故意视而不见，什么原因？,-99
4797798,没人气，庄尔知怎做了,-99
5102610,11月大概率有消息发布，不知道停牌不,-99
471026,雄安第一股、锂电膜第一股、太阳背板技术帝 1、,-99
850073,“掘金”创新企业最多的公司 沪深两市孵化公司,-99
