,content,mark
3108359,养老金只二级市场买股？,-99
2733112,水军死,-99
1666941,大压单出来要坚决买进的,-99
1287386,赶快出！明天跌停再买回！做傻庄的丅！,-99
2613179,今天变盘向下。美国贸易危机，锦江得调整了,-99
864356,假如延长集团也搞了吸收合并，化建能超越华北高,-99
3176607,而创业板指，重心下移,-99
4588275,特么的彻底洗出来了，黑周四呢,-99
84046,跌，浙能跌到5元，就是大股东送钱,-99
994169,总和总和高呢高,-99
2154476,做公司不行，做投资也是垃圾一个，看看国轩涨的,-99
421134,！！*ST郑煤周末利空靴子落地，本周有望企稳反,-99
1630876,真要涨了,-99
432904,延续弱势，权重表现萎靡，跟紧牛人选牛股,-99
1532535,那邦唱多的脸都被打黑了。,-99
15636,你正在炒股吗？想进行炒股而资金不足吗？,-99
2883524,世茂股份心脏没毛病，心电图完全正常！,-99
4920838,11月9日大阳！,-99
4630169,今天不站上20日均线，股票还将继续调整。,-99
2799362,做好准备，回落抄底！,-99
3612603,据说，京东方虽然市场,-99
1027243,大股东被1抓啦,-99
3780389,喜讯！！！中国中冶荣获“中国上市公司百强”四,-99
1099256,港股再现断崖式暴跌 中国金控半小时跌80% 继汉,-99
747756,昨天为什么新和成涨，浙医跌？难道老大溜走咯？,-99
36656,呵呵，年底再来吃你黑庄的肉,-99
4047701,人民网发飙啦,-99
495726,盘久必跌，让我们会师2379,-99
4629274,[摊手][摊手]五一,-99
119176,主力想岀货不会公开压那么多单,-99
3767429,系好安全带，要飞了！,-99
2130366,双顶已成,-99
4767488,再不跑就要粉身碎骨啦哇，唱多狗太多，大家要小,-99
3109213,坑了三年有余。,-99
734770,600211:西藏药业关于非公开发行股票会后事项的,-99
4968744,杭电目标价10元10.50元已实现。没跑的小散等死,-99
4717772,此股已废，,-99
2788065,600963现价将近净资产的一半，看涨到8元以上，1,-99
326259,这股每年分红都很正常的呀？业绩也不是很差，为,-99
4742018,厉害了，我的中孚！,-99
3076683,证金在减持,-99
3032783,我已止损，希望留着的兄弟解套发财,-99
2534114,没利好消息就不会涨的，做多做空全凭主力这个大,-99
4722487,17.6清仓 永不碰癌股,-99
5251181,格力今天有,-99
4810825,T+0？做梦？就咱这假股要T十0，一周估计跌完玩,-99
131302,大家注意了，这个股票今明两天有涨停的可能，00,-99
4204729,宇宙真理，宇宙自信。,-99
2788834,美联储布拉德:耶伦被替,-99
2703301,我就想知道这波出货的主儿有没有社保基金这个狗,-99
210873,哎，一分钱，磨半天。要不是为了打新，早卖了你,-99
2535183,从个能.让元跌到个高.,-99
