,content,mark
835136,一个小便，不好好服务股友，天天造谣做空狗，什,-99
4979441,如果你是贾老板，你还,-99
4509084,但上市公司今年有一个现象是非常引人关注的,-99
4863093,散户和散户交易，有意思,-99
2016713,苏堤尽日风和雨,-99
5550285,跑了，割,-99
4754525,买卖要富有,-99
766336,"雅戈尔,鄂尔多斯，江苏阳光，都是服装板块，炒",-99
3353943,风难道突然停了！~。,-99
3616244,月号收评和明天的黑马,-99
2554318,榜样的力量是无穷的。,-99
3465578,还有卖的，傻逼。。,-99
4257234,++一卖就升,-99
4490254,买到弱邦的只能跟它一起灭了。,-99
3771675,揭穿一毛是大骗子[大笑][大笑][大笑],-99
5226907,准备举牌了，涨停吧,-99
1508916,华纺股份占地989亩土地++国资委,-99
2187530,没人要的股票，那里还有人报价哦,-99
5281423,一群猪喜欢做踢 ，绝后,-99
299907,蠢货们大为,-99
1643887,两市大体上依旧延续横盘震荡走势，各股指全天窄,-99
2272949,从今天看出,-99
4287266,对不起，有个叫战斗机的，我这里精神病院没看守,-99
5396753,主力建仓筹码22元到24元,-99
1124809,狗屎远方真该乱棍打死。还在骗人。,-99
20303,垃圾，已经亏了33％q,-99
5122532,房贷利率最高上浮15%,-99
5337599,这垃圾从开板至今还没有涨过停,-99
4927625,散户朋友们，明天集中便便给洒家吃肉这个SB吃吧,-99
4544619,还好停牌了，否则今天就是一个地板,-99
3266744,调整有望结束,-99
1962619,不管有什么利好与动人故,-99
825742,上次懂事长跳楼自裁也没这么爹呀,-99
1412979,"能到76.28,你信不。",-99
3896253,请问-叶檀何许人也.,-99
3710105,主力又在骗筹码呢,-99
1538038,再来一波啊，干到16啊，克妈的,-99
2816328,爱咋咋地，底牌早晚要掀开,-99
1446292,看看经济汉奸,-99
3108538,亚泰集团(600881)融资融券信息(08-14),-99
4624684,都是实质性利好，雄安有可能成为第二波行情的触,-99
2435619,111,-99
3548836,就你绿得最厉害，还是有操盘手的你牛,-99
4867222,长久永远都是暴跌的急先锋,-99
1696886,托，呵呵。自己看图\t,-99
1439917,不能光看利息多寡 眼光要长远。,-99
2945447,看看同样是家电板块的兆驰股份,-99
1889357,今后几天尤要重视的一点,-99
3297817,请把狗牵走吧,-99
5396327,真实畜生公司畜生股啊，垃圾,-99
799225,33.088亿,-99
202868,71790创建了实盘组合,-99
4463566,异想天开，痴人说梦,-99
4318866,特斯拉即将上海建厂 产业链迎多个事件催化，关,-99
1494813,这么拉指数，重复泄露他们是想出货，但市场没人,-99
2973646,周一我将率领全部精兵强将抄底劲嘉股份,-99
506591,第三股价短期衡量恒大等的成本价,-99
3144178,我10.57买的，10.62抛了，谢谢中房，让我在本波,-99
2471402,伟大的东软小散，对你们不怕死的精神表示钦佩！,-99
3628819,最简单地单从庞庆华人品分析，这公司股价3年都,-99
2459115,60 30 20 日线汇聚死叉将是瀑布走势,-99
1068524,关键是醋不能喝，吃也不行[俏皮][大笑],-99
109214,三年前（2014.11.21）券商也是从今天起动的，后,-99
1594922,凌云老股友还有多少在的,-99
2642531,你卖合力想过还有比合力更性价比好的股票吗[大,-99
4007850,谢谢庄家，12款几的本，现在转了1个点，走了，,-99
5186800,周五计划：乾景园林，赢时胜，中持股份，北京文,-99
4316321,反向指标来了！[胜利],-99
140022,保利地产旗下富利建筑安装工程有限公司首次荣获,-99
1703587,冲啊，杀呀，大盘又拉指数啦！,-99
4852056,我就纳了闷了，还有买这票的。,-99
2536719,我刚刚研究了下现金协议，发现自股东决议通过3,-99
722090,量出资金进，你爹我是没看懂,-99
2814416,天目你买了多少昆鸡啊？最近很活跃啊，明年发财,-99
4340670,此股碳元科技走势和大盘没关系,-99
3307267,网上自动申购新股，手机卸了炒股软件，看了这垃,-99
1617392,扬农化工(600486)融资融券信息(04-12),-99
867405,这垃圾没完没了拉,-99
4186992,明天低开高走,-99
4639770,603338:浙江鼎力非公开发行股票发行结果暨股份,-99
4235684,企盼能夠中签圣达生物！,-99
4924930,咋的散户这么多的？这么多股都猛拉了,-99
1697771,600510:黑牡丹独立董事关于公司全资子公司为其,-99
2868346,大盘一涨马上开砸9.33的单,-99
2864075,快点下来啊,-99
4855304,中通国脉12月1日高台跳水,-99
2958960,卖出,-99
