,content,mark
5395301,我的跟踪标的 --- 天天更新,-99
1100182,据看，需求有所释放，全市仅两区成交量下行,-99
4099407,中标利好，周一高开低走。又套一批。庄家老套路,-99
5464474,14，60出现一千手托单！！给我干掉,-99
1747113,刨析：难！热点概念炒作的持续性，如何判断？,-99
3346945,600996中报符合预期，后市凯歌高奏！,-99
229304,对得起人民吗，烂透了,-99
3830567,而上一次更名就发生在今年3月29日,-99
2187819,请教高手 利润增加 市盈率为什么不降低呢？k,-99
5335798,昨天26.16大单压盘。今天在26.39和26.20二处阻,-99
1214560,上证综指，还是创业板指，抑或是上证50、沪深30,-99
5326384,反攻开始,-99
1975947,以下准备买,-99
243656,如些便宜，就不卖了，解禁又如何，看谁亏得多？,-99
1607121,傻逼才长线 套人吧 套别人去 我不上当 拜拜 理,-99
3445946,逼我们交筹码，我呸！抵死不卖！,-99
1682453,更改日期也不算什么事,-99
4138344,603029:天鹅股份关于选举职工代表监事的公告,-99
2585757,A股最烂票就是600474没有之一！,-99
997395,分红怎么没有到账，什么情况,-99
3534093,历史低位,-99
151029,张皓晟：非农强劲黄金。,-99
223079,600070:浙江富润2016年度内部控制评价报告,-99
4485249,[图片],-99
384518,北方稀屎，何时见涨。,-99
2821237,下午会翻红的，淡定,-99
546742,霜降提前涨停咋回事，霜降后就开始出货了 [赞],-99
1298021,中航电子(600372)融资融券信息(10-25),-99
2196013,又玩儿诈尸！还得下去！,-99
2325800,．所谓的基本面，都不过是拿来达到目的的手段,-99
3251655,妈的疯了吧这股票,-99
3714535,若这一建议能够得以实施,-99
1039421,广汇汽车 A股套人一绝,-99
1256536,节后补缺口，下探7.10,-99
3174388,周四走势预测。,-99
5231321,继续砸，不怕死的上！,-99
2715514,赚点小涨,-99
2556861,今天放大量涨停！明天可能高开高走！大盘也跟12,-99
3163504,兴业投资原油周评：地缘风险令原油受宠 本周月,-99
1253134,股市需要耐看，不是做跳蚤。,-99
615749,看他这几天的走势，两年以后再回来。,-99
4217362,年报披露了真实的信息吗？,-99
3801533,来个涨停我就卖了，太垃圾了,-99
5094629,这样更事实也更押韵,-99
2965127,赶紧卖了，不要了，为了抢权买股票，亏本生意，,-99
3993386,我心里暗暗下定决心,-99
1673675,不要忘记，华丽家族的特点有时逆势涨的。,-99
777895,声明：我们团队手里没买鲁商一股。青岛人做明白,-99
2494134,涨停板雷达：晶瑞股份、海鸥股份等只个股有望,-99
1029304,真没看懂啊,-99
1786576,当多头市场接近巅峰时，卖掉涨得最多的，因为涨,-99
1186143,蓝筹中场休息，创业板临场崛起，后市将如何演绎,-99
3825628,瞎子也狂笑 ，市值270亿，前三季实际利润57亿，,-99
99990,你有种趺得一分不值！,-99
5018335,涨停啦啦啦,-99
5400226,没戏了,-99
1272082,来个冲刺[加油][加油][加油],-99
5299625,走了，尼玛的弱鸡,-99
4507327,大哥，今天能熊起一把吗？,-99
75750,公司正积极向集清洁能源,-99
4176231,就会受到,-99
3837636,业绩亏死 垃圾。走了,-99
3069375,继续跌吧！我看能不能把我的六百块钱全部跌完。,-99
1869584,主板好久没发过帖子了，因为发了也没几个看的，,-99
3112151,深交所还要求上市公司说明高送转方案与公司成长,-99
3904849,因为家里条件不佳,-99
459733,谁在新股上市首日卖出？众人直指承销商,-99
4779353,什么破股，没量没题材，周一必低开低走,-99
107867,难涨,-99
3711508,本人今日14.4增持通用若干股份，半年内不减持，,-99
1511473,"研报宁夏建材:宁夏基建加速需求释放,叠加供给侧",-99
1919039,多数散户不买，才会装样子拉拉。,-99
691406,明天开始，每涨2%新高我就在天猫买金种子酒一套,-99
2846424,是多是空谁也说不好,-99
2144897,浙数文化(600633)融资融券信息(09-07),-99
563064,股票赚钱培训班LOVER2 8 8 0 8 9,-99
5260623,还有人卖出的，你丫就是精神病吧,-99
5245970,603817:海峡环保独立董事关于会计政策变更的独,-99
2505557,孙子鲁北，你要看下你爷爷鲁西！,-99
4772293,次新股的春天来了，蓝筹股利好出尽,-99
4947174,甚至是很多中小盘都已经出现明显破位式的洗盘,-99
4169171,欧美大跌利好A股？今天放量站上3200？,-99
3405030,白菜狗前2波6元附近唱空后拉升8毛。现在居然又,-99
3106703,本周创业板涨的既不是“业绩见底”,-99
1769515,逢高减仓，头部形成了,-99
1736786,股票红利与股票利润,-99
2882252,601258:庞大集团2017年半年度报告(修订版)。,-99
4824859,明天还是黑周四吗？,-99
3697816,怡球主力我喜欢，一路下跌不反弹，省的害人,-99
3543738,保证不在卖一股了，当如存银行,-99
1259679,人工智能的重要部分智能卡龙头：恒宝股份002104,-99
5341760,主升浪东大,-99
3878520,中国石油市盈率已经68倍，远远高于小盘股了,-99
2083920,尼玛的受不,-99
2250429,坚定做空，走势已经出来，周线月线骗不了人。,-99
4066266,2061,-99
4248442,沪指失守3200点 防御性板块获追捧,-99
3547413,中国股市正式开门营业,-99
118072,刚起步，别乱卖。,-99
5393031,我坚守,-99
4332785,狗逼，继续砸停啊，操你妈,-99
1136598,7.15压上2000手，12345b将死掉,-99
4695153,尾盘带量下跌,-99
2518954,垃圾兔今天,-99
2089710,早上吃了过期的伟哥拉一下就没了,-99
4141939,我我他想才,-99
2944354,一买就套。,-99
3973824,骗子游戏，狗屎,-99
4885805,除了中签的，全都被套，走了割了,-99
2407385,监管是明眼人，同方股份想玩利益输送把戏被阻止,-99
5105563,603708:家家悦关于使用部分闲置募集资金进行现,-99
1851443,大盘翻红了，你死了吗,-99
4789590,那位了解股转债中签值得买入吗？,-99
5527729,没有价值的股票。,-99
4905948,牛 叉，真有翻绿的潜力,-99
4316676,下午会跌得更爽！[大笑][大笑][大笑][大笑][大,-99
3884796,眼见涨停变成涨不到5% 心都凉了一截。,-99
5463806,只有大沙币才去接刀,-99
4075628,大盘在涨。他却缩量调整。又没有换手率。哪位大,-99
5140717,603728:鸣志电器关于使用闲置募集资金购买理财,-99
5019121,空狗们。别叫了。静静的吃你们的狗粮吧,-99
1681709,春节水果香梨销售旺季！提前埋伏！错过白酒，不,-99
1429923,中欧班列开行突破5000列！义乌小商品火爆欧洲,-99
2924437,申通地铁11月23日盘中跌幅达5%,-99
4193095,20线抄底！真是垃圾股,-99
4768122,12月18日沪深两市最新交易提示,-99
1180973,有庄的,-99
1607737,福能何时腾飞？资产注入还有两块，年底业绩应该,-99
2764030,还没买的抓紧，一会没机会了,-99
5074110,垃圾股的股吧都有一个共同点，水帖满天飞。,-99
1402092,壳，越来越精贵了！,-99
2492293,2.5元首商目标。,-99
849997,当然 ,-99
2261515,你们怕什么，陆家嘴最近五年(2012~2016)净利润,-99
2789573,增量路漫漫，A股越做越小，回头是岸。,-99
4571892,小仓位埋伏可以，不放量千万别急着加仓,-99
5026300,真心不理解，刚上市就解禁，就为了融资就撤么？,-99
8396,主力们呀，你们真想出货就直接成交得了，压盘有,-99
2541727,600141:兴发集团担保公告。,-99
794734,颓败当你的才华还撑不起,-99
3969085,从报表上看，该公司也算“质优”了，更是“价廉,-99
3265147,9转向上: 月线7连阴10连跌了,-99
2859092,越T越高，不再动了，怕似611突然关门。,-99
3668127,一切都与他人无关,-99
4987478,为什么突然来了这么多水军[为什么][为什么][为,-99
1386751,你没看见露天煤业涨停了,-99
1302852,中文的庄弱的一逼,-99
3621698,上周五就破位了，月线级别的调整，短期还讨论个,-99
3975763,明天悲剧了[哭][哭][哭][哭],-99
210946,那么 。,-99
