,content,mark
1628925,梦回就是这个吧里工作狗！,-99
2988795,正如股赢老师所料，海欣股份开始日线三浪调整。,-99
3582028,国泰君安将于11月20日派发2015年公司债券(第一,-99
371615,亚盛这样的臭狗屎真是农业板块的垃圾！早日倒闭,-99
5499655,烂货 总要遭报应,-99
1878647,msci假如来了,-99
3319461,要闻,-99
4331637,明天必须上十二[微笑]不服来[牛],-99
842342,明天我出差,-99
3023233,今天高手站岗！！,-99
3066298,雄安概念再现强势 三大指数全线收涨,-99
3784591,垃圾,-99
763947,大家节日快乐！今天基本就这样了，长假该喝就喝,-99
527071,发呆,-99
2308431,出这么多公告，难道是出来刷屏的，堂堂上市国企,-99
449091,潜伏利润倍增的超跌低价绝版股、将野蛮炒高的概,-99
4292333,603108:润达医疗:前次募集资金使用情况鉴证报告,-99
2116508,基金公司互相之间为保净值已经达成默契！互相之,-99
3711599,找到一只牛股碳博士，连涨四个月了。,-99
1669045,今天13.75买入了4万股，明天直接上15,-99
1725450,草泥马的还不让说话了,-99
1019531,全线抛空。空空空,-99
2540197,挂12套再20个点也买，只要没爆涨庄还没赚大钱跑,-99
3466070,富国大通：市场风格转换，资金偏爱创业板蓝筹,-99
2148853,如何梦也都无,-99
2753540,市场心态开始逐步稳定。这从两市成交量的明显放,-99
1054054,真够蠢的，股价跌的越低注入大股东资产翻几倍，,-99
2010185,天生黑心黑肺的东西还说人家抹黑,-99
1148675,阿兰，侬好！,-99
1422099,看见没中泰化学也涨起来了，,-99
4780174,快跑，收盘跌停,-99
1566350,总有贱狗死心不惜，赶紧把筹码让出来！,-99
3783238,买了之后就发现没涨过，狗屎能啊。,-99
5253787,可转债赚了几百万，股票跌了几千万，这些脑残的,-99
2425616,快到5块了,-99
5175987,都卖给你,-99
2218671,游久游戏(600652)融资融券信息(09-22),-99
5151426,603737该割肉的都割了狗主力还不拉几个涨停板啊,-99
4138263,董秘贪污公司财产,-99
4399495,现买入,-99
3080111,快买啊明天要涨了,-99
3090762,明天此股有谁给分析一下情况如何,-99
22809,有何变化？ \u3000\u3000操作层面的变化就是俩字：麻烦,-99
4446919,绝处逢生，看谁笑到最后。,-99
3445643,西部建设都涨停了，西部黄金速度跟上！,-99
1673022,50倍市盈率的基建股，也是醉了。,-99
2051311,啊西吧，跌到怀疑人生,-99
3987685,今天买了13万的苏垦农发,-99
2734044,是送股了吗？怎么多了十多股,-99
3804842,垃圾中贱还不死,-99
4267698,这个股票真坑人,-99
3735406,异动涨停买入法、低位涨停介入法,-99
637598,到底要砸多久，这个时候还在的股民还能跑吗？庄,-99
5197107,还有更便宜的捡,-99
936632,这个坑，跌了5个月，还天天净流出？？？,-99
4552823,据说《人民的正义》第,-99
3687979,近期怎么看,-99
1150175,600455 博通股份 600385山东金泰，实力验证、切,-99
2299393,喊出自己的声音，走出属于自己的道路。,-99
155299,截至目前，光大控股共管理基金38只，管理资产规,-99
2164752,科技京城计有裙楼商场5万平方米，一幢8层楼精品,-99
4059499,002692  周一拉升五个点以上,-99
3973190,今天是上车机会,-99
1767974,返璞归真,-99
1231904,走人,-99
4926280,55块以上。。。,-99
2312075,贵州投210亿建通用航空机场，通用航空县县通,-99
1399455,一股新生力量来自地方和民间个他们虽然处,-99
3105189,人工智能板块迎来政策红利期 机构持股数超过百,-99
2170765,烂股什么时候买都是在教育你。擦亮眼睛电信垃圾,-99
4049710,600378:天科股份关于公司股东解除天科股份股票,-99
936456,还是退市算了还有到年底每股净资产有6.5元 而现,-99
2454805,又要到12元再进仓了,-99
2414911,八毛钱送礼，八元出来。,-99
1147859,加大仓位买，此股已控盘，就看谁有耐心！！,-99
3490551,明天破3000,-99
4707322,闪亮就是那个人力  你们别上当,-99
3405343,今天上午，丽江隆基5GW高效单晶硅棒项目成功点,-99
3246150,最高检：2017将严惩“老鼠仓”等证券期货领域犯,-99
5195046,抢筹，港股的雅迪都有40亿市值,-99
3200070,彪子无情，哈哈无义,-99
471228,[图片],-99
2901189,曾经的龙头 现在的狗熊[怒]。,-99
407290,妈的早上7.18卖了快好几千真他妈的,-99
4331424,现在原尚是他爸草,-99
1699672,就是维护市场的稳定,-99
4859413,今天大部分股都是下跌抵抗，还有较大的下跌空间,-99
4665538,603360:百傲化学首次公开发行股票发行安排及初,-99
1839511,创业板+低估值+半年报业绩增长重点关注,-99
482518,人长的清秀漂亮（因为要招徕客户,-99
1848867,真垃圾的股票。天天带死不活的。跌的时候挺来劲,-99
4358003,庄家的贪婪,-99
5226446,150亿限售股即将解禁[哭],-99
1692199,最高检：今年严惩“老鼠仓”等证券期货领域犯罪,-99
2821961,下跌如此坚决，垃圾还没倒闭吗,-99
2620077,成了真心垃圾！,-99
698955,不光让们看到了住房公积金制度的前行,-99
4209356,上上上,-99
