,content,mark
384635,越看越庆幸自己当初的选择是对的,-99
3115295,地量见红盘，大家发表一下高见,-99
5266926,吧里有兄弟说这星期会掉十个点，感觉还不止！！,-99
4887354,10转5股派6元,-99
4648648,大好的行情，死股又亏了3元钱，总算证券涨的好,-99
1643498,一文梳理10月投资机会：诺贝尔奖成关键词 附股,-99
1243093,大的努力，做最坏的打算。,-99
1801346,天啊！“小华为”麦格米特让石墨烯可以批量生产,-99
913109,雄安真龙头股涨幅超过西部建设 北新路桥轻而,-99
688591,这么庄托唱的太假了。看来还得再等等进入,-99
1933721,昨夜美国三大指数大跌。今天日经指数跳空下跌。,-99
312833,快速派发。,-99
3215805,IPO是否有问题,-99
626962,我操作这股，持有一定股不动，跌厉害了补仓，涨,-99
197713,50家A股公司已披露三季报，国家队重仓六股。,-99
4592686,9483+10     0679+10中,-99
916595,期金……1260上方再度,-99
5309779,45一线又套牢无数人 只能回到40一线继续挣扎了,-99
382396,汽车保险业却,-99
360533,今天翻红是为了明天更好的下跌，明天是黑色周四,-99
2715928,预测一下收盘价格5.71,-99
4919393,5日线崩盘，10日线瓦解，20日线终于被动摇。。,-99
3040652,月入过万的你 现在过着怎样的生活？。,-99
4408259,轮皇马科技和川恒股份如此相似,-99
425924,一颗心放在地上了。不用出来交易了。,-99
2779751,均线下移后继续杀跌,-99
4886752,您好：感谢您的关注，根据《上海证券交易所股票,-99
690951,专家分析回恭,-99
360374,掩耳盗铃庄家巨资豪赌永鼎上80……,-99
3603826,在寿光书画网上有对张恩荣的采访,-99
4311349,用钱砸死那 空空道人,-99
1722982,7.25买的，昨天6.78又补了一点，明天会是啥情况,-99
5294611,真麻痹一个笑话，次新板块里华容股份，快意电梯,-99
5530745,这一定是支牛股。五日均价线上穿十日、二十曰均,-99
2129993,围观华建的投资者，可以散了,-99
3229989,昨日吃伟哥，今日吃苍蝇,-99
3181316,大体量定增频现 投资重点在转型,-99
3655982,服了,-99
3653523,烂泥扶不上墙,-99
2297209,炒股赚钱最有效的“三部曲”,-99
4796572,我只参考英可瑞，我不理空狗多狗！,-99
2988765,前段时间推荐600352 300054同时创新高,-99
4342895,跌跟你妈这个，畜牲,-99
788429,下午能涨停吗？,-99
566201,明晟公司宣布,-99
3167160,恒通科技半年净利增逾4倍 全方位布局股价迎来暴,-99
1901835,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,-99
2744151,赚钱的都走了，都是些高位被套的新面孔，坐等你,-99
3125255,估计猪力是想把融资盘搞蹦 但猪力没想到搞死了,-99
864737,公司以1.52亿元将清远市房产出售给广州市大洋房,-99
2592812,美赞臣奶粉以良好品质发力市场引来行业关注,-99
5051211,周一可能还会跌，但已无割肉必要，周五加速下跌,-99
3818991,举报华泰，打压股价,-99
59428,资源股还有补涨机会。,-99
4683493,什么傻逼还在卖，真是见鬼了,-99
3199072,又是诱多吗？哈哈，俺已赚了,-99
3959028,4.38 三八三八,-99
3605976,华电重工在这中秋佳节即将到来之际，最有可能影,-99
5181644,机会来了[大笑][大笑],-99
2812819,绞肉机来了！快跑！[大笑][大笑][大笑],-99
29114,股东人数创历史新低，股价不涨，奇葩,-99
5540090,黑色星期四，你挺的住吗？,-99
5231950,自古四川出妖股！,-99
1870218,不死不活,-99
2286395,窄窄的长长的过道两边,-99
515291,不重视海军。,-99
5484393,及的纠结的担虑的并,-99
4139529,不要以为能立刻拉上去，奔牛软件中的江恩角度线,-99
1374299,人民表态，,-99
4380857,谁拉绿地，我叫他大爷。,-99
4216148,大家一起砸，套死狗庄,-99
2703822,另一方面，也折射出对破产重整风险溢价的“紧缩,-99
3341665,狗庄畜生去死吧,-99
605327,什么情况，港股大涨，这边这样,-99
1811595,拉红了 拉红了 又可以发IPO了 无耻,-99
2737455,高回落留下,-99
579223,武汉控股(600168)融资融券信息(06-12),-99
2692656,600774總攻目標25[牛][牛][牛],-99
482685,急等钱用？,-99
1705385,卖够了34今天卖42和43病态到了极点新年了何必b,-99
1402099,600401:海润光伏关于公司股票被实行退市风险警,-99
3235220,12.4我已出货祝里面的赚大钱,-99
3540344,这K 线你们看得懂吗,-99
2877597,有没有15.36入的盆友,-99
4566182,成长题材股将是下半年市场的主要投资方向！,-99
5244065,603618中线牛股,-99
2679019,近两年从未涨过停板，丢了力,-99
5424343,祝贺世运创新低，破发在眼前，逃者智者！前面说,-99
1313945,日你妈,-99
1549192,应有1000点下跌空间，股价进入投资区域。,-99
4485006,大家还好吧，已在最高点那天的最低点出了，二十,-99
2767519,资金4'05兜底到4.62开始出这几天出了一个多,-99
3977890,大反攻已拉,-99
3158339,前一阵子跌,-99
5401112,放量反弹为啥都拼命逃跑？,-99
2030861,晚上会公布回复公告了！只是不知道会不会回复了,-99
1656018,不砸盘了东,-99
1916499,9.96元放入100股买单哈哈,-99
493654,为什么这个股吧其他股票的也跑过来了 还是说正,-99
4508238,骗子们，你们成功了，你们成功的把我忽悠出去了,-99
3547107,坚决反对定向蒸发 努力加仓北京银行！紧紧捏住,-99
541502,火速买入，如遇急,-99
3128198,买了这么个垃圾！,-99
2690352,不光让们看到了住房公积金制度的前行,-99
3258767,越不涨，越要坚定持股的信心！！！,-99
649747,目前，我市地铁1号线体育中心站至植物园站区间,-99
253472,货源紧张 四川地区磷酸厂家集体上调产品价格,-99
1803986,这吧静悄悄的 散户已经很少了 主力绝对控盘 留,-99
2039210,这样的分红回报远远超过了银行存款利率保壳,-99
2935964,世界275强，中国55强，50大白马股绿地错过了牛,-99
3704381,今天5.03买的惨呀 哈哈哈。,-99
3013579,鉴于此判决对股价具有很大影响，为保护中小投资,-99
490813,广州酒家被弃购的股份,-99
2179210,自视颇高,-99
1505631,上方缺口如滔滔大江天堑，看似不可逾越，又怎能,-99
4853870,残废,-99
348184,哈哈哈哈哈烦烦烦,-99
463142,被洗出来了！！！,-99
1902256,釜底抽薪,-99
1214604,今天压盘山东高速的，收盘后必遭报,-99
19185,白机与漂亮50都要步入熊途了吗？又一次见证历史,-99
2007708,继续加仓，继续涨，突破，打爆融券空头,-99
4276741,603100:川仪股份首次公开发行限售股上市流通的,-99
2931625,买错了。星期一卖,-99
3196734,牛——东方雨虹，002271；从几毛钱涨到38元，刺,-99
4722091,回头看还是垃圾,-99
3240948,我就不信你能天天跌，呵呵p,-99
3329203,今天又埋人无数,-99
2764165,别忘了中报里明码标价写着的八亿搬迁损失,-99
4100776,601989:中国重工重大资产重组进展公告,-99
1436615,休息去旅游把帖子设置成不让回复 可见卑鄙见不,-99
498624,[亏大了][亏大了],-99
4119031,但是 ,-99
3740759,最重要的家里老小身体好，家和，其余都是空的，,-99
5231765,中签的同志们今晚记得挂单哦,-99
5256805,没有时间看盘的上班族可抄底的环保股在这果，中,-99
154554,九鼎投资获评2017年中国私募股权投资机构排名第,-99
3741927,知道太平鸟服装了吧？股票这样，太平鸟服装也是,-99
1862998,锂矿巨头登陆A股&新股申购:国瑞矿业  申购,-99
4388675,远离这种政企不分的仙股，远离这种上市只为圈钱,-99
3837984,要死你就快点！你这个畜牲！,-99
649337,融资和股价反着走，主力把融资盘玩死了。,-99
426843,今天上午告诉大家此股会破10且还会大跌，叫大家,-99
