,content,mark
1197214,大盘暴涨两点点下午,-99
2183167,调整,-99
5404068,可燃冰迎布局良机,-99
2114803,sd ewe,-99
1231696,走了,-99
2514995,砸也没人接盘。,-99
3884924,3700又来了,-99
4889025,哈哈。跟我玩时间耗着。我是上班的人。我能放一,-99
4860862,晚评：优质板块 继续建仓,-99
1014185,停盘三个月了，该公告了,-99
1652909,真是垃圾,-99
2858299,就没有什么不可以,-99
28343,今天收盘不上11.70之上，清仓，耗不起。。,-99
4217487,震荡出局,-99
4276853,这是买川仪最后的机会，加大力度买吧！,-99
551981,重组利好还没开始吧，等成功完成会好点吗？？？,-99
1720220,下周方大炭素大跌,-99
1984645,鑫富上马三氯蔗糖项目 将重现其PBS、EVA噩梦，,-99
5466212,不看业绩。不看营收就想着抄底，盲目抄底活该被,-99
1396955,建议加大对于次新股和创业板的配置。,-99
5286036,你屋里娘死呷哩，要这么跌，分了一点红，倒亏了,-99
964269,没逆势装逼的实力，以后大盘好的时候莫再犯贱打,-99
4858254,你麻得27元以上你们干嘛去了，杀跌。,-99
2057482,也到时间了，开始下杀了,-99
1430069,证金来小商品城逗比哩？！,-99
3043894,割了，我的一万股，一股亏两块,-99
2339813,阿芸的脸也红扑扑的,-99
379823,格局较好。大部o,-99
5533931,明天大盘还有一跌,-99
1046258,丰收是私募派的人[大笑],-99
412707,天子呼来不上船,-99
1404716,致河南能化董事长的一封信。,-99
1793779,报告期内，公司主业大屏视讯业务销售额同比大幅,-99
1099540,周一概念板块冰火两重天，作为一名小散该身在何,-99
1441418,你就会事半功倍,-99
600008,人生最大的光荣，不在于永不失败，而在于能屡仆,-99
1277876,呵呵，感谢啊!给我机会建仓，现在已经半仓啦，,-99
730667,51抄底成功,-99
798616,会舔B， 你加仓了吗,-99
1063448,曙光股份资讯连发三道消息非常隆重！,-99
2987541,怅断魂送远,-99
1560556,搞那么多托单 表示再出货咯,-99
4621753,发财了，买到牛股了。明天启动了,-99
5345572,全线走坏，月线都坏了，这次真是看走眼站高岗了,-99
4057722,603003:龙宇燃油简式权益变动报告书(北信瑞丰),-99
966264,此时不涨，更待何时,-99
2689780,买你妈逼，狗证卷在套利,-99
4837723,谁说的飞天上不了天？？？,-99
2126206,此时不入股，新世界以后这个价钱就买不到了！,-99
3024658,上证指数明天确认周线级方向,-99
4769373,振静股份今日申购 顶格申购需配市值24万,-99
1616799,空头气数仍未消亡 完成对于超买指标的修复,-99
614632,国家战略的意识、能力和自觉性,-99
682881,卖出，今天下午跌停，拭目以待,-99
1658036,走吧，没半年都不会上涨的，顶多这个位置横盘。,-99
153743,下跌时，快如闪电，上涨时，慢如乌龟。 去年那,-99
4995462,我草！,-99
952565,曾经有机构说五矿发展目标价50元，我信了，现在,-99
4967189,还是浙江是好地方。,-99
233746,感觉前天还是有资金出走！,-99
4613524,物产中拓与浙铁重组已在路上！！！,-99
5389707,今天又是高开低走，出逃最后的时机了！,-99
310846,股的主动意愿进一步增强,-99
4955899,老子是发现了，昨天永远是今天的高点,-99
4512950,快点跌停吧，别再打开了，不要再祸害人了,-99
4381634,发现这个票，貌似跌不动了啊,-99
