,content,mark
4925939,从阿斗小庄身上拔了几根鸡毛，大爷走了,-99
3863423,公司前三季度的业绩还算不错笔者不敢苟同,-99
3540008,逢利好大跌,-99
5362876,快点涨一点吧,-99
2434616,真对,-99
1237693,深股通第一套,-99
2246799,福耀玻璃(600660)融资融券信息(10-30),-99
1012096,周一跌z,-99
58515,难得大卖单撤单，有了主动买盘,-99
4722636,怎么半天跌不下去？,-99
4361064,三是通过混改、通过并购重组能够大幅提升效率的,-99
2529515,一百三十五问： 前锋什么时候复牌？,-99
2714488,熊市思维须改变，大盘稳步往上爬，下周调整回踩,-99
2436145,于0.9,-99
4329143,今天自贸港概念股大幅下跌，怎么回事,-99
4107137,涨了20倍找接盘侠 扎心老铁解禁当天不洗盘 忽悠,-99
5076633,加油，站稳20日线,-99
1951059,海油工程：目前仍是三重底，再有新低大不了做成,-99
78538,收购卡拉奇电力将帮助巴解决缺电难题,-99
344029,真熊,-99
5035300,有数,-99
2254496,看看还能再删不，我就不信发不出来,-99
668844,300532今天国际         预祝  长城水电,-99
5361900,吴团队放大招。。亮了,-99
2332950,10.08分的5.53元1087手就是庄家打压的筹码，请,-99
1938972,撤回资金，回家休息。,-99
3372390,明天跌到9.50元，再次回踩10周线。,-99
4268115,量能不够，明天还是要先出来避避风头,-99
4175946,泄露法院消,-99
4432188,放量跌破5日线,-99
4772920,主力加油吧！别让小散骂你。,-99
2203911,安心睡觉，没有什么大动静，持股拿分红，就当存,-99
192317,活生生现实20倍药股不赚钱，买40倍小创票能赚大,-99
1425455,湖北傻鸟  你有喷人的时间，赶紧回来孝敬你父母,-99
1241677,这个二逼股，太垃圾了。,-99
309050,成交惨不忍赌，央行加息，房价暴跌成落汤鸡吗？,-99
4195617,破13是必须的,-99
2397311,均胜电子下看35元上看50元,-99
5424441,世运电路11月24日火箭发射,-99
134563,5.4有支撑，,-99
3148788,双星只是时间问题，相信此股。,-99
3893730,券通适时公布,-99
3839024,专家说中签后要注意的八大事项，%签友都不知,-99
1839316,不大不小的雨飘飘洒洒,-99
3547116,简并增值税税率有关政策正式实施 ,-99
41914,谁告诉我？两块多的股票还在不断下跌？这是为什,-99
899209,看智慧城市概念股常山股份走势，赛为真的该学习,-99
2221527,完了东跑路,-99
4452773,拿好自己手中票，半仓等待，看看日月是怎样创第,-99
4661909,全资子公司的利好，早在园林股大涨的时候已经涨,-99
4876062,2017年11月6日，杭州阿里总部，为了保障阿里员,-99
1645935,大家准备封板，冲。哈哈哈哈,-99
5526734,最近想投资股票，有没有流通盘不超过1亿，市盈,-99
5036895,伟大的二点半准备上演跳水比赛！！,-99
100883,李假诚本质上就是扮着人皮的眼镜毒蛇,-99
1103833,根据2017年4月腾讯互动娱乐年度发布会上公布的,-99
3095611,今天收盘6.15。,-99
296659,这些卖单咋就那么多呢,-99
5494497,明天上证指数开盘有可能卑鄙下流,-99
1095964,买了就连跌四天，操你吧四只乌鸦,-99
5462747,我也是醉了,-99
1158948,600330,-99
1622136,卖10档到卖2档全是大单啊，今天5.66最多时挂了7,-99
2028189,势线连接点的通道,-99
3191905,没救了,-99
1027559,的是昨日煤炭股,-99
669143,南方轴承(002553)开启新三板公司借壳A股的大门,-99
3903600,玩残了大再,-99
2197894,600647:同达创业第七届董事会第三十二次会议决,-99
1427158,？,-99
3917410,大连港可惜了东北第一大港，东方小巴黎之称。干,-99
228578,马上解禁赶紧跑，,-99
1705895,霸天准得不可思议，林浦实为上证第一傻！。,-99
4823123,已减仓,-99
1534733,原以为是洗盘  现在才知道是出货,-99
2871334,估计这轮调整到多少？9.8？,-99
5467771,垃圾永远是,-99
4954897,昨天去超市又买了两个茶花的盆。默默的支持，股,-99
5471297,15在招手！真它妈的假股票,-99
2400325,如果说对未来的彷徨是绊脚石,-99
4863627,这么优质的环保股票为什么主力看不起？为什么遭,-99
256384,两点半再不涨就抛了,-99
3038461,我也告诉了他们,-99
1894277,别和大趋势死磕，暂时回避一下比较明智[微笑]。,-99
1028778,黎明前的黑暗呵呵,-99
3219939,天跌停1,-99
1631805,鹏欣资源11月20日盘中涨幅达5%,-99
2818685,狂买天业，赚了是你的，亏了算我的,-99
3082981,快上车要起飞了,-99
4491552,于大盘，权重股业,-99
2749881,中國股市太它媽坑人了[困顿]中國企業,-99
4246527,这么大的利好都不连板，最起码应该高开3个点吧,-99
4003730,明天破3000,-99
167013,不要脸的东西又要红了。,-99
5280977,来吧，竞猜一下明日开盘价及走势。,-99
698286,21.05强势买入600股,-99
1526690,我真的扛不住了，我就是一名普通的打工仔，每个,-99
3482392,材痛正卷第一绿皮股,-99
4222604,抛逼你妈,-99
1995128,我不发点刺激庄家怎么会暴跌。,-99
283454,5日，10日两均线压制上涨，静等放量[微笑],-99
2393816,暴风科技就是那个时候提出增持方案的o,-99
3505821,即使四方发明战斗机都不会大涨！关键没强大主力,-99
3130120,"哈哈哈哈,成本瞬间又降五毛钱,白马就是白马",-99
4594704,今天电梯股普遍异动 快意电梯 上海机电 是不是,-99
4212917,AMLED手机\t,-99
4957766,阴跌没有头,-99
1539653,潞安超过你。,-99
2127456,沟笔的股，行情反弹还在卖货,-99
618245,实道理是很简单的，上涨不算多的市场，,-99
2272496,明天我在下面等着你，鹅庄,-99
1762279,作为国家基础建设主力军、经济增长的推手，铁路,-99
3071213,我又回来和大家坚守岗位了[鼓掌][献花],-99
1833092,对具有产业资本高位接盘。,-99
1919688,不说别的，只说国资委旗下的淮南矿业集团，也就,-99
3735648,本次收购标的东阳光药成立于2001年，是一家以抗,-99
4719656,财富号特刊,-99
1946611,不会给你做T的机会，小幅震荡，就这个位置,-99
2598632,江中药业：再不拿出混改药方，妻离子散，众叛亲,-99
915812,以获得，具备稀缺性，相,-99
5429577,也是一个弱B货,-99
3442914,出其不意的妖股，赛轮网红倒要看看大家都看好的,-99
112133,明天敢砸就敢加仓,-99
4615100,拜财神，求中签！！！,-99
1781022,垃圾票，割了闪人，再不跑就完蛋了,-99
382775,理性看待六连阳后的调整？,-99
5358357,#元祖股份连续涨停200元以上绝对没问题,-99
4294516,不管你是横盘还是创新低，哥都不看了，我只会等,-99
1049733,真的该退市了,-99
3556619,中标380亿都没有一个涨停？放其它股早几个板了,-99
1926922,一出公告就死翘翘了！,-99
2768051,丢人现眼的一帮废物,-99
5337767,趋势已成，如洪水猛兽般的将前进道路上的障碍摧,-99
1137045,万科涨停尼玛烂逼庄还在砸盘,-99
5266201,别说雷电池了。材料都不算。   材料都不断创新,-99
4872422,下午行情大拉升，几天的大跌行情终于要爆发大涨,-99
4095603,603016:新宏泰独立董事提名人声明,-99
1443061,天润年报倒计时强力要求董事会高送转十送二十至,-99
3676803,受腾讯如果永辉超市影响，下午商超板块集体涨停,-99
