,content,mark
709831,通策医疗2017年6月28日投资者调研报告,-99
3552716,有明月,-99
2205341,董事长家里是不是在办丧事！求解！,-99
2452277,1992年11月11日上证综指打回原形,-99
2976399,已举报。,-99
3696091,忘蛋小球,-99
2632600,机械单出现。,-99
3539528,先锋电子连续暴涨后今日便被主力砸盘致跌停等c,-99
2113948,扼腕叹息，踏空,-99
3831441,只管下跌！,-99
4663920,主力在次冲高洗牌，有想拉的迹象，随着园林股的,-99
3087042,这个市场走火入魔，凡是说国有企业没人提还1百,-99
1885145,如果是利好也就罢了，如果是利空，大家可以举报,-99
379212,绿滴收盘[鼓掌][鼓掌][鼓掌]。,-99
2823720,利益输送，马钢集团太无耻。,-99
4234232,割肉大赛 我就不信生物素的价格涨的不是真金白,-99
2121785,京东方A5.1,-99
3428659,到尾盘了[哭][哭][哭],-99
2929185,没换手继续磨继续熬，直到解套，跟他耗上了呵呵,-99
1345335,前期罗董事长有表示，中工国际将择机选择项目加,-99
1701779,24.9是这一波下跌的目标位,-99
5502319,一会自己就把自己挂的吃掉。自慰吧。,-99
772196,早安[微笑]……我爱的全世界[献花][献花][献花],-99
2062891,致贫请买七连三。,-99
3494454,庞氏骗局不可怕，乐氏,-99
2943387,卖麻花的企业都批准上市圈钱,-99
706836,军工用它寻爹的方式，准备过明天的节日！,-99
5551723,本股的分析和走势 必看！可以给你选牛股的 机会,-99
3292328,何年何月才能复牌。,-99
5025271,坐等昨天说自己砍头的直播！,-99
2120571,煤炭业行情这么好，第二季度为什么赚几千万？请,-99
2439008,今天常林特别抗跌，我的股票只有常林是在负百分,-99
5222979,大伙试想一下，如果lpo突然停发了会怎么样[亏大,-99
2824695,先走了哈，去买新能源车英洛华了！,-99
3030391,广州基金：S双汇是停牌,-99
4289903,手机就是移动的支付钱包。这么看来，中国已进入,-99
3384721,钱不如主力多，接不住盘啊，唯有等分红了,-99
2777913,浙大网通如果前几天大数据爆发时不停盘，且公布,-99
2915212,造孳呀,-99
1663332,中了吗,-99
2825383,盘子太大了,-99
583025,就算是畜生，我也可以杀了吃回肉吧,-99
2800206,天然养颜红酒风暴拉开序幕葡萄酒板块节前骚动的,-99
477652,只要十三个亿就能完成对浪莎股份的实际控制权！,-99
5067919,不要幻想牛市了，根本没有牛市的条件,-99
5347,十牛专注中,-99
901054,帝妖：大盘失守半年线，到此为止吧？,-99
4771607,油炸辣鸡啊,-99
4481702,恶庄,-99
4193948,国网建成全球最大车联网 充电桩投资持续增长，,-99
3826212,9万多手8.84卖了的傻逼了！,-99
4117360,较大压力在3165点平台上沿以上；60日线（3142.8,-99
5178913,刚刚上市的公司 发个公告有瑕疵实属正常,-99
1089444,明天要破6了。草泥马逼出不来了。,-99
4796826,个人感觉没有小散会卖股票。就算封不住盘打开版,-99
4531128,虽没在掌趣这，但看着此股一天天下去百感交集，,-99
1914273,哎，又要发新股了,-99
990354,楚天高速短线买点，狗庄故意砸盘吸筹,-99
4303519,近期不创新高，我也不玩股票了，就和你这么说,-99
962492,洗盘结束，下午涨停,-99
2905088,表明央行维,-99
5517982,603985准备抄底,-99
3178885,视觉创意公司垄断霸主远东股份。价值超过5个江,-99
632394,个股都在观望大盘怎么走！,-99
909955,阳光，我来了！,-99
2231547,春暖花开 如果你需要有人同行 我陪你走到未来 ,-99
4000020,今天挣气了，跌的不多,-99
2182899,股东人数不降反增什么情况？。,-99
1439153,大权重板块集体异动 沪指强势收复点,-99
993238,做空乐视的彻底玩完了,-99
1096985,农业板块表现抢眼 农发种业涨停,-99
4630654,走势已坏，15.12都出了，亏0.12个点，KAO,-99
2431790,从去年开始到现在几次长上影线。与前几次的拉高,-99
2159380,其实今天大盘跌得并不多，个股却稀里哗啦..,-99
4473577,下跌途中下影线必定会被击穿，等着吧,-99
5300112,年前大盘貌似仍回到原点3001点附近。茅台领跌，,-99
3153580,全军出击,-99
1830443,恭喜万达信,-99
4754748,筹码大都在散户手里，庄家手里子弹已经打完，吉,-99
3559106,下午两点30正式开啦  收盘应该不低于12.8,-99
1293994,卖盘能量太大了，买盘要抗住啊，不破8.80就有希,-99
2897614,大家记住，混混白相相就是个股托,-99
3019822,如果真是老亨砸的，那这个自以为是的SB，吃亏吃,-99
3671240,清仓新华保险换股中铁工业,-99
4213416,2806,-99
3467888,谢谢了，13.05建仓完毕了！,-99
5366118,新华网要5连扳迎接大会成功召开啊,-99
5364984,跌破28元才会发出卖出信号，继续持有,-99
612913,东安动力（600178）国内唯一获支撑增程器项目 ,-99
3056906,感觉这股票到底了，跌无可跌,-99
1235169,000033的盘口有意思啊,-99
4800788,欧普照明11月21日火箭发射,-99
1171381,冲，大爷替你锁仓5万股,-99
443955,相信聪明的上市公司不会做出这般愚蠢的选择,-99
4019136,可以买了吗？缺口补了,-99
124359,招600668尖峰集团3亿股本2017年大黑马 为何不能,-99
4127946,阳痿庄，快射,-99
750422,苹果股价有望在当天的常规交易时段突破160美元,-99
3821754,天天都在下跌趋势，叫我们小散怎样是好？加仓？,-99
5136713,套牢盘太多近期都不会关注没希望,-99
3932045,但盘中几乎难于扑捉到热点,-99
414845,主力实力不够,-99
2738514,计2016年度扭亏,-99
813176,中通韵达相继宣布涨价！其他几家快递公司能憋住,-99
5448437,做T成功到达25.998时代,-99
514872,调查：觉得能回到23块的请举手！,-99
1734030,不跑的就是傻子了，下午砸盘到绿！,-99
4295720,同志们，如果散户多，2点开始每人挂1000股，把,-99
3435625,感觉要变盘,-99
4934684,日你妈,-99
2515074,盈利能力继续改善，马上金融策马扬鞭,-99
4421450,1点40分，胆子大的再开多单,-99
5108314,估计还有3个涨停,-99
2350457,十二天净流入才涨三个点不到，现在入手不算追高,-99
1189465,反弹就不能痛快凌厉点,-99
592031,600035:楚天高速关于《中国证监会行政许可项目w,-99
3646597,下跌到3100之下时存在一定的阻力,-99
3874094,小涨最健康。,-99
564413,狗屎又来套人！！。,-99
1646515,频频出消息 项目延期 雄安没有项目 低价增发,-99
2582962,龙力生物和兴化股份吃独食的庄家太贪心，江苏索,-99
1218212,山东高速此股应飞扬，一阳指破四线,-99
2165226,西藏信托和厦门信托今天全出来了,-99
2460020,文投控股(600715)大宗交易数据一览(06-02),-99
3799360,5.9差一分啊,-99
5439935,又加仓2000股！与庄共舞,-99
1912990,福州京东方光电科技\t,-99
2774755,既然上不去，就往下砸吧[哭][哭],-99
773619,跌时4毛5毛跌，涨时3分4分的涨,-99
3375172,[卖出]000582[买入]601003,-99
222101,赵总要做成千亿市值的网络公司，普通人怎能想象,-99
3363672,等了一个月了，就等最后一个长下影或者大阴线了,-99
2888071,小心下面托单那么多等等10天线位置,-99
3633536,中国工信部：新能源汽车“双积分办法”近期将发,-99
571829,联美，全球顶级抗癌药，中国拥有自主研发产权,-99
1658209,天然气需求大增：主推手是煤改气“煤改气”主要,-99
1679222,指数即到3400，西电股价还在3000,-99
434028,速度换入华大基因,-99
2019155,以及和他2月份因为过节,-99
1521521,学贵州茅台抱团取暖。挨过这个冬天。买股票不差,-99
1086284,这股拉起来就出就对了,-99
4177253,新坐标，下跌趋势确认，68.95成本准备全部清仓,-99
1224308,与阮老二商榷！下周跌到9.50该收手了！做事要给,-99
268079,不要错过2018大牛股  603138刚刚启动，目标200,-99
3791029,给亿阳集团赞一个。,-99
4551466,大盘跌破3300点将是近期就可以见到的，得邦跌破,-99
820500,"进场: “双重改革”受益股,社保养老金标的股",-99
3953852,高位，放量天线，GG，明天跌停板，我曹，被什么,-99
3074409,收评2017.5.24 两市宽幅震荡???,-99
5083400,剩一万手买单，我看谁敢砸！,-99
1513870,又是一个黑,-99
3874284,601801:皖新传媒:国金证券股份有限公司关于安徽,-99
464053,我教大家用一根均线赚钱!!,-99
2341805,各种材料成本都在涨价，尤其钢材，航运业不景气,-99
3166121,加仓了！,-99
1933346,这种票真是一分玩一天，走了，没得意思,-99
767891,哪个傻逼还5200手的卖，草,-99
4362810,我草，大单卖出,-99
3174792,如何看待股票出现缺口y,-99
2151841,把银行股等漂亮蓝筹股卖给主力回家睡觉。十年无,-99
2601588,多杀多出现会不会很恐怖呢？,-99
1308564,股权转让：为什么这么久连国资委受理书公告都没,-99
2149337,刚好两个月了！[鼓掌],-99
2394325,强军战略航天军工中国央企混改龙头360借壳王者,-99
840290,尾盘不上去将会长期调整。主力无心作为,-99
1576390,不急，慢慢来！我等周三再过来看看！,-99
3361240,后期垃圾，害我站在7.7元,-99
3655337,老美有能力主导全球的股市，它们的研究机构喊牛,-99
5262098,时候到了，华扬联众明天将跳空高开暴涨,-99
1112221,这就意味着上市公司高送转与业绩匹配的问题,-99
4258845,正裕，这是要停牌的走势吗？,-99
961344,咯咯咯 年年业绩翻今年4倍 今年净资增55亿25% ,-99
436194,烂逼货，大跌。这股可能已经被操控了。,-99
3582894,国泰君安：“14国君05”将于9月29日付息兑付及,-99
2207016,股权转让。,-99
635329,而基于上交所方面在2015年发布的,-99
1571558,卖了就买不回来了！看着吧！,-99
4743448,目前对大盘优势统计数据显示,-99
3936738,刚收短讯，收红盘,-99
530851,雄安新区能起来吗？,-99
3524778,保持信雅达(600571)传统业务保持领先，金融科技,-99
