,content,mark
1555859,为什么别的公司产品涨价就遭疯炒，好当家就没当,-99
2088828,这么多压单？,-99
2662873,这件事让我意识到危机已经显现第二天一早16冒险,-99
3710226,雄起，通用股份的主力，不要输给同期的其他股，,-99
4121677,还要跌到8元去,-99
156256,盘龙药业估计过不了会,-99
5415449,人民币中间价上调66点,-99
389168,假单拖小心了,-99
4205027,从短线来看，客观得说,-99
4069183,强烈建议公司更名为花王铁公鸡一毛不拔有限公司,-99
935488,国电南自能源设计院、储能和矿业三家公司在南京,-99
4134956,这让我情何以堪,-99
557522,现在还没有走到索赔的节点。因为不能交易，就无,-99
4687504,成交量如此之低,-99
333855,明天回调。射 见好就收,-99
1302793,炒股和炒房一样就是博傻，但买房的过的无忧无虑,-99
1084302,转雪球评论 Allen201314 今天多说点，5月份市场,-99
2738073,4.23冲了好几次了，就是冲不过去？又要重复？\t,-99
3319156,莫名其妙的跌停到61.02元，是不是机会,-99
5073191,炒股应有的智慧,-99
2458773,力）,-99
430430,预备250万回购现金！准备下跌！接飞刀！还是那,-99
2078572,目前市场风格已经发生转变，一些行业龙头股不理,-99
1126981,只有胳膊往里弯，拳头往外打才有空间和动力,-99
3546436,傻人有傻福！满满的银行股 哈哈哈,-99
375742,海虹二季度即将公布的利空：定增失败，央企退出,-99
2888449,在这里二年多来观察---观网名如见其人。,-99
2332561,京投北京第一垃圾,-99
2564634,主力资金有挖坑抄底嫌疑,-99
4519137,下来了,-99
5476934,恭喜昨天买入大博医疗的,-99
2162500,有深圳武信在的地方，不会有出色！,-99
1915557,唉，满弹等待今天就不给机会上车了，十一后给点,-99
402338,真的是无耻到无下限,-99
5025316,恒林股份（603661）龙虎榜数据（11-24）,-99
1103820,气概,-99
1034215,有用。,-99
2572111,24号感觉这股要启动了，开盘4.09就补仓，没想到,-99
4022427,亿元左右与上年,-99
3846059,601985涨幅一定会超过601766!,-99
5203307,其实我更喜欢看中国股,-99
2675965,永乐影视业绩承诺。,-99
2513478,马上金融成长率百分之1000你懂的。,-99
511049,ST青松的朋友向你们问好 狗托在吗,-99
5157850,[拜神][拜神][拜神]财神菩萨保佑中签[拜神][拜,-99
3917614,11.3六天了，资金利用率太低[兴奋],-99
4455246,这墨迹主力，每天都要进贴吧骂他几句。废材,-99
3936117,横盘，盘久必跌,-99
4451739,明天能涨停？内部消息？高送转预案？游资？股东,-99
767838,尼玛！爱司凯十转8都一字涨停板了，你还这怂样,-99
2472703,操你妹，怎么就那么软，还行业龙头[大便][大便],-99
6552,发掘题材，提前布局，大枣期货概念值得考虑,-99
148564,杭州大湾区,-99
4778946,今天翻红很多人都会哭,-99
1249588,下跌中途，买入谨慎，下跌目标4元，耐心等待。,-99
2432910,酒精勾兑的东西股价要炒上天。,-99
3837249,买了你倒霉到现在,-99
3439850,同意一拖股份跌停的请举手,-99
63797,上港集团上《新闻联播》了，大家注意看。,-99
3666395,我的以下观点是否正确？铁路上市公司就这三家，,-99
3512130,今天终于当了一回带头大哥了，希望天天当大哥气,-99
1573157,股市不是谁想进就能进的啊,-99
2608580,新能源汽车大发展，国家战略，世界赛跑，无可争,-99
3076492,真是被狗吃了！,-99
1903713,发布会怎么没消息？,-99
878614,本人已经保留了五十多份截图证据，随时将这种恶,-99
1518561,uo,-99
1625880,不管涨跌，有量就好。这才调整了多少？只要大盘,-99
67243,２０日均线之操作技巧 1、２０日均线低位拐弯意,-99
1696022,解读中美经济百日计划，钢铁是关键！！！,-99
97598,为公司从整体上的扭亏作出贡献,-99
101415,5.93买的，站了两天岗今天割肉了！！！！时间就,-99
1486906,天天绿,-99
463298,清仓、清仓、清仓，真真真受不了了！！！,-99
2192431,今天上戏诱多上套行情丶注意高抛清仓,-99
5164383,你妈的，傻逼股,-99
5313124,公司会参与雄安建设吗？雄安千年大计，公路这块,-99
3085289,记住三句话，一辈子吉祥 白富美 2017-11-03 人,-99
222642,下周继续跌！,-99
3101381,回复这么慢，一看就知道 狗操贱蠢愚弄投资者,-99
2130310,22元以上只卖不买，记住，切记！,-99
4890100,看到了吧，所有的次新股涨几轮都轮不到这个垃圾,-99
973382,科学分析来了。涨一年没有问题！。,-99
555760,如果破产清算只拿回一半债权，那今年就还会有3,-99
716352,京东方A止盈 广汽集团续持！呵呵！,-99
3745450,该公司可以达到减亏的目的,-99
4933566,2月17日证监会出台的再融资新政受到市场的极大,-99
1696258,哎呀，股吧讲卖的人今天追高买了，好事。,-99
3105166,博瑞传播，再显巫妖王之怒，有成为妖王的姿态了,-99
5024027,K线组合反转形态，此股近期大概率要创新高，切,-99
3021198,"车牌自称是""股神""精准抄底唐山港浮盈",-99
2912418,说到点子上了吗？否则删我贴干吗？。,-99
4447088,真贱、快跌下来吧,-99
2353936,卖出时动作要快，买进时不妨多斟酌,-99
4430778,可惜了，今天只有机会买入220手,-99
4558896,急拉必跌,-99
2394828,混改的股  没哪走的跟天雁一样烂的 从8月21日后,-99
1759723,下午5圆见,-99
2067673,谁能告诉我神奇制药的主打药有什么优势吗,-99
3187659,傻B主力，一手好牌打烂了,-99
27893,中国国贸(600007)融资融券信息(12-12),-99
4852482,是谁在不断买入筹码砸盘,-99
1899343,我们这里要听说要修路了。,-99
4607616,皮阿诺是你大爷,-99
5363031,注意,-99
5154384,看都还不错，实现了开门,-99
741926,等2个涨停就走，意图我已经看出来了,-99
1372688,此股是地产股吗？跟万科比你做重孙的资格都没有,-99
236200,一瓶二锅头 怒上九层楼 仰天一声吼 一念化青烟 ,-99
2009998,600598 股价超跌 政策利好 一波行情悄然展开,-99
4730725,饭桶,-99
4781387,兄弟们，这票50左右没问题！早开也是主力为了多,-99
2870640,这是隧道股份的光荣，也是隧道股份所有员的荣耀,-99
5507610,老子受不了了，2万股割,-99
2473541,注意风险,-99
388743,深万科及中国联通等大盘权重股的上涨。,-99
1006585,舜天给大家发金手铐和银脚链太重，走不了路啊。,-99
1033963,真是一万个草泥马啊,-99
454906,恶贯满盈的远方，哈哈，生不如死,-99
1692110,当心十点半效应。,-99
4212410,垃圾股，董事会在集体办丧事吧,-99
5375511,下午我再来收拾做空的散户,-99
193469,今天又换了一半上海医药，舒服啊！,-99
4954986,群里都是忽悠的,-99
1890997,该反省一下销售模式了,-99
2507632,收盘价收阳,-99
4426790,603189:网达软件关于使用部分闲置自有资金进行,-99
379267,真的是要死了,-99
3104791,经济是个复杂的问题，不是那么简单的零和游戏。,-99
4998428,次新股没底哦,-99
440641,庄家也要滚动操作,-99
387430,成本10元，看看能到能到5元，五元就是腰斩位了,-99
3939265,收不住半年,-99
1047239,明星电缆603333 要啥有啥，业绩啊，基本面啊，,-99
1094939,[微笑][微笑][微笑]汇鸿集团[微笑][微笑][微笑],-99
1092752,怕散户赚钱的庄，永远赚不到大钱，看一看茅台！,-99
5171431,信则灵；可以不信,-99
4144562,万众一心，团结一致！强烈支持大股东对恶意做空,-99
4443674,什么鸟股？指数涨'这么好，这股不动,-99
1660834,现在盐湖股份所有的碳酸锂全部在蓝科锂业，科达,-99
2101093,长城电脑和换股后的长城信息不同时复牌，电脑大,-99
3343406,fgfcbvfb,-99
