,content,mark
5275162,申万宏源 10日晚间公?,-99
3955435,进场收尸:地产称霸南京，医美雄冠亚洲,-99
3581969,625股获买入评级 44只股或涨超50%,-99
5301077,现在散户就是庄家，机构手上也没有多少筹码,-99
2468648,都卖了,-99
5486942,美联储要缩表，中国跟进！,-99
3110399,"在牛市,利空是利好,利好是好上加好",-99
5225506,福斯特一季度显示 毛利率大幅下降，主营呈现夕,-99
5414851,新股申购 求中签,-99
4422497,该股不涨的根本原因是没有成长性！没有预期效果,-99
5238441,人,-99
4322026,垃圾玩意！！！,-99
1537412,大盘是熊市，士兰微是牛市。已经脱离大盘，在走,-99
3089409,最后一秒挂了个1000多手托单，可悲,-99
3821900,走势太吊，,-99
2366852,赶快砸到2.5吧！这价我叁加定增,-99
3891910,主升浪走起,-99
3017191,逍遥于天地，游刃于红尘！！！  世间万物，变化,-99
539351,永泰操盘有新变化，45，46买卖，不是一手二手。,-99
4799114,怀疑远望谷在违规减持，卖盘太诡异,-99
3604647,他妈的，指数跌时?十足，指数涨时慢过老太婆，,-99
2883102,田汇聚金才,-99
12007,持相关规定,-99
681642,大盘如此，不玩了走人,-99
2761938,李曙光和高领资本张磊单独会谈，呵呵,-99
4304418,正因为业绩是里面最好盘子最大，所以发展空间就,-99
2955589,下午怎么样b,-99
4190644,换手率10%以下可以考虑抄底，看样子大盘在头部,-99
1775497,跌停价挂50手,-99
870808,努力拼搏的人才能够弥补自己的不足,-99
2176264,今天周五，散户小心h,-99
2656749,600879军工大升,-99
452433,在创新低   永不言底,-99
3105065,小盘股行情起来了,-99
655241,哈哈，2000手换股成功,-99
2572986,一个电力股，能被这么玩，也是服了！,-99
4814802,"用一个月时间把司太立从39拉到58元,这庄不是一",-99
1152959,力已经挖好了黄金坑！锂电板块的。,-99
4191620,冲也不冲 这也不让人跑？,-99
3100758,居然还有散户抄底，看来脑子真有病,-99
838512,9元见了。不要轻易补仓。,-99
728829,特斯拉来了，跟紫江有关吗？,-99
1200593,请问你的智能穿戴概念是不是形同虚设？,-99
2747619,一支会把你关在里面的股票，一支会让你无法知热,-99
382861,A股没救了,-99
3083684,东电，在牛股的途中！,-99
723910,恶庄早上恶卖，中午慢吸，尾盘急卖！！！典型股,-99
3295490,世界上从未见过，如此厚颜无耻的垃圾股票！,-99
3666289,并在18个月内完成全部本息的兑付k,-99
5031507,一看就是傻逼,-99
5358923,不怕你哭,-99
1044004,没什么搞头！利好兑现就是利空,-99
4234893,圣达明天看高一线，千万不要再下车了！,-99
203565,这么多股票跌的超过5O%，咱不仃牌查呀呀呀！天,-99
3298524,是不是要涨了[拜神],-99
102338,"来吧,再来一波帮我再降低一下成本!",-99
1947032,600582:天地科技独立董事意见,-99
1095997,填卖单啊？,-99
4006058,狗几把，600382与000655铁矿石都在涨,-99
4058963,顺丰跟全球最厉害的快递还有多少差距？,-99
2872329,昨天叫大家止损换股中青宝和怡球资源，相信听我,-99
2259221,终于有个利好，三个点,-99
5541709,屎啥样，它啥样。,-99
3420310,这票怎么像个娘们一样v,-99
5414255,每天挂2手,-99
2619380,垃圾,-99
3129641,今天很弱,-99
1637346,6块再进，下午就看谁跑的快了,-99
4008767,做空者怎么不砸，做多者为何不拉？大资金在哪？,-99
812725,英特现在应该在股权转让板块里吧。,-99
5526785,今天可能要参考4/24号的走法了！！！后悔昨天没,-99
2133917,逼近阶段重要阻力3295和3301点。,-99
4264223,新经典终于要我扬眉吐气了，现在留了500股成本,-99
2405583,每次都来这一套，每次都挣一点钱就跑，破坏了自,-99
2674258,11.55卖给他！  托得住吗？大势已去？,-99
2940389,现在买的都是真爱啊,-99
149919,并且立即停止IPO（7个月）,-99
233344,傻庄侄儿，别给人解套，还是到说好的8.58比较好,-99
1479796,明天开盘击破5元整数关口，如果明日不破五，我,-99
1505029,你他妈和恒生一点都不好比。,-99
1392533,银座股份有妖相？四川双马，江南嘉捷爆发前？,-99
414213,明天冲个板,-99
3422643,美国减税计划都救不了中国股市,-99
4396457,圣龙若没有人收购，股价也就值7块钱，不要对它,-99
3678629,跌吧、跌吧，破发概念在等你组建,-99
4974505,科森科技9月5日盘中跌幅达5%,-99
369057,原油期货全市场生产系统演练圆满结束 来源:上海,-99
4943622,今天卖出的，明天哭吧,-99
3689674,下午哥来拉中原证券，哥要做庄了，现在不买等待,-99
1497299,本周五，大盘必破3000！,-99
444424,限制炒作,-99
4590411,怎么还会这么跌跌 不计成本的跑路咋了这是,-99
1543800,具体理由：日前，“中国智能家居2017高峰论坛”,-99
3334469,框框框，kuangkuangkuang，砸出大坑,-99
3650505,传销公司360，不會上市,-99
4620464,跌就买，就是补仓，狗逼操的,-99
3584791,经济学家沙黾农先生在他的博客中写道：“元祖食,-99
2331315,废活少讲，排队割肉。,-99
1696120,牛股捂住a,-99
2266802,预计还得再跺一脚，4.96附近埋单估计可以抄到。,-99
610671,希望不要在9.86这个价死搞了，没多大意义。,-99
3941810,紫金矿业(601899)融资融券信息(12-08),-99
1529583,时代新材为我国最高速空中列车提供橡胶车轮 只,-99
2354287,小牛市开始了，四千点年内站上去！,-99
1703434,估计中报业绩低于预期!,-99
2571332,磨叽肉B庄，不会痛快向上的驴B种，不挣钱吃屎去,-99
4045233,年底前五大利好孕育人民网超级行情,-99
2334870,对于这样的走势,-99
2202904,怎么看3180都想是假突破,-99
5254601,抄底啊,-99
2313418,前期大幅暴跌风险释放殆尽类股票当是不错的选择,-99
3187624,我怕你了，走了,-99
3429373,目前点位就是阻力位 9月中旬到现在的均价,-99
450062,死样！,-99
2892427,绒绒下午涨停，三季报马上出来，到底谁吃了5亿,-99
2573203,这是肿么了，进来2月余，就这熊样,-99
4762265,哎！留2手不买不卖，庄家自己玩不管,-99
4358233,上一个狗日的推介股票什么关注，真是瞎了眼睛一,-99
738928,问题回答起来比较棘手，估计得继续停牌延期回复,-99
4389365,柯宇川：短线反弹可预期，注意分时底背离！,-99
3511701,臭不要脸,-99
2285061,明天涨停a,-99
3075509,姚死啦,-99
3235201,买这个票是为了打新用的，不是为了涨,-99
