,content,mark
4709840,昨天下午2点准时砸盘，今天呢？,-99
3139245,明天别割肉啊，国家队要护盘下狠手了,-99
2746598,委:已确定将31家国企纳入第三批混改试点范围-更,-99
3554337,凡是低量反弹都是耍流氓,-99
2498459,故意压盘的难道是表子养的吗？。,-99
539560,太差劲了。,-99
4311047,坚持改革力度与发展的统一其中,-99
4597333,定局,-99
1852960,今天准备尾盘在买10万股！留着过年了！,-99
4184079,早盘高科技概念比如芯片、人工智能都在发力,-99
5192869,603787:新日股份委托理财进展公告,-99
854453,3块等你,-99
5189058,新来的喝了威龙酒，试试盘而宜，不要多想，差不,-99
323810,这个价就是抄底价，礼就不信他永远不涨！周一还,-99
4857528,踩踏开始了吧！,-99
3139243,明天敢低开插入逼里[不屑][不屑][不屑][不屑],-99
2518094,创指的光头小阴线也主要受到了10日线的压制。,-99
1123249,上半年业绩平稳，下半年港机有望提速,-99
1748876,祝东方明高管天天戴绿帽子[鼓掌][鼓掌][鼓掌]。,-99
5060939,下午我要砸盘了，你们赶紧上交筹码[微笑],-99
3937109,打托单就是吸引散户入套的[不说了][不说了][不,-99
4160594,坚持不卖小散们，耐心拿着，此股必到35,-99
2997230,猜想停牌收益的大股东赚几倍,-99
1631167,鹏欣环球资源股份有限公司第一期员工持股计划于,-99
3088437,两大压力成洛阳玻璃突破拦路虎，十一月需要一次,-99
3889110,成都行中签10%有的！,-99
2409643,太他妈稳了，我服了,-99
4400810,不说其它的就老贾投资,-99
4088234,大坑落井下石一个字砸大坑,-99
1268675,明天高开2到三个点，震荡后上午10点前拉涨停板,-99
4860604,主力最讨厌的事情就是,-99
2356403,今天就不信了，还不让我发了,-99
4504026,茅台从最高峰719跌到现在是637，龟儿子是83跌到,-99
176798,连续下跌，，抄底？,-99
5019180,最近新开板的次新股都跌成狗了，只有泰来屹立不,-99
275955,看看这些名字的由来吧，而且都是某脏慧的小号！,-99
3745360,史上最强的猎豹出击，出击就是大牛股，一旦掌握,-99
2089611,星云股份:专用机构2天潜伏1.37亿的航母潜艇道弹,-99
1183604,4月5月都是阳线！,-99
1054157,不利于股东的提案，下次还否,-99
3928086,创业板上市公司以民企、私企为主,-99
719340,还没证券涨的多。。千亿盘子一样。,-99
1425524,4,-99
3649924,谁知道现在借壳的360主营业务是做什么的吗？主,-99
4826252,草泥马,-99
5248153,环保 十五元见,-99
2417493,这几天还跑不过我最烂的国际医学，上海临港这二,-99
3649332,谁知道为什么总跌,-99
2835002,垃圾600811,-99
4127557,别人还没回调呢？你咋又装逼了,-99
4704682,好大家开始集体买，我是机构带你们一齐拉[微笑],-99
1221302,[以案释法]重名企业系巧合？引起误认涉不正当竞,-99
2707986,外资入市和撤资都发表声明，我们的机构偷着干，,-99
697849,逆市放量下挫0.38，真无聊，不如直接杀到30以下,-99
3547079,散户们别跟主力抢中小盘便宜货炒底，否则难见底,-99
3308886,峰峰大看盘叫你大Y~~你们这帮人天天忽悠~~然后,-99
1696975,千古大垃圾！,-99
