,content,mark
5432801,中秋节快乐！,-99
2592141,无主的黑夜孤魂上贱，在5元等你!,-99
3859356,还吹牛逼不a,-99
3908801,此庄太没良心持有一、两手的散户也要赶尽杀绝！,-99
2407194,我心里很憋火,-99
2025500,云塞绝不能跌破6.43，如果跌破调整的时间  幅度,-99
798528,40以下就是诱空！！！,-99
79270,财政部：元旦起我国调整钢铁等进出口关税 2017.,-99
2779166,跟跌不跟涨,-99
309610,换**【1.25元业绩002400闰土】-【今年1.50-1.60,-99
114918,福建高速(600033)融资融券信息(08-14),-99
3004027,下来了[满仓][满仓][满仓][满仓][满仓],-99
3973900,有人压盘，看谁筹码多,-99
3815765,恶心死了[大便][大便][大便][大便][大便][大便],-99
3726642,昨天跑了！,-99
1239844,牛市走起，你还在懵里懵逼吗？,-99
3733867,九牧王(601566)融资融券信息(07-05),-99
4352520,[大笑]这家伙看样子跌停的节奏！,-99
1359928,通过处置房产扭亏或者实现利润的增加这种现象不,-99
5137751,29.6左右卖了不少了,-99
2112650,九龙无首，只有跌，快快跑光了,-99
562003,福投公司你还有脸吗,-99
3300326,不管跌涨只要买茅台的股民都赚了,-99
4328098,!!!!!!昭衍新药!!!!!!昭衍新药,-99
261781,我吧…哦，对,-99
1473711,一株毛没上班,-99
916100,可恶的外资干扰我军团发展，强烈要求所有股东联,-99
183462,少赔点赶紧[],-99
1448298,密切关注,-99
3837093,涨幅太大了，大单拼了命的砸,-99
5353080,能不能收盘至44.55咧？,-99
972583,千万不要倒在黎明前啊 解放区就在前方 [大笑],-99
1642751,卖了，卧槽 涨了回去。犹豫不行啊，昨天该卖,-99
39519,快跑快跑，这垃圾没救了,-99
5305472,明早强势拉高可出,-99
2818265,企稳了...想当初那些至少10点理由买天业的大婶,-99
33842,另外两艘船在狂风的肆虐下,-99
1663233,化工今天在表现，中化国际加油啊！,-99
1436335,买入江南佳捷,-99
4935461,念念不忘必有回想！这两股非常出色！稍后告知大,-99
2733008,散户朋友们，主力在出逃！,-99
4432155,主业稳健增长，TPMS加速渗透带来业绩弹性,-99
2850109,600815:*ST厦工第八届监事会第十五次会议决议公,-99
1688011,利好消息！！方大特钢生产经营保持良好态势 9月,-99
1261314,股股价不到10块,-99
4846792,窝囊废,-99
3251946,军工企业应该更需要培植一些巨无霸企业,-99
2155533,港股的中资。,-99
