,content,mark
3973693,补缺口，缺口不补别买！,-99
5072349,被套15个点了，真是智商捉急,-99
4070287,国庆将到，绿化将加大，花王必涨！,-99
4776025,恒为科技一个月内必创新高,-99
2268104,主力实力不强，但不排除直接封板开盘！,-99
166974,这么好的大气候都还要压得死死的。,-99
2839468,鬼上身了,-99
3090817,下周除非放量突破性上涨不然没戏[摊手][摊手],-99
4210906,减持2万手，一上午成交20万手[为什么],-99
2658595,去你妈的死逼烂货买进不涨,-99
4723204,其他几个温州帮的都长成啥样了，你还原地踏步？,-99
2730098,抓大放小 近期行情变化分析。,-99
2123448,“放心肉”概念：高手们大量买进“放心肉”的时,-99
2334524,今天燃料涂料和维生素等也很强势,-99
132840,华泰证券建议关注七大重点领域混改，包括通信领,-99
4184628,这么热的题材，这么低的价位次新股，我就不信你,-99
3721555,宰猪行情了，强势弱势全出货。,-99
2080186,环境污染影,-99
4055894,5日线突破,-99
758432,这是慢熊的开始，这股在前期低点下方橫盘。这是,-99
386109,2017最后的黑天鹅应该就是天成了！,-99
2780823,不好，左手倒右手又开始了。看跌。,-99
1272965,最大程度地契,-99
415385,高位不封板，出货嫌疑,-99
1150440,次新股再度大跌 这些个股或具备爆发潜力,-99
5297543,你们还犹豫什么？快买,-99
4815280,603520:司太立关于使用部分闲置募集资金购买理,-99
5423917,连续两天倒锤头，明显已跌不动了,-99
992494,垃圾 永远改不了自己的垃圾本质[不赞][不赞][不,-99
4645603,至于江阴银行，可不太好，主力以出逃，再过几个,-99
1564787,早盘提前挂单8.00  3000股 被吃掉 一阵慌乱,-99
434467,七连跌。呵呵。大坑b,-99
1897107,跌停的预昭,-99
1681923,我从哪来？要到哪去？。,-99
2198014,天天红盘 天天向上,-99
4857684,纵观今日行情,-99
4540183,中科信息的主力非常好，连拉8个涨停小散都能参,-99
1882337,法拉电子(600563)融资融券信息(06-14),-99
1480766,冠豪高新(600433)融资融券信息(11-02),-99
3106671,"#按恒泰实达8千多倍市盈率,京泉华值多少?",-99
2208248,要拉升了、。,-99
3309986,马上直线拉升，没上车的好快,-99
1942220,今天进攻7元关口，让后等住，到下周融券的肯定,-99
4112735,上证6/29日走势依然健康，上涨继续，上涨继续，,-99
1371919,新高！任何时间申购的基友全部赚钱！,-99
1011535,600289:亿阳信通关于控股股东股份被司法轮候冻,-99
2805666,今天大单突然增加，又减持的出货了吧？[微笑],-99
3087693,赶快买瑞泰,-99
2236560,这么晚还不出季报，不过季报不会太差，这个屁股,-99
3222960,（2）管理,-99
1140779,印又开山修路了 观察者网 昨天10:54,-99
5162703,快跑，这股起不来的！,-99
2939859,wqnmlgb，我去年买了个表,-99
581846,600369更名后的目标价位在11元-14元？请高手指,-99
1557049,今天山东禁渔令取消,-99
1437846,9.5我全仓,-99
4711429,谢谢庄稼，刚刚拉高让我出货！[赞][赞][赞]好人,-99
4408152,皇马科技，你就TMD的烂货一个,-99
3567977,传遍四周,-99
2025633,求你涨点好么？我快被磨死了。,-99
1551429,蓝光给个赞,-99
4104199,起飞了,-99
1192925,华夏幸福一日幸福。抛。,-99
5261589,基金公司都没割肉别急这抄底,-99
2259640,国电+神华高重组。上海国资委跟上啊。。,-99
4527311,你妈卖比,-99
893278,批仙在吗？,-99
4519426,垃圾桶！,-99
