,content,mark
5213955,明日早盘一路走红！,-99
3461091,模式:全国一网丶国有控股丶混合经营丶互联共享,-99
2668359,贵公司致力,-99
1711810,回光返照，大家各自珍重,-99
826772,未来3-5年这个观点都? 有点温水煮青蛙的感觉。,-99
2640333,今天大跌2个点以上，拭目以待,-99
12646,反弹高度要看后续量能的配合情况，,-99
4799312,下跌时，快如闪电，上涨时，慢如乌龟。 去年那,-99
3494085,卡比愣子股，垃圾,-99
4075955,老手段，拉尾盘就是为了第二天砸盘,-99
2327142,不错，今天收盘涨了2.67%[看多],-99
5092073,把所有的股票都跌到一分钱，就符合投机赌博的预,-99
1208787,阳泉煤业6.92买了，明天还会大跌???,-99
2079491,“黄酒大罐贮存酸败微生物控制及风味提升技术研,-99
4025699,这垃圾明天又要跌了,-99
319588,僵尸，主力炒热点去了，补涨后完,-99
889369,其实发不发都一样。这些早在上市之初的招股说明,-99
4957672,水军严重,-99
1248117,。。。。。咋的公告也不发了。。温泉也不卖了。,-99
921826,种环境无异于痴人,-99
1339252,线是走平，观望暂做空,-99
4762772,"我的粉丝朋友们, 我在勘设股份, 该股是长线好股",-99
470550,从今天开始删掉证券软件，狗庄爷爷陪你玩到底[,-99
1807308,股缘梦炒股悟语（178）炒股，内心求,-99
3239619,专业化管理。,-99
2181020,财务自由的九个段位 你修炼到了第几段,-99
3460496,这个锅底很平,-99
4616981,能做到吗,-99
4107952,我也是被解禁吓倒了，开盘就出了,-99
2206027,双针探底？,-99
3850467,小金属其需求主要来源于新能源汽车动力电池，下,-99
399213,垃圾兔今天,-99
3815021,坐等分红，一身轻松。,-99
2648001,万恶的资本主义,-99
5348038,散户股跌到20反弹再跌到15,-99
1585220,刚清倉了15万股！認赔,-99
4965094,30的大湿们,-99
2942285,上海九百(600838)融资融券信息(09-04),-99
2228789,中国的股市—无语,-99
2594878,放量出货,-99
4682686,快进合力拉涨停封板,-99
152855,今天个股很给力啊。才近900左右的下跌个数。专,-99
3275135,每股分红2元也弥补不了巨亏的，何况才一毛！,-99
704905,敢于超越自己的人。,-99
5311650,总院涨停了,-99
1152244,碘磁铁新材料股,-99
999543,深股通第一套,-99
4031601,出了，去罗牛山搞搞,-99
4516724,弱爆的银都可能该滚出股市了,-99
3870752,等你下来,-99
4069093,明天阳包阴,-99
487627,这股站上周线了，该发力了,-99
5004276,无语啦,-99
3602154,道琼斯主跌浪开启;取消之前看多观点,-99
1145779,厦门租售同权， 厦门楼市即将迎来历史性转折点,-99
5030557,以前不涨不代表以后不涨，正因为以前没涨，所以,-99
4335212,宁波狗压盘,-99
5083691,能够玩得过你？,-99
4978754,世界上还有,-99
3483312,红了红了，大家心情超级好了,-99
151276,脑子里却又禁不住地嗡地一响,-99
3000287,英强说大盘发出卖出信号，赶紧跑。,-99
106507,越震荡底部越明显,-99
1154140,下周一再次拉升概率较大,-99
1985489,龙溪股份(600592)融资融券信息(12-18),-99
2520203,中国高科员工持股18.5，深度被套两年。自己员工,-99
4200926,人气太弱了，成交量才几千万，越这样越没人关注,-99
5162802,妈逼里，还以为你要拉了,-99
3998077,以前来个石墨烯轮胎讲故事，现在来了蒲公英讲故,-99
1789000,还叹鬓丝飘雪,-99
612818,新来乍到，问下为啥看空它？,-99
3960111,中煤9月15突发利空，新集下周又要下坠了,-99
3754770,强势涨停机构游资敢死队疯狂抢筹高送转暴涨飙升,-99
230116,擦东打算今,-99
1620957,周四不会跌了，而且要大涨！改成周三大跌！,-99
5363822,垃圾新华 国家耻辱,-99
261003,渠道,-99
2460270,继续开始套路,-99
3852091,大股东就3700万股，那个大咖举牌得了。,-99
5214635,我们一晚上竟然通了50多个电话,-99
3557318,给茅台当第十代都不配,-99
2173820,保监会：允许保险资金参与深港通业务试点\t,-99
3246561,相比之前漫长的调整，956涨幅很小，主升浪快来,-99
29587,156买的一百股，今天107割的肉，真的想哭，道道,-99
567166,一脸蒙B,-99
5208413,人不可能经历世界所有的热闹,-99
4990158,能到10.7吗[鼓掌][拜神][拜神][拜神][拜神][拜,-99
3747663,为什么不停牌，自查?懂事长呢？,-99
835213,600239:云南城投关于召开2017年第九次临时股东,-99
3361297,速度快抢筹码 今天什么来头的人在拉大家都明白,-99
2287481,全市场的头彩你奶奶的，全拜垃圾管理所赐,-99
444312,这么小的股本啊，起码翻倍的谢谢公司，我有20万,-99
2644540,没封涨停主力实力在今天暴露出来,-99
4134914,赛福天涨起来吧，利好又出，可以看看太阳能,-99
252322,下跌无量，胆大跟进！。,-99
5066187,72262加10能中么？上签中的恒林股份，但愿这次,-99
2454460,对于控制企业的股东（大股东） ,-99
226434,奇迹,-99
820552,看来吧里有兄弟是真急,-99
1152643,今天低卖东,-99
2059190,心碎,-99
2105759,"京津冀""2+26""城迎最强环境督查 3股机",-99
2594835,为了发新股，必须翻红,-99
4405467,sb操盘手肯定是小学没毕业，乱来的，叫跌不跌反,-99
2546511,想起了国际歌。,-99
3879732,短期空头排列，中长线看好。,-99
4272716,众多股票不跟涨只跟跌这是为什么?,-99
495209,这垃圾货涨一天吃一年,-99
1343095,猜猜今晚公布几只,-99
4030228,垃圾了吧,-99
3487552,黔驴技穷，拉得越高跌得越惨[滴汗][滴汗][滴汗],-99
2321628,受燃油车停产停售研究启动 新能源汽车产业链股,-99
3159354,当我们的父母在精神层次上给予不了我们满足时,-99
1301220,主力出货意图明显,-99
2785878,谁去接盘T50谁会死，套路深会套死人的t,-99
5010213,4923+8 2561+5 2866+10,-99
1402014,最新消息 *ST海润关于召开2017年第七次临时股东,-99
1467577,华哥：青龙管业图形破坏了？为啥融资买不进？,-99
1187079,.闪充5分钟汽车锂电池续行483公里成功這大好消,-99
3730007,半年报公布后业绩改善，动态市盈率为正，起飞的,-99
943260,炭毡是火箭重要材料 ,-99
3146479,秋林集团以新视野、新战略谱写百年秋林新的篇章,-99
4319474,零成本购车遭遇骗补风波,-99
1502223,小盘股，快抢筹,-99
1541758,明天涨停,-99
33202,每天都是这个几8样，操！,-99
4060692,收盘点多少？。,-99
2288886,控股权争夺战有要爆发的样子，关注了,-99
1990603,谁能告诉我，为何跌的时候那么快！涨到时候那么,-99
875247,不要做梦了。,-99
1152235,余下四天 能把今天窟窿堵上就算不错了[拜神],-99
28357,啊 六环你比三环多三环,-99
4883668,厉害了。,-99
4354638,"603389亚振家居,从38元跌到17元17777777777777",-99
1842176,明天还能涨么？,-99
1892669,操你嘛的，跌停让你爹我小买五万股,-99
2868107,放心吧，8.5既然是很多人心理关口，那么今天大,-99
5223529,共进股份超铁股下去就是大底吧,-99
1866689,衡水老白干，喝出男人味 衡水老白干，喝出男人,-99
1652194,"忍不住说一句。慌个屁,穷散!",-99
1832758,上面的也让一让啊，我要开始拉了啊，哈哈,-99
3106915,有人看严重低估，有人看到严重垃圾，都可接受，,-99
1413224,600547:山东黄金关于会计政策变更的公告。,-99
2596450,600749:西藏旅游第六届董事会第四十七次会议决,-99
1239251,期货黄金猛涨啊今天山东黄金狗庄筹码要被抢。,-99
5048084,。爱多少就多少,-99
3064605,周线看差不多到位，下星期能否反攻，吃掉月k的,-99
2795301,婊子股！,-99
10382,价格一样,-99
3901868,正确的看此股.5元以下己确定.年内不突破5.5元.,-99
1614877,最近一年，除了军工还是军工，其他的大概率暴跌,-99
768970,不管庄家如何兴风作浪，我们坚决不买不卖600221,-99
