,content,mark
1716172,海岛2，30敢死队进场，暴力拉升。,-99
2171495,今天准备接招？,-99
1945754,002436兴森科技，002261拓维信息，600581八一钢,-99
2705482,亲们，友好集团现在还持有新疆城建股权吗？怎么,-99
1936352,600579:天华院重大资产重组进展公告(2017/09/16,-99
2245046,我有7000股进了坟墓。,-99
5403432,假阳包阴，庄在设坑套散户，万勿上当！,-99
1782935,雄安新区绿色金融规划报告龙头600533栖霞建设,-99
1869932,多发点试试。上市公司数量多不会哀鸿遍野,-99
5021583,已经有12家企业被,-99
244984,大家还好吗，明天跟上，冲击波。,-99
4938737,603608:天创时尚关于公司大股东股份补充质押的,-99
3629487,最少还有三根阴线等着操鸡！否则不会反转[毛估,-99
2673671,有谁能说说，769目前资产和壳子值多少钱？,-99
115183,港口海运都涨疯了，高速公路马上腾飞,-99
5201960,拉拉拉,-99
4564690,你背后有一个强大的祖国。诚然。。,-99
4147610,天天给安德利磨死，没一天好脸色看！,-99
153235,沪乍杭铁路明年开工 嘉兴人看看有没有路过你家,-99
860959,本股这么多人护盘，能把它护到6块启动原点麽？,-99
858391,年底摘帽，更名一气呵成。,-99
3624710,还玩扯单，是不是脑袋门夹了,-99
1069881,渣子。,-99
5170369,解放军安在？这么好的股票没人要，可笑,-99
2202751,真不想把你交给另一个人,-99
1159427,但上市公司今年有一个现象是非常引人关注的c,-99
3839257,成交率怎么这么低的，,-99
2698597,放我出来，我要装逼。,-99
1553265,短期内的大盘往往会走出一些意想不到的,-99
994461,坚持住，不要把廉价筹码给这鸟庄，恐吓而已,-99
4699924,不明白这公司是做什么的。就写高端电子产品,-99
4785183,参考春风动力走势，今天买进的死翘翘,-99
4682086,没希望了，走了走了,-99
2257709,今天感谢穆迪下调信用等级,-99
2526945,开始以为，你能跑赢天茂集团，没想到你居然趴下,-99
2970066,将你这要饭的从自选股中删除。,-99
5013310,有托斯达在前边散们别怕,-99
3632621,庞大集团(601258)融资融券信息(09-15),-99
1242951,北京总规划出炉：形成中心城区、城市副中心错位,-99
260280,只知道跌跌跌跌跌跌跌跌,-99
1152282,这走势 真醉了,-99
388287,赶紧卖出下午回到7.95,-99
4568143,603309:维力医疗关于使用闲置自有资金进行现金,-99
485452,西部资源(600139)融资融券信息(10-30),-99
1802409,上海自贸,-99
3700165,静静看着你！随便你怎么折腾,-99
4737474,坚守会有收获么。会涨停么,-99
3908409,西班牙电池成功的唯一标志,-99
3554564,除了人民银行，谁也救不了市场,-99
1668844,要善于借鉴2015年底到2016年初的先知先觉的挖掘,-99
821019,今天复盘发现很多股票已经快到08年的底价了，这,-99
2249392,福耀玻璃 怎么落到如此地步 美国亏的一逼！赶紧,-99
5482434,建设人民满意的政府,-99
2756216,把握起来有一定的难度,-99
2815873,目前暂时委屈，未来翻999999倍！,-99
4803918,最烂的新股，,-99
3734522,真正全流通的盘子不过一亿，走成这个德行，熊股,-99
833416,为什么大部分人都在等公告，难道大家没有看看其,-99
1371351,还得破19元，不知道现在融资买入行不行,-99
2379731,复牌必须30个板之上，绿庭疯狂一把吧！,-99
756899,9.9.26卖出全柴动力，9.11接回来，这些简直是鼠,-99
2439125,360借壳江南嘉捷回归A股利好ST板块！,-99
107401,鞍钢股份(000898)融资融券信息(09-13)。,-99
5219037,400-808-9999.,-99
4006863,股价夭折，跌破员工持股成本！员工：连自己人都,-99
343392,10.5元以为买到题材丰富的大便宜明星电力，那知,-99
3625830,日,-99
1501302,地条钢淘汰了大量落后产能，提高了行业集中度，,-99
3457877,通道良好,-99
3932339,不着急拉升啊 看来是这样,-99
3762282,哪位大神指点下：这股有持续增长的业绩，股价怎,-99
3381818,大秦快起步不现实，毕竟总市值1300亿多，那个机,-99
1765617,开盘美股下跌癌股凶多吉少,-99
1431140,华孚，今天要雄起，再不雄起要被打屁股！,-99
1357158,我们的忠诚与担,-99
2262017,祝贺换头术成功！,-99
92743,中远海能(600026)融资融券信息(09-08),-99
5306760,今天俺走了，看看你能涨波，拜拜,-99
1856511,这是辣机，大家不要买。,-99
4994340,妈的！烂，大盘股似的,-99
4352637,"从多方面比较，603139比300573,300705都要好，",-99
1569785,一根线涨停股很少见，明天还是涨停！,-99
1683247,中国债券通有限公司网站北向通交易日历显示7月3,-99
5336103,603879,-99
2551955,景星纸业,-99
1977049,我在6.5附近等你，呵呵\t,-99
5153735,庄托骗术与应对措施,-99
5453768,抄了点这个，,-99
2035139,全体队友不要害怕继续跟进,-99
623053,力做多热情只有跌没办法撤单来不急了突然成交了,-99
4345980,周末了~与家人朋友泡泡温泉[微笑]你就涨涨呗！,-99
113689,600031:三一重工关于授权适时出售股票资产的公,-99
425012,宏图高科(600122)融资融券信息(11-23),-99
3766792,这个庄是最恶心的庄，没有底线的连续打压，开盘,-99
3281618,你非等羊人MSCI 抄,-99
