,content,mark
1387660,扑街，板块倒数第四，扑街,-99
2276452,今日收盘预测 6.87,-99
3114672,刚刚来了就停盘了，哭晕在厕所,-99
2374617,东百不给力啊，我可是全仓。,-99
1104403,今天走势不错，期待下午翻红。,-99
4166096,"↓若没人投资底特律房地产,那么精鹰们设计的地",-99
150442,半天不动一分就不涨回一些,-99
3408364,合肥痴货走了，我就安心全仓买入了！,-99
1107908,日你妈逼，查那些人IP做空的，找人干掉他比样的,-99
3114772,洗吧多洗洗，快停牌注入百亿资产了，傻子才下车,-99
5453863,想卖又不敢卖，因为亏太多了。狗日,-99
4584126,年利润500亿的浦发,-99
2639618,混改试点加速 :市北高新600604上海高科技孵化国,-99
2152846,我像被电打一下,-99
1499348,这票我也跟了大半年了6块成本看到现在 庄家让破,-99
5165871,16:49   低速电动车有望结束野蛮生长 纳入监管,-99
2400901,不敢动你十点半,-99
2572690,止股短期以见顶，每天跌一点，两周后再回升,-99
1984022,年末到底跟谁炒？,-99
2991702,股价越低是对所有不参与重组和定增的人来说都是,-99
1849793,因为晚了船班次停了回不来,-99
2664228,看50继续疯狂还是借利好出货。,-99
1101848,汽车制造板块红了，大盘拉了！安凯客车要开车了,-99
5051280,每跌5-10元补一次就可以了。。这样最安全,-99
670946,这又开始玩命的卖了~使劲卖~把裤衩子都卖了~,-99
1610663,整理一下黑妖的资料，报警处理，拘留妥妥的。,-99
779310,600225:*ST松江提供担保公告(2017/11/21),-99
199131,南京高科(600064)融资融券信息(10-11),-99
4934644,最后的诱多。今天要不出，可能就要享受十四块的,-99
2868845,好的公司要有自己的信誉度和形象要有对广大的投,-99
39723,混改上名单！,-99
3261335,尾盘走弱，回调开启！一地鸡毛，都可能！,-99
841561,你就像涨停一样横盘，却用着不一样色彩表白，无,-99
4013117,利好强势来袭，能否继续突破？,-99
4205725,我有个群里的朋友买了这个票，说是拿儿子结婚钱,-99
309296,最高法院应协调湖南法浣续冻的股权!,-99
5127180,51万手封单可以买完两个阿科力,-99
2270949,依我多年商场谈判经验来看，重组从未终止，过程,-99
933829,最新大胆判,-99
1771855,散户在56绝对没问题，起码在60元之前是完全不怕,-99
4115896,凯乐科技就,-99
2437401,过度使用杠杆融资,-99
3584693,A股又迎神秘护盘资金 5股或将迎来爆发机会,-99
4820737,先出个四分之三再说，又要开始回调[想一下],-99
