,content,mark
637288,半年后，4.3～4.5逐步买格力地产 切记切记,-99
3742869,在现代人们对个性家居的要求下，铁艺设计,-99
927143,养老金入市，是为了海死散户吗,-99
5058497,25.85元/股买入1万股华体科技翻十倍发财致富！,-99
2247714,又怒涨一分，真是难为你了,-99
4308235,开盘跌停跌停跌停跌停跌停,-99
2681047,没下来，接不到,-99
5344809,焖锅了,-99
4614084,8288求中,-99
5270922,柯利达业绩不错怎么跌成这样了？疯狂式打压吸筹,-99
1658889,草泥马的,-99
4297517,603110:东方材料首次公开发行股票并上市招股意,-99
1224944,真真假假，假假真真，雾里云里，浑水摸鱼，迷惑,-99
4029017,那么我们定能收获满树鲜润甘甜的硕果,-99
1590840,议：推出红枣期货,-99
3909043,看看还是垃圾,-99
3148093,8.74买的，转而第二天就破位，这种突破再破位的,-99
349304,我要投赞成票，支持重组，静待我的股票大涨,-99
4183597,今天继续,-99
504897,600010包钢股份：走势比较弱，逢高减仓。千股千,-99
45357,9.2元横了1万多股，不让涨啊！,-99
657523,狗日的,-99
4924503,跌停,-99
3459810,再谈: 作为货真价实的中国科技第一股，同方股份,-99
2848105,月线在底部的票，怕什么呢！,-99
43023,十分沉闷的一天，香港下暴雨。一直座在电脑前[,-99
1566256,我留了一点底仓在风神,-99
466148,60分钟技术指标买进信号出现！玩技术的请进！,-99
2467644,601718可能上15元 MSCI标的股！又是军工龙头。,-99
2776381,"骂吧,越骂越不涨嘻嘻",-99
2441178,最无耻，最王八蛋，最不是人揍的重组。这就是苏,-99
2586392,走了，垃圾的不要不要的。,-99
3621630,磨人逼,-99
3299832,辨别该股盘面各位的都是真实交一挂单，百手以上,-99
1278481,受关注的参,-99
3463763,c n m还没涨！一帮狗托又跑出来喊涨，狗ri的又,-99
569727,直接砸到二元七多好,-99
2986005,今天进了一两成黄金能折腾几天不,-99
87498,抱团取暖吧,-99
98578,“股神传人”专职炒股十年总结出了惊人的获利秘,-99
1786051,周期股跌 防御股涨 喝酒吃药正当时,-99
4701874,别望这俅股高什么送转了，尽早走人。免得长期做,-99
552392,孙哥3700万撬版，难道就这样泡汤了？还是假如新,-99
2561591,今天咋涨这么多？,-99
92854,破净的海洋性的海能  见证十倍市净率？  去海外,-99
1056087,个股选择上，广发证券表示，可关注以下两条投资,-99
2807602,靠！你一增发，这不就成垃圾了吗？你让我这野蛮,-99
2876864,垃圾股看不下去清完，艹,-99
1626876,大盘新高，手中股票都在下趺。,-99
1341745,八月份 ！{美}“信”被古人奉为为人处世恒久不,-99
5209347,这垃圾涨不超过二个点跌不低于七个点,-99
1506257,就是跟恒生电子比不了。,-99
922683,抗战、抗战！犯我中华者，虽远必诛！！,-99
1937968,"今天市场的热点在一季度在0.05以下,但全年业绩",-99
88583,华能水电：定价分析,-99
3301455,交行首席经济学家连平：货币政策已不宜进一步收,-99
3526995,470这个长期看多的高手都跑了，堪忧啊。,-99
899735,我今天48.5又回来了 几天不见 昨天还以为没有机,-99
2908632,我的208即将打板了，你怎么就不努力。,-99
1987573,真不知道是哪个傻逼，有这么着急卖么。无语,-99
2615890,如果不准备中长期持有国贸，不涨停坚决不追！,-99
3104779,只出不进，注意保险类拉高股票的及时解套出逃，,-99
4866835,挑水开始了,-99
461939,重庆啤酒(600132)融资融券信息(10-10),-99
291142,判断主力出货是技术分析的专有领地。,-99
3112087,超级大牛股啊，好,-99
3387580,携手360，参与万达私有化 皇氏集团002329 联合,-99
790884,服大盘涨你不涨，大盘跌你猛跌，看来大家共同目,-99
694880,记得明天减仓最后机会。,-99
1150605,参加了公司下午组织的会 说了下周二复牌！,-99
4394353,如果垫资的话，当天就可以放款。,-99
1999090,云吕，似箭一样往上升;中孚，你就似屎一样往下,-99
4680015,20建的仓亏大了,-99
2379974,你麻痹问你个话你墨迹好几天,-99
4467668,第一次闪崩,-99
4190788,广 州酒家昨天抽了一下筋，今天又开始摇摆着往,-99
4070198,好，流动性准,-99
3857714,兴业投资：主要产品技术更新2017.09.12,-99
1978756,军民双主业双轮驱动，内生外延助推业绩增长,-99
1481280,跌出机会，空仓的醒醒了,-99
1119608,华图教育要IPO了,-99
716994,什么时候没人讨论了，估计就是跌到底部了！！！,-99
1776025,我是不是买了个假的有色金属股，[为什么][好逊],-99
2945754,近半个多月，4次出现收盘价与开盘价一样，是有,-99
2736016,已完成投票,-99
240811,天业8块都不值吗？,-99
5038995,也是个烂公司，害死人了亏大了,-99
2810358,"学习创新投资手段,撬动社会资本,运用基金、兼并",-99
2678327,[图片],-99
4537224,能破20元就补仓[胜利][胜利][胜利],-99
5066103,8228+10,-99
3407900,完了东完了,-99
3664853,三季度收入环比上升 静待铁路改革带来业绩弹性,-99
3235173,收红,-99
23742,哈哈哈哈买吧哈哈哈哈一会刷啦刷啦就涨停了哈哈,-99
3014163,跳水开始，诱多结束。黑色星期一马上拉开帷幕。,-99
1259279,拉拉啦，出了361，这个大垃圾，操作真是流畅[鼓,-99
3387097,上海天洋成为全国墙布行业A股率先上市的企业,-99
2950673,再发一贴 看看 上柴是高股还是低估  十年前 上,-99
996101,补完了可能收个长下影,-99
4434508,从明天开始涨 ，涨到65满意吗,-99
2200423,丢弃了小市场+买了房。,-99
4974888,统计局：北京6月大中城市新建商品住宅价格同比,-99
3840060,吃鱼不吃鱼尾！,-99
2481826,有鸟逼煤炭,-99
1720550,垃圾就是垃圾，涨一点就有狗压盘，棺材板永远掀,-99
5367308,这货连创业板都跑不过[大便][大便][大便],-99
2547367,生化资金在流入，你偏偏资金一直流出，服了！拜,-99
2252660,利润增长！利好消息,-99
942925,最后怎么会收20.35，看不懂,-99
5050674,年共,-99
3727117,你只能用心来感悟,-99
605411,巨石在重大利好面前，你就不能给个涨停吗？,-99
3547493,按现在大盘指数计算，还有7个点下跌空间啊[大笑,-99
1236111,走的跌超级大盘股一样一样的,-99
3090476,么,-99
3220937,不要脸,-99
1750340,看来要等钢铁熄火之后,-99
3990015,5.8元见，几个唱多的穷B。,-99
2587542,耐心等待底部到来，不要急，有钱怕什么，想买什,-99
4017042,干干净净的干起来……6块以下都是肉！,-99
455551,今天不涨我就退出股吧 ！！！！看看kdj和cci！,-99
39852,小杂种3a呢？,-99
3940231,狙击庄家不要让他对倒成功  接回筹码就可以  这,-99
4480106,除了幸福感，你一无所,-99
3528378,特朗普70了，难道是子牙托世，文韬武略搞得股市,-99
2887835,益民有点意思,-99
3692730,大客户纷纷转户到台湾股市赚钱弃暗投明！,-99
1861272,万一今晚发国资委通过的公告,-99
3338312,马应龙(600993)融资融券信息(11-14),-99
1836159,我来啦,-99
3481822,中原证券跌停、...第一创业等次新股暴力洗盘，,-99
4548755,稳住，大盘企稳的话会有反弹的，不过也别抱太高,-99
1507189,中报严重亏损,-99
2912069,快跑7元见,-99
5532584,砸盘做空的狗王八进来吃午饭,-99
737363,振华股份。尾盘老夫一把梭！,-99
3412242,黑猫解放全部套牢盘，志在高远,-99
737472,阴跌，这种最要命，去他娘,-99
2447195,增值税税率调整成为改革的一项重要内容d,-99
3690023,601375:中原证券公开发行可转换公司债券申请文,-99
4699045,阻力太大23很难上去，走人了,-99
4782071,看来祥和，只有高送转才行了，否则,-99
3445458,离开你我才发现自己那爱笑的眼睛[微笑],-99
3694110,[微笑],-99
573581,600167:联美控股与辽宁省抚顺胜利经济开发区管,-99
4793284,又发套了[鼓掌],-99
4667142,净利润2700多万，增长47%,-99
2539876,只是没发飙,-99
3416833,4.03死命要买的人，现在买呗！非等买不着时死命,-99
4376414,臭狗屎,-99
2154852,一路拉升,-99
1574303,能进的啊,-99
4882556,明天涨停问题不大，加油，顶呱呱,-99
3465975,第一次买股票碰到停牌，而且一停还是五个月。[g,-99
223779,沪指目前仍在中期下降通道中运行,-99
3718392,供求关系是商品市场各个领域中的最本质的关系,-99
3821438,2毛庄家大单,-99
3606472,香港恒指在线实时喊单,-99
5079209,房有效供给等方,-99
151019,蛮人时代，一切归于一个字,-99
3162779,我来说下逻辑吧,-99
3549667,今天那个帅锅1456手买在9.05元上套住！真是不要,-99
5369097,600162:香江控股2017年第二次临时股东大会会议,-99
2522230,终于有人割肉走路了，赞一个,-99
652201,600188:兖州煤业关于2017年度第四期超短期融资,-99
3446577,早点报应吧，这些垃圾,-99
3900411,流通市值比申能股份都高了。不大正常吧,-99
342971,600101:明星电力关于召开2017年第二次临时股东,-99
4187387,2017年发行的新股中，有几家是国资控股的，养老,-99
3543813,北京银行(601169)融资融券信息(12-14),-99
3560606,AMLED手机\t,-99
2935441,股灾7.0 请参考2015年夏天 加油！,-99
738512,今天换手率要创新高！,-99
4431730,603197,-99
443427,有的人成功,-99
3063374,又要砸盘了，日,-99
4821723,今天涨停，牛鬼蛇神都出来了,-99
139004,港股地产股恒大今年已大涨5倍多了！,-99
858902,快递股爆发下！。,-99
5536537,我曹洗盘,-99
3622211,国税总局货物和劳务税司副司长林枫表示。,-99
356650,1H17 post-results conference call takeaways,-99
4055980,智慧型信雅达(600571)传统业务保持领先，金融科,-99
2112488,以酝酿下一步的权益腾挪与资本运作。,-99
337417,同方多么响亮名称，清华同方代表清华大学荣誉、,-99
3693993,隆基股份(601012)融资融券信息(06-27)q,-99
2799203,涨了涨了！哈哈哈！,-99
3106842,亚泰集团(600881)融资融券信息(10-10),-99
2714816,一只逢低买进的好股票,-99
2569103,这时候股价 ，庄家是亏死了，怕啥,-99
2519671,600730:中国高科关于公司副总裁辞职的公告,-99
4445586,业绩增长不错，股权激励才是大利好，未来两年至,-99
5106001,准备走了，垃圾飘[不赞],-99
3258099,不要脸的东西又要红了。,-99
2029030,感觉跌不下去了,-99
5502731,明日大盘回填3090缺口，此股低开震荡，大盘拉升,-99
1868774,典型接货呢！,-99
3066861,股票炒的让人心碎,-99
4408544,将改革进行,-99
