,content,mark
3973324,缺口还是要补的，上方套牢盘太多，傻子没那么多,-99
5109528,香飘飘这样的公司都能上市，真是服了这帮人才,-99
1460136,又重新陷入了不生不死的状态[亏大了]。,-99
4592262,迪贝电气短期压力位37.94,-99
1596908,今天将是600480的历史大底,-99
4374408,感觉像是换了主力,-99
5123097,哥三个点出了换入京泉华,-99
2584028,垃圾股里有垃圾托看来没戏,-99
2219051,1分钟一笔单子，庄大爷休息了，请继续砸盘,-99
2937735,e暴跌后“确定性”重组压倒“概念”成为淘金布,-99
2207607,有那刷屏人短期无望？,-99
74192,主力因家里出事休息到月底，望大家见谅！,-99
20100,高尖端的学术问题A,-99
4666474,跌破23才能吸引活跃资金进来！,-99
2393452,"真好我们市场又找到理由,美国股市开始下跌了.所",-99
4169771,傻庄，醒醒,-99
2647867,跌的碎心没,-99
2537857,我所知，主力也会关注股吧，而且有专门的公关在,-99
4774272,我与姑苏流氓兔打赌，周三必定创出历史新高。,-99
2528829,五人组七人组，这就是忽悠散户维权的最终结果吗,-99
4604503,不是不只想说一个字,-99
2058717,童子鸡每天顶贴，庄家会跌傻你，250,-99
11008,国海证券就资管子公司团队员工,-99
1054220,那些弱智还在叫散户接套，简直就是垃圾，否了几,-99
1031279,17.2卖了,-99
321788,趋势线战法+角度战法+指标战法（三剑合并）,-99
3811211,中小散齐心反对延期增发。公司搞的股权激励严重,-99
3686283,如何评价 Kensho (Warren) 在国内复制是否可以,-99
1563382,呵呵，一再提示不要参与这只票的买卖，主力一点,-99
654667,泄洪了,-99
3409780,恭喜持有者，“陕西黑猫”给力哦，新一波快速上,-99
970626,上海自贸再掀涨停潮！两类股遭主力疯狂抢筹,-99
2507370,11.73跑了,-99
2702344,对于这样的走势。,-99
2715224,暴跌来得比较迟,-99
897148,"不能忽视核电概念鞍钢股份,其生产的核电用钢获",-99
4367728,真是尼玛越减持越买啊[不屑][不屑][不屑],-99
1309872,从骨子里说，看不起国字号的地产，但没办法，资,-99
1815136,看看贝瑞基因，同样是借壳,-99
1151989,反弹初期，建议大家不,-99
108969,今日最好的操作是砸空比亚迪，搞入5G与券商。,-99
4804137,垃圾中的战斗机,-99
1711793,浩荡何世,-99
890947,如果这些废物股神有料，还要在股吧里装逼?[大笑,-99
4963930,真是无语了，TM的,-99
1328588,健康元真的持股丽珠吗？丽珠60了。他还在10块左,-99
1811032,一月发24家，中小票越来越多了,-99
5356209,还有一波杀跌，端午节后一定破3000点,-99
2448644,猪海就是狗孃养 换个马甲叫虎B 言而无信不要,-99
3233758,短中长期均线空头排列，冲高逃命，追高埋单！,-99
1173161,沪港通+白酒+新疆振兴，业绩暴增6324%，周三满,-99
1454799,经过修订的历史记录  1939年底 ,-99
350209,青山是造纸行业中的垃圾,-99
241673,明天怎么走，大家分析一下。,-99
662085,正常，投资路上有几个跌停配合涨姿势,-99
1662246,争取今年年底破七,-99
1442421,问一下大家成本都是多少啊，被套3个多月了,-99
5505683,周一不会一字板吧！超大单进了一个亿。加上军民,-99
1111089,败类港别再害股民赶紧退市吧,-99
170938,600239:云南城投章程(2017年8月修订)。,-99
