,content,mark
4243914,希望今天是最后一洗而不是最后一峰。,-99
664161,华夏保险价值最少68元[满仓][满仓][满仓][买入],-99
655761,"外国发给坯,北京尿吓出来",-99
1897177,好股！有前途！,-99
3866502,前期市场情绪过度悲观,-99
4153615,666-明天见,-99
4997217,收工了,-99
174310,紫光股份(000938)融资融券信息(08-09)。,-99
202647,长油5关于股票延期恢复转让的公告 2017-05-25 0,-99
731022,兵马未动，水军先行,-99
1029818,快评！人民币汇率创逾10个月新高 化工等板块有,-99
596910,卧龙的主力操盘手，昨天出车祸已変植物人[鼓掌],-99
1219622,亚宝药业：即将跌向 6元,-99
1261064,大家耐心等待5.5的到来,-99
356547,首先，要有市值 ，所以股票以振幅不太，低价横,-99
4343678,先补下面的缺;才能补上面的大缺口！[亏大了][哭,-99
788717,有那么几个傻子，一天到晚在吧里自弹自唱，自我,-99
5524361,噗，听说这股还可以，自从接盘了就没见它红过,-99
678535,有的人只靠赌博的方法来做证券，那么结局在进来,-99
2915282,600831:广电网络独立董事关于2017年度日常关联,-99
4750371,这是烟草！,-99
3931100,茨菇冲洗大便中,-99
741835,000059被严重错杀的白马t,-99
1475690,退到三板一元一股债转股，所有股东被血洗,-99
1639811,一点看法,-99
4517616,"中航黑豹 银都股份 数据港 s佳通,发图给咨询股",-99
2001463,老盘已死，早晨之还在,-99
4126231,现在不敢买蓝筹，石大又跌跌不休，月线四连阴，,-99
5325848,快抢筹码，狗庄砸不下去了，马上拉升[大笑],-99
1867840,不管你们了，忍不住了，买点再说,-99
5115500,天域生态联合体预中标4.35亿元PPP项目,-99
2119259,这10天的走势，大起大落，成交量放大。后面应该,-99
154438,九鼎投资就是个混混公司，一不管市值；二不管业,-99
5527039,明天高开吃货，断了空狗们的货,-99
4823906,为了你，老子放弃了香飘飘,-99
5374983,差量,-99
2180560,不过在这个冠冕堂皇的理由背后,-99
1157296,主力玩二了,-99
5790,打压震仓在缩量 急拉急洗看量比  ,-99
5099240,健友股份惊天大利好。。。今天必须涨停板,-99
2462955,今晚季报的唯一看点：股东变化,-99
2006809,考完试以后对答案，优生会说：＂卧槽，又错了一,-99
1163672,证言,-99
271417,贴吧里看到都是骂人的，[拜神]跑的早的表示无鸭,-99
1201351,不知道咋好,-99
1402716,指数死守3300，恐慌之时牢记不破不立,-99
293184,最后买入机会，10点30左右准时拉！。,-99
1118144,根据公司披露的投资者关系活动记录表显示，公司,-99
3183117,600851:海欣股份2016年年度报告摘要b,-99
2385123,小毒师，今天在6.92-7元，你抛了多少股？,-99
5517988,这样的不能碰，底不知道在哪里,-99
3379150,钢铁煤炭银行股好，一套三年节省开销,-99
1554882,爬雪山过草地和解放前头一天参加革命工作的，都,-99
5137002,50的出来报个到！,-99
2105067,百分之七十以上的筹码都在散,-99
3027441,下午趴下[大笑][大笑][大笑],-99
4288301,垃圾，草泥马,-99
3681044,如何看待上市公司扎堆,-99
1022151,别瞎BB,-99
5098241,机会？,-99
4394664,城市开设的余,-99
5506042,月以上甚至半年。浙商,-99
5424147,一堆狗屎,-99
1756534,垃圾也涨了啊,-99
414056,眼真的瞎了！很生气，全割掉了,-99
48614,600012:皖通高速2017年第一次临时股东大会的法,-99
4148869,深圳综指的通子线金叉出现在,-99
4613350,但是还处在见招拆招的阶段,-99
2475926,马勒戈壁,-99
5448521,而且这种调控在明年还会继续下去,-99
5063899,32.85已抄底，明天怎么都有肉吃！反弹五点以上,-99
1621319,好机会，跑,-99
