,content,mark
5230666,这种庄太恶略了，又在骗,-99
107027,机会前瞻ST股涨声一片，“摘帽”行情开启？浴火,-99
2595937,不好，要涨停,-99
267255,牛市肯定会有，但必须是注册制正式推出后,-99
1590157,哪一次不是因政府政策救市,-99
3441516,建仓进来看看情况，大宝剑下第一天收益3.10%。,-99
616559,黑化股份，将迎来最后一洗，明天低开高走，新行,-99
4259863,你以为出个减持公告就能挡住上涨趋势吗？,-99
4145055,这个股票打死也不能在买了！买一次套一次！,-99
2982579,公司预计2017年半年度归属于上市公司股东的净利,-99
2988798,大盘现左侧交易买入点，短线将有一波反弹,-99
3888624,成都行中签10%有的！,-99
3931823,28.29入了1000股，但愿下周能收获点,-99
581271,什么是价值投资，就是让股价下跌没法再跌，这就,-99
3838042,为什么证金要买这股搞不懂？,-99
735225,路见不平一声吼啊！吼吼吼哈哈哈,-99
2195160,但在去杠杆,-99
1922208,上证的攻击位：3300， 在惊慌中筑底，在犹豫中,-99
406313,央央大中华资源算个鸟,-99
4703482,37.81加仓了，等死！,-99
771637,太龙药业(600222)融资融券信息(11-02),-99
2840633,天汽模投资并不需要做对很多事情，重要的是要能,-99
1352505,静侯今晚公告,-99
1474674,彡  毛姐提示::因为复星和万达。。:今天必须跌,-99
1097155,600313:农发种业独立董事关于第六届董事会第十,-99
30268,天天向上今天哑巴了！,-99
2492240,PPP配套政策将密集出台 明年落地规模望达两万亿,-99
1832904,换手率怎么这么低,-99
3596080,这实际上是抓住了高送转的一个大毒瘤,-99
2093425,每天下午2点半准时坐飞机 先买票先登机啦！,-99
2157476,小三今天会不会跌停？,-99
3780726,699999999我系中冶操盘手，为了获取散户更多便,-99
5059573,其实股票没坏，坏的是市场，让这样的股成仙股，,-99
273076,中金网信:偶发性关联交易公告,-99
2076847,沙特阿美上市一步错满盘,-99
1798585,96年的512点,-99
1419682,安泰必涨！不信的就挂跌停板卖[微笑],-99
5493237,真的要大跌吗，为什么啊,-99
1463425,津滨发展有稀土加工吗。,-99
3035081,吵吵个鸡巴傻逼们闭嘴,-99
1663918,目前大盘仍在反弹之中，将震荡上行。把握好回调,-99
2845367,市盈率---倍很难实现价值投资,-99
2918070,这里骗子多韭菜少,-99
5491968,破三十再买，现在危险,-99
891398,今年高点，谁买谁死,-99
405469,脑残股,-99
3328185,清仓东等上,-99
3436078,看好老王的资本运作,-99
1424465,三只黑乌鸦，快快逃命,-99
595882,这垃圾，跌成,-99
5411079,果然菜逼，还好拉高走了换入绿盘的凌钢，人家才,-99
2669490,来吧，富邦的无量阴跌是出了名了的！给我跌,-99
1934872,现在股市穷富差距太大了，有的股价涨上天，有的,-99
152610,，3400点区域,-99
2027791,战争过后，股票上我们还能有什么,-99
1415553,太狡猾了，竟然多步,-99
1856926,举报这公司老板在兜底增持公告前将信息透露给有,-99
4739152,准备走了，知足了，百分之六十左右收益了，满足,-99
715862,大户都不玩了，下面撤了分分钟钟可以搞跌停，还,-99
14631,但错过行情损失就大了。,-99
2915672,击穿13,-99
5533390,拉紅了有目的！,-99
3582008,纯王八型的国资券商,-99
3302746,钱荒事件导致的挖坑行情将告一段落，,-99
2386288,生拉硬拽有啥意思[微笑],-99
1467407,结果都在说3号票,-99
5400486,603908严重低估，现价大胆买进,-99
1083340,呵呵，都快没有散户盘了，准备飞一下吧,-99
215870,50当中一粒屎,-99
393588,别想着天天天天抄底，天天会长下影线，总会有狼,-99
