,content,mark
2693275,21.03可能直接到位,-99
3255246,士,-99
586648,5.38%！难怪,-99
4877188,要想做大企业股本分拆迁扩张是对的增加流通性,-99
1472828,把三元股价稳稳的控制在6.5以下，让股东在这个,-99
4432899,中报速递：保隆科技2017年上半年盈利9422.54万,-99
1226724,跌停板买到了！,-99
873663,，说明对雄安个股的炒作热情未有明显下降，所不,-99
1092203,美国老又要制造全球经济风暴！,-99
414439,群里喊空的呼声不低啊,-99
3603241,等到潮水退去，才知道谁在裸泳，A股三年后安好,-99
275242,今天计划要跌停？,-99
5167101,严重超跌，买买买！,-99
5087208,生物识别  信雅达(600571)传统业务保持领先，金,-99
875400,什么垃圾,-99
3414430,跌跌不休,-99
2464565,"决不要因为失去耐心而退出市场,也决不要因为迫",-99
3981566,涨没你的份，跌起来你跑在前[牛],-99
216252,好不容易从黑板报阴影里出来的收,-99
2625755,要仔细甄别这些公司的实际控制人，特殊情况下可,-99
24004,悠，股市新,-99
5092476,不知道主力给不给上车机会。,-99
4868048,跌成仙股了,-99
5159235,看看封单，还怕啥？！[鼓掌]谁卖谁傻，都是机构,-99
606718,雄安新区持续火爆，辐射个股不断扩大！,-99
2198788,几乎没有新的股民光顾了,-99
1492214,大数据告诉你：大盘跌破60日线后怎么走？,-99
2138195,只要空狗白相相不在，我就安心了。,-99
182159,买股票还是要选优质股，像海信这样的大企业比较,-99
1195527,加仓华夏幸福，不喜勿喷，谢谢,-99
2874647,10元以下的机会不多了,-99
4768696,股票早餐2017年12月6日星期三（附股）,-99
3007293,窝囊废,-99
2314439,没劲的一周，快过去吧。快停盘吧,-99
4741315,该涨不涨，必有大利空,-99
1309323,601113:华鼎股份关于归还暂时补充流动资金的闲,-99
4170446,股票这样，估计产品也好不到哪里去，不是质次就,-99
5401922,"踏雪，炒股把你辛苦赚的钱都亏了,该怎么办,真是",-99
3220541,在券商股里，没有一个人能赚到钱的。,-99
4024170,再不抛就给主力先走了，快跑大唐去买创业板,-99
2105765,我就不信不信你下午不飞，,-99
2269976,刚出的讯息，奥瑞德排在射频功率管第一位！是不,-99
2885470,又不要你大涨，一天涨一个点会死啊！,-99
3283662,宜华这是拉高出货，散户莫要跟风，赶快出逃，不,-99
3669457,严重声明,-99
1452912,10.67的本，怎么办啊，感觉回本无望。安慰安慰,-99
343043,混改持续发酵，买入,-99
4096301,涨啊，压快2周了,-99
3527658,十大流通股东社保占七席MSCI第一看好股新城,-99
1852684,有做空已混进来了，收了黑钱在本吧内恶意谣言。,-99
1884840,有谁知道为什么11月9号十大股东只有一个？,-99
277582,空狗故意颠倒锂业800亿和葡萄酒80亿资产规模。,-99
3960617,向中纪委，自媒体，证监会举报今天4块9恶意做空,-99
908912,看看,-99
1441685,全在投资者手中击鼓传花,-99
1116456,下周新力必须增持了！到时间了！,-99
822351,一个故事讲八年，给你你能讲么，如果一个上市公,-99
2211526,拉高出货。,-99
1869101,股市不相信眼泪，只相信雄安。雄安4板的股票都,-99
3911683,又开始跳水表演,-99
1509394,注意14:30后闪崩。14:50后接回，星期一大涨是大,-99
4705955,今日25.80买入1200股，来解救多灾多难的兄弟姐,-99
1769278,坚决持有鲁泰，低了就买，坚决不卖。,-99
91072,温水煮青蛙，机构在慢慢出货,-99
4325405,持续加码金融科技信雅达(600571)传统业务保持领,-99
2968053,长阳大逆转！明天千股涨停！,-99
5182822,多头们不用怕,-99
4481180,哈哈哈，获利不错了,-99
3620623,庄家你出点力气好哇,-99
1904578,子公司杭州恒生网络被证监会行政处罚一年了 公,-99
3466760,整体估值已回到历史低位区 A股还在等三大信号显,-99
2587831,大家洗洗睡吧。h,-99
869201,金管高层点,-99
3801966,绩优的圾垃票，仅大盘下跌时救市用,-99
331363,对不起孩子们我掉了心血m,-99
5448236,下半年A股、港股、美股哪家强 帮你找到A股“腾,-99
2585762,天下第一牛股！,-99
1372666,庄家你没事做啊,-99
4584496,空一片，其实大盘只做了两件事：,-99
4270929,长白山--全球顶级抗癌药，中国拥有自主研发产权,-99
135934,股市走势预警：慎防大盘周线级别回调,-99
1173769,推动中央企业以优势龙头企业和上市公司为平台，,-99
3764712,无论周一到周四是红还是绿，反正每个周五都必需,-99
3851296,一个亿对倒？明天7.75补仓的机会到了,-99
54948,反对上市银行圈钱[不赞][不赞][不赞][不赞][不,-99
3244211,格力地产(600185)融资融券信息(08-15)。,-99
540840,很是疑惑,-99
624898,那还挺多,-99
2986109,没人发言了，呵，下周开始狂涨,-99
5555610,今天收盘9.98,-99
2578425,避雷针来了！,-99
1915676,中国，你太阴了。,-99
5516556,随着量能再度萎缩旳市,-99
2812184,这次亏损是配合主力吸筹码！,-99
3175879,哎，老黄怎么搞的！！！！,-99
455141,怎么跌下的,-99
1731639,天业股票要大涨，赶快关注加仓，静等验证。6008,-99
3841247,无良公司一群畜牲,-99
4266673,股市有风险，入市需谨慎！,-99
4470937,又套死一批,-99
4555680,估计又是高开低走，走了，再见！,-99
3101275,坚决不买中国平安、贵州茅台、工商银行，让国家,-99
1107835,下个星期发新10只，祝大家好运。,-99
4506168,周五33清掉还以为会踏空呢，没想到周一干下来一,-99
4805438,不到三十不要碰,-99
4655885,散户朋友们：能不能不要在里面骂啊？能不能都保,-99
3556193,主力进出看后市[俏皮][俏皮][俏皮][俏皮][俏皮],-99
4445815,跑的快，才能活的长,-99
941532,目前快递物流板块如何选股？,-99
4406936,跑路，祝留下的朋友发财[大笑],-99
1089238,今天要涨停吗,-99
4673565,打击高送转，葬送了次新股操作的基本逻辑,-99
888344,操你妈的，这是要破产了。,-99
3217238,不出意外，9.34到9.23震动,-99
1223124,尾盘估计要大涨,-99
5369086,优质资产整体上市,-99
258402,这票死翘翘了！,-99
5459481,现在就是释放这类资金的过程。雄安个股会不断的,-99
1868153,买了这傻逼狗，真他妈手贱。,-99
4058340,阿拉你已经跌的够多了 你跌到一块也没人喜欢 收,-99
772404,挖坑！,-99
1332730,看见春天跌我就开心，因为和大家一样，都亏了,-99
228463,市盈率70多倍了，该冷静思考了，借一季度业绩预,-99
131800,卑视股东抛售,-99
3829443,受资金的情绪，做多的欲,-99
3219644,退市吧，垃圾,-99
5505542,那个板块成为下跌主力,-99
2483301,就10秒,-99
466500,中国的光谷和美国的硅谷不能画等号。中国的光谷,-99
2307801,绿了四天了，明天不能再绿了再绿庄家绿帽子就去,-99
3914967,消息称上海相关部门已形成了探索自由贸易港区建,-99
1808497,强烈要有莫高董事长辞职,-99
1570245,7.9继续弄你，你不暴涨都不行，不要装逼，我看,-99
517653,全国金融工,-99
2727737,上海人内外分的很清楚,-99
2194934,工信部力推动新材料发展 石墨烯应用前景广阔,-99
4258640,这股业绩高，稳定，附合现代汽车产业国民收入提,-99
2484339,早盘策略：加大积极财政政策实施力度,-99
5508235,A股只有天天涨，小金子才会涨一丢丢，否则就是,-99
4159578,股价不到10块0.98元业绩仅此1家江苏银行次新股,-99
3929249,智策大师  今日MACD背驰同步股票一栏,-99
3022066,恭祝王府井公司生意兴隆业绩井喷。。。。恭祝王,-99
1258013,空仓看潮~空仓看潮~空仓看潮~。,-99
2212224,坚决支持主力继续砸盘飞乐再破10确认低点,-99
2211840,喜欢暴力一点。,-99
3361390,最后1分钟后期狗把卖单吃完拉涨停,-99
1783944,早盘有色加工冶炼行业002160常铝股份快速涨停,-99
1797276,就是a。,-99
602387,尤其需要引起关注的是,-99
3322269,英雄,-99
4584157,跌不动了,-99
