,content,mark
4572251,大盘比想象中弱，只低买，不追高，反弹做T。,-99
4115424,主力狂仓!,-99
1074362,2.60准备子弹守住，现在不卖出也不买进，等。,-99
4907868,可以缓解上市公司的燃眉之急高抛,-99
1851955,今天必须涨停,-99
3740963,托单大要吃人,-99
2668170,5000点套牢，啥时能解套。每天大盘这么磨叽，。,-99
1411982,占全部A股数量的68.53%。,-99
1463386,多年不见居然快退市了。,-99
5533711,衰股，不用怀疑定是造假上市的，三年内必退市。,-99
2429427,明天能破8.3我就一口气买入,-99
3783192,本周不破9，下周必大涨。,-99
3253366,绿帽仔,-99
1981000,要买就买洪都航空！,-99
5253434,大盘会在3050点上下企稳。所以下跌远没有结束，,-99
2978838,像个娘.们啊，哈哈,-99
2683698,勇于,-99
1257607,刘御林：大事件，新策略，干！,-99
329976,广州发展(600098)融资融券信息(12-01),-99
5077747,今天还是绿盘子...,-99
5197094,股东大会果然会刺激股价上涨,-99
1489605,600436:片仔癀关于主导产品片仔癀国外价格调整,-99
3110546,600882广泽股份下周高升,-99
2649126,太垃圾了。,-99
3434798,大盘下跌，你开始慌了,-99
1986154,二线蓝筹有望接力 波段操作以退为进,-99
1100526,哥哥没有涨停走可惜下跌太快了,-99
5233607,央视敢暴光你，就是要,-99
2250445,天天跌，为什么就是不大跌，老子卖了等你跌，你,-99
4260397,收购个垃圾要停牌那么久吗,-99
4143237,你大爷的高位被套了,-99
3911336,大盘靠金融 证券 保险等保驾护航 目前 保险高歌,-99
5318842,老乡们别跑[献花][献花][献花]，快出来，发红包,-99
469026,跑，赶紧跑,-99
4400891,周线是主力很难操作和控制的，往往代表着主力真,-99
4824648,40上面有400手！ 根本不是小散能吃的了的！不要,-99
818200,疫情你比猪,-99
2887590,而没有指出问题的实质,-99
2214689,只要拉升才能有希望呀！,-99
166869,6.8以上是前期阻力区，不放量恐怕难过。,-99
1280377,进攻型投资者应从与防御型投资者相同的基础开始,-99
4391902,中报预告每股收益1.05-1.12元，这好的业绩为什,-99
4978471,涨，只是幻想[不屑],-99
1076617,黄河旋风---石墨烯产业链上的一颗明珠,-99
610201,雅戈尔不行了，换股马上赚回来，信者赚！,-99
3498032,抄7.38底！,-99
2646796,今天东方国信让我自豪，因为我用一半的华银换了,-99
2818523,你比你爹相差四个点，涨慢跌快，故意操控,-99
3742499,公司为什么还不实施分红？ 把钱都用去买理财了,-99
1660481,12 不到[大笑][大笑][大笑],-99
3071322,随手一粒糖，不听高手言,-99
5493036,闹哪样[大笑]狗庄,-99
2065555,600612:老凤祥2016年度内部控制评价报告,-99
5483195,画线的，还得探底,-99
878746,集团通过控股医药上市企业中恒集团，积极布局大,-99
472672,002817黄山胶囊，,-99
1634236,龙元建设预中标潍州大厦PPP项目,-99
4253918,为什么一拉升就有大单砸盘？出货？出的也不会这,-99
10344,销售彩票573.15亿元，同比增4.0%。,-99
774352,「星天理论」周期变化特性的详解,-99
4261424,603090:宏盛股份2017年第一季度报告,-99
2536226,才能够丰富自己的阅历,-99
1123247,每天赚一小点z,-99
5537913,你麻痹的，你今天居然在跌幅榜上了,-99
2972091,没有挤进3强，机构要出货，就让花荣出来吹票了,-99
4431868,一上去就砸下来，牛逼,-99
4780443,主力成本多少？,-99
5473243,全球稀土两大生产国中越将宣布全面提价,-99
4863744,伟明旗下昆山鹿城发电厂罚款政府网站公示，大家,-99
4834498,游资就是做t也早涨上去了.就是不用力只想等桃子,-99
2563792,来说,-99
4850030,赶紧跌  别装了,-99
1693462,撤东墙补西墙，左右互搏割韭菜的模式玩不下出了,-99
880828,这大单吓死个人,-99
3219116,垃圾公司，随便怎么跌也不会补仓了，垃圾！,-99
2952838,猪海就是狗孃养 换个马甲叫虎B 言而无信不要,-99
1357413,跌回配股价7.17。清仓大甩卖！。,-99
5501190,父亲节伤悲，A股吞了多少爸爸的奶粉钱？,-99
3342796,两地上市银行股AH比价失衡,-99
4120561,威帝股份(603023)龙虎榜数据(07-17),-99
5082799,603696:安记食品第二届监事会第十五次会议决议,-99
250308,人没有获得成功的时候,-99
5504005,预计还有一次上攻跨越年线，到时才会有更大的下,-99
936150,南自的充电桩技术国内能排进前三？,-99
4119767,mb,-99
2825403,快跑旳下午跌到你胆寒,-99
3646585,诱多拉高出货,-99
3744465,A股全线上扬！沪指冲击3300 中国联通一字涨停,-99
14738,主力这次不明智，他意图再明显不过了。,-99
2355712,让夜晚,-99
4066658,也间接的说明该公司出问题了，而且不小噢，不信,-99
606222,总是爱幻想股价哪天会大涨，但实际的走势说明效,-99
2754372,还你妹跌,-99
5308935,"尾盘拉升,非奸即盗,下跌中继,维持到25元不变[亏",-99
5212104,怎么还那么多卖的，愁,-99
5420341,在此深情为陇南春献上一首蝈曲 《一剪梅》 ：,-99
3002589,抢到了，哈哈,-99
4676986,hi，织布机,-99
4207683,拉大阳↗龙抬头,-99
5118020,美元指数要反弹了，国际石油空头又要后来了！,-99
3318652,西水与华资. 或是17年A股市场牛股[强音],-99
1881335,然而只有爱,-99
3170655,兴业和平安单针探底，后市舍大取小，小盘股机会,-99
4372535,快卖，要大跌了,-99
2257551,朋友我还是上了600843这班车[鼓掌][鼓掌][拜神],-99
5536890,四大行继续稳健做多并创2015年以来收盘新高,-99
5461683,必跑！近期三大板块走势探秘--医疗、环保、自由,-99
2118597,这叫屠民，等同于金融IS行为，什么事做过头了，,-99
1737418,600521:华海药业关于华海(美国)国际有限公司与,-99
1599721,双良即将重组,-99
3510117,小康股份拟发15亿元可转债投资电动乘用车,-99
773984,所以目前的防范风险心绝对不可麻痹掉,-99
5210440,不是解禁股太多，股价可能早到130左右,-99
3630806,谁是下一个乐视，暴风影音像不像？。,-99
601063,暴跌之外还有一确定性增长,-99
855846,玩心电图啊,-99
5079174,跌成这个样子了，红一下是改变不了什么的,-99
1615532,最具权力人物排行榜,-99
2980150,一切皆有可能。。。。。。你们说呢！,-99
5120220,29以为抄到底了没想到底下面还有地窖[为什么],-99
3033500,哈哈，揭你的脆皮，10.45买？又在忽悠散户继续,-99
5253945,45买了一些、哈哈,-99
4408310,这股就特么的畜生,-99
4698661,76tg军民融合龙头股002413雷科防务布局雷达产业,-99
1711102,看涨,-99
1376356,山西焦化即将封板，强者恒强，弱者永远是弱，果,-99
2194121,恒宝股份002104:金融区块链、移动支付、智能卡,-99
4959384,买买买，运气好16个点,-99
2958785,"我重仓持有601139,等主力给我抬轿c",-99
3552170,买天坛就好了。,-99
2920976,强烈要求严查操纵上证50的幕后黑手,-99
4138765,抱歉，解禁的时间对应的股数看错了,-99
3108105,2017~2020年全国水泥熟料去产能任务发布,-99
5286095,他奶奶什么鸟股，没有涨的，只有跌，到底想干什,-99
92098,老子报单6.99，龟儿子砸下来出货吧,-99
5344199,跌停的节奏,-99
5131557,2014-2016年，天安新材实现营业收入5.51亿元、6,-99
3820570,无论涨跌如何，建议大家不要发声，让他们自弹自,-99
845919,一手一手的买，太恶心了。,-99
2191361,中源协和明天开始第一攻击目标27-28元！,-99
2645793,用辩证思维看三板大有可为,-99
3184959,中设集团：中科汇通减持逾72万股拟继续减持,-99
4417114,过35.9，上40！,-99
2598086,1235tw军民融合龙头股002413雷科防务布局雷达产,-99
3236460,尾盘出货太可怕了l,-99
758350,此股近期横盘,-99
1350515,600387:海越股份2017年第三次临时股东大会之法,-99
3354434,1111向5G和军品核心技术深度布局，静待水下防御,-99
4498889,大盘不稳，个股无资金关注，有新游上线利好却无,-99
5029986,a股业绩造假公司太多，今天尔康制药又涉嫌造假,-99
475377,发现一到16.80，立马400-500手的压单,-99
1725511,尾盘画图，明天接着套人,-99
1337809,我们厌恶这个由国家队控制由国家队赚钱的股市,-99
1393825,砸起来如此迅猛啊？,-99
4866119,战斗的号角已经吹响，我已卖房全仓杀进，上车，,-99
4703355,短线目标35元，603383.,-99
155423,长期看好，你就这样做！,-99
2759178,依然坚持年线支撑的观点，逢低就是买入的机会,-99
3322987,这桩是游资吗,-99
3450566,大多数被套,-99
4058400,这个股票太牛了，业务都是赚钱的原油，金属，并,-99
651549,我找到以前公司的老板,-99
2622347,软是必然的，因为靠舔只能搞一下，难道还想持续,-99
4196546,完了大盘又跳水了,-99
3151712,高开或冲高低走,-99
4724029,还是等晚上一下吧,-99
3291886,建工是国盛的提款机，所以涨不了，大家不要买了,-99
431373,再这么跌下,-99
388265,截至7月31日，剔除年内新上市及长期停牌个股。,-99
3565186,我就不信能把我洗出去装死继续拿上三年。搞死贪,-99
4672892,唱多的是想跑的，唱空的是想低价进场的，,-99
1918348,哈哈，三月木有交易了。,-99
741824,从走势上看，好像近几天有重大利好公布。,-99
577213,就他娘的不长记性，湖北佬的股票永远的，永远的,-99
542199,哈哈哈，完了，我都说那几万块不要了，可是你们,-99
2359672,完了绿了[失望]了,-99
579406,今天好反常啊,-99
3652213,47个问题，一旦无法回复，借壳就黄了,-99
724421,涨停板必须咯[大笑][大笑][大笑],-99
3434917,香山木匠来电，最后一斧头,-99
5168776,2:30以后逢低布局,-99
4749413,今天竞价与往有些不同[围观],-99
2389244,多亮，能让,-99
2137152,下午開盤又扯了2手南卵[微笑]，只是不讓發帖。,-99
193030,现金5.5亿控制赛科一年回收现金3亿，让股份又不,-99
922223,捉不住时光毫不留情的越出手指的缝隙,-99
940765,比吧为股神集散地，批发带零售，5毛一堆。。,-99
5394559,中小盘无业绩支撑个股风险会加剧释放,-99
5474830,就差一个百手哥牵头冲锋吹号[微笑],-99
2308829,看来要停牌了,-99
4276202,*11元下加仓的8千股让狗庄11.6给偷吃了*,-99
1654465,波导都裁员了还涨[滴汗]。,-99
943081,600270:外运发展独立董事关于公司聘任高级管理,-99
2242393,《常盈每日研报-20160831》,-99
4715997,这庄怎么不可以象华大基因的庄一样，和散户一起,-99
3997139,今天大胆满仓，年底三十见，立帖为证,-99
