{'短评内容': '很好', '短评打分': 5}
{'短评内容': '服务态度好。送水果，你有困难，很自动的帮你解决。比较人心。早餐真的很好！比较丰富。很不错。房间比较空旷。很大。➕床很方便。', '短评打分': 5}
{'短评内容': '位置很好，离太平山缆车10分钟走路程，周边是香港公园，楼下是太古购物中心，还有夏宫粤菜，适合带小孩。', '短评打分': 5}
{'短评内容': '前台和礼宾服务热情，客房服务和态度满分～给宝宝准备了整套洗漱用品还免费加了床。酒店环境虽然旧了点，但依然整洁舒适。', '短评打分': 5}
{'短评内容': '一直选择这名牌酒店，喜欢', '短评打分': 5}
{'短评内容': '适合带孩子，早餐很丰盛，可以加床', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '房间很大哦，在香港寸土寸金的地方能有这么大房间的酒店，那是相当的舒适啊，每天还有赠送的水果，早餐也非常丰盛。总体来说住的非常的舒适。', '短评打分': 5}
{'短评内容': '老牌子了，不错', '短评打分': 5}
{'短评内容': '第二次入住，我很喜欢，每天都有赠送水果，入住时房间就泡好一壶热茶。搬运行李，帮叫出租车得很热情，还会入住的酒店！出行方便，酒店经过商场就有地铁，到哪里都很方便。', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '房间通风系统有点噪音', '短评打分': 5}
{'短评内容': '酒店樓下就是商場， 很方便。 服務態度很好！衛生很好！', '短评打分': 5}
{'短评内容': '很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！很好！', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '相信是香港酒店的经典之一，地段好，周边环境好，服务好，硬件好，性价比相当高!每次来香港的首选。行政酒廊大气好话，景色一流，餐食相当有品质。', '短评打分': 5}
{'短评内容': '说普通话的就勉强给个职业微笑，说英文的就超级热情。。。酒店前台也是醉了~~所以没有办会员，也没有给小费。位置不错下楼就可以逛街粉开心啊，但是楼下的商场都是大牌，在国外买便宜好多。。就啥也没买到白白浪费了这个位置。酒店内装修真心好，非常好！除了前台其他服务人员都不错~', '短评打分': 5}
{'短评内容': '代人预订.出差经常入住这里,总体满意.', '短评打分': 5}
{'短评内容': '非常好，景色棒，有雀巢自煮咖啡，还有欧舒丹的各式洗澡用品，水果，很是舒服啊', '短评打分': 5}
{'短评内容': '住得特别舒服，真的很不错，下回一定还会继续住的，希望服务不会缩水。', '短评打分': 5}
{'短评内容': '非常棒的酒店vvvvvvvvvvvvvvvvv', '短评打分': 5}
{'短评内容': '服务非常好，这才是五星级酒店的感觉。非常满意，下次还来。', '短评打分': 5}
{'短评内容': '酒店很好，房价非常宽敞，设施也很齐全，下次还会入住', '短评打分': 5}
{'短评内容': '地理位置好 交通方便 房间干净整洁 服务一流 推荐入住 ', '短评打分': 5}
{'短评内容': '位置好好先，性价比高。好好fffffff', '短评打分': 5}
{'短评内容': 'this location is perfect for everything! Great stay!', '短评打分': 5}
{'短评内容': 'great room and perfect location for those who are traveling to hk for shopping and business. ', '短评打分': 5}
{'短评内容': '不用多说了，很值得信赖的酒店品牌，香港的服务真的比内地强好多，', '短评打分': 5}
{'短评内容': '感覺實在太棒了.如果想要住好的酒店又可以方便逛街..超推港島香格里拉. \r\nhousekeeping一直來補充礦泉水.香的 而且飯店又都香\r\n\r\n提供的洗頭洗澡的全是歐舒丹的.太棒了... \r\n', '短评打分': 3}
{'短评内容': '很好，最方便购物的酒店。。。。。。。。。。。。。。', '短评打分': 3}
{'短评内容': '很好，很干净，购物很方便.早餐不错！但是有点太贵', '短评打分': 5}
{'短评内容': 'good', '短评打分': 5}
{'短评内容': 'nice hotel but too expensive', '短评打分': 5}
{'短评内容': '入住体验很棒，很漂亮的酒店。隔音效果很好，配置硬件设施都很不错，很舒适。', '短评打分': 5}
{'短评内容': '酒店的位置非常好，环境也很不错，酒店的配置硬件都很豪华，不错的选择。', '短评打分': 5}
{'短评内容': '餐厅的设计很独特，早餐是自助式的，点心的花样很精美细致，味道很不错', '短评打分': 5}
{'短评内容': '条件非常好.包括硬件和卫生条件都不错，而且性价比也蛮高的.', '短评打分': 5}
{'短评内容': '服务真的是太好了，嘿嘿员工都很热情，态度专业，礼宾部。前台都很好，非常值得表扬。', '短评打分': 5}
{'短评内容': '房间的窗户是落地的玻璃窗，可以看见维多利亚港湾的风景，很尊贵的享受', '短评打分': 5}
{'短评内容': '酒店的地理位置很好，交通便利，环境幽雅，闹中取静，完美的享受', '短评打分': 5}
{'短评内容': '服务员很贴心，有点贴身管家的范了，很不错，卫生也很好', '短评打分': 5}
{'短评内容': '位置还是很好的，内部环境卫生和设施都是挺不错的，但是酒店价格方面确实很高不是很便宜，其他方面都很不错，要是价格再便宜一些那就更好了。', '短评打分': 5}
{'短评内容': '环境硬件设施都很好，卫生服务都很不错，能打到满分，位置也很不错，出行交通方便，标准很好值得推荐入住。', '短评打分': 5}
{'短评内容': '感覺實在太棒了.如果想要住好的酒店又可以方便逛街..超推港島香格里拉.\r\nhousekeeping一直來補充礦泉水.而且飯店又都香香的\r\n\r\n提供的洗頭洗澡的全是歐舒丹的.太棒了...', '短评打分': 5}
