{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '酒店环境不错，一定要住海景房', '短评打分': 5}
{'短评内容': '环境，设施，服务，管理都很好。早餐非常丰盛', '短评打分': 5}
{'短评内容': '环境 服务 都是可以的 就是设施有些老了 花洒不是很好用', '短评打分': 5}
{'短评内容': '靓丽', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '一如既往的好、酒店环境优美、大堂很漂亮、酒店里的韩餐也很好吃、地理位置好、周边有好多商场吃饭的地方。房间干净、服务很好！', '短评打分': 5}
{'短评内容': '很好的一次体验，房间位置也好！', '短评打分': 4}
{'短评内容': '很好很不错，下次来还住这里！', '短评打分': 5}
{'短评内容': '很好很不错，下次来还住这里！', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '哎，顶错日期没住不让推', '短评打分': 5}
{'短评内容': '对于五星级酒店来说，房间还好，其它的服务因为是深夜入住醒来退房木有体验', '短评打分': 5}
{'短评内容': '酒店服务非常好，景色也很好，海景房可以升级为行政海景房，每晚补差价300元左右，非常划算，很满意~~~', '短评打分': 5}
{'短评内容': '环境不错，服务很好，位置也好', '短评打分': 5}
{'短评内容': '帮朋友订的，朋友到青岛必选的酒店，服务人员的服务很到位，餐饮也不错，这个季节的价格还算可以，  周边环境还好，在商圈，又毗邻奥帆中心，床软硬合适，本人喜欢软一些的，卫生偏上，不能说太好。整体不错！无论何时都是度假r首选！', '短评打分': 5}
{'短评内容': '朋友介绍的酒店，服务挺好，酒店内设施齐全', '短评打分': 5}
{'短评内容': '青岛海尔洲际酒店真的不错哦，干净舒适服务也不错。关键是离玩的地方都好近，奥帆中心就象它的后花园，晚上睡前也能去散步，一百米之距的海信广场大牌也好好！', '短评打分': 3}
{'短评内容': '酒店很棒，行政海景房送早餐，下午茶，鸡尾酒会。服务很好，金枪鱼和烟熏三文鱼很美味。', '短评打分': 3}
{'短评内容': 'the hotel is toooo big...', '短评打分': 5}
{'短评内容': '真的和其他人的评论一样，要拖着箱子从地下二层停车场坐电梯去大堂办理的入住，没有任何服务人员指引和帮忙，这一点强烈不推荐，哪里是5星级的标准。但总台服务人员态度还算和蔼。', '短评打分': 1}
{'短评内容': '1、本人住的是行政房，但由于房间格局非常不合理，所以感觉很局促；2、入住时前台建议用早餐在21楼，但上去后发现早餐数量很少，第二天到了三楼后感觉好了一点；3、看到一个貌似管理人员的中年妇女在大厅训斥几个员工，虽然没有出声，但那几个员工神情很黯然，感觉很不好，建议有什么问题可以到你们内部办公室去谈，大厅毕竟是公共空间；4、尽管可以看到全海景，但外面的海面景观太差，与八大关和石老人海水浴场的海面不能相', '短评打分': 1}
{'短评内容': '周边环境好，酒店设施非常好，购物也方便，会向朋友推荐。 \n', '短评打分': 5}
{'短评内容': '位置好，周边环境好，酒店内部和房间内部设施也非常好。', '短评打分': 5}
{'短评内容': '酒店很新，附近很多大型购物中心，吃饭购物都方便，因为在新区，不堵车，出行也方便。', '短评打分': 5}
{'短评内容': '总体来说还是不错的！希望能再接再厉！性价比还可以！！！\n', '短评打分': 5}
{'短评内容': '以这样的价钱是我所住的五星级酒店中最差的。这次还特意要了海景房，但是要站在窗的一角使劲看才看到一点海景。房间小，西餐厅味道极差。失望之极！', '短评打分': 1}
{'短评内容': '洲际酒店设计很现代，不过个人不太喜欢，挺古怪的。', '短评打分': 3}
{'短评内容': 'jusco,hisence 都很近\n\n晚上夜景很漂亮。 服务态度很好\n\n房间软件硬件都是不错！ 房间里有红酒杯也是很好~\n\n每年一，两次住这里 很好！', '短评打分': 5}
{'短评内容': ' 盛世阁各方面一流水准，赞！', '短评打分': 3}
{'短评内容': '青岛的顶级酒店，位置优越，气派豪华，设施新、服务好，就是价格太高，大约比香格里拉高出60%以上，下次还想住，就是要彭亨一下钱包吆！', '短评打分': 5}
{'短评内容': '和两年前住的感觉差不多。酒店里的smell还是如故,而且全球都一样。早餐特别丰富。很喜欢。很怀念。当年老婆生日就在那里过的，还送了一个蛋糕，很贴心。', '短评打分': 5}
{'短评内容': '第一次去青岛 选了很久的酒店  就想住海边  最后选择了洲际  在网上预订的房型到前台办理check in时被告知没了 非常关火  最后还是给我解决掉了 好像还免费升级了房间  全海景  奥帆中心尽收眼前', '短评打分': 5}
{'短评内容': '很一般！', '短评打分': 3}
{'短评内容': '目前算是青岛顶尖的国际五星酒店了，老板每次去青岛都会住在这里，各项服务都中规中矩，虽然没有太大的惊喜，但也没有不满的地方，还不错。', '短评打分': 5}
{'短评内容': '不愧为五星级酒店。软硬件设施服务均不错。地理位置、环境很好。', '短评打分': 5}
{'短评内容': '不错的酒店！大堂比较典雅，就是撒的香水让我不舒服！', '短评打分': 5}
{'短评内容': '我们住的是前台一位帅气的男接待根据我们喜欢海景的愿望为我们升级的一线行政海景房！酒店的服务比预计的还要好，最感动是我的钱包在用早餐忘到三楼餐厅了，酒店人员立刻打电话通知了我们，超赞！！服务跟环境都very good！下次来还住洲际！！', '短评打分': 5}
{'短评内容': '酒店位置很好，住店期间恰遇台风，宅酒店看海浪，很是舒服，服务满意，下次还会再来~', '短评打分': 5}
{'短评内容': '超级棒，城景房比海景房好很多，服务员很土', '短评打分': 5}
{'短评内容': '价格是贵的，设施是好的，服务是不咋地的。。。', '短评打分': 5}
{'短评内容': '五星级酒店的确的！环境，设施，交通都很好，推荐！', '短评打分': 5}
{'短评内容': '很不错的酒店，地理位置也好，就是价格贵，但毕竟档次在这儿，还是值得推荐的', '短评打分': 5}
{'短评内容': '这次住的还不错，下次应该还会再来。环境也还可以。', '短评打分': 5}
{'短评内容': '再好的硬件没有专业精神的团队与之配合也是白搭，可惜了！', '短评打分': 1}
{'短评内容': '很不错的酒店，在奥帆中心，旅游购物都很方便。', '短评打分': 5}
{'短评内容': '住的是海景房，能直接看到奥帆中心，毕竟是五星，该有的都有，但作为海滨城市的五星酒店还应该有不少需要提高和改进的地方，看看喜达屋旗下的酒店，还是有差距的', '短评打分': 5}
