{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '好好好 很好 很快', '短评打分': 5}
{'短评内容': '大饭店，老企业 不错', '短评打分': 5}
{'短评内容': '赃&hellip;&hellip;很脏&hellip;&hellip;保洁更差&hellip;&hellip;各种不耐烦&hellip;&hellip;', '短评打分': 1}
{'短评内容': '到店后，前台说找不到订单，就叫了经理处理。最后找到了。房间条件一般，是大标间。床垫很硬，就没有睡好。唯一的优点是地点好，在购物区附近，有多条公交线路， 去包头火车站方便。', '短评打分': 3}
{'短评内容': '饭店位置很不错，交通逛街都很方便', '短评打分': 5}
{'短评内容': '1.酒店设备陈旧，尤其是电视2.酒店比较安静。就算房间小3.隔音还不错', '短评打分': 2}
{'短评内容': '总体比较满意', '短评打分': 4}
{'短评内容': '服务态度很好，设施齐全，房间卫生干净，价格合理', '短评打分': 2}
{'短评内容': '酒店的位置非常的好，在市中心。这是最大的优势，出行也非常的方便，有公交车站在附近，买东西也非常方便，附近有好几家购物场所，也有不少的餐饮。', '短评打分': 4}
{'短评内容': '交通方便，价格合适，购物方便，服务很好，属于市中心繁华地带，周边商店，饭店很多，吃饭也方便。有早餐，也很方便住客。如果早餐小菜品种多两种就更好了。', '短评打分': 5}
{'短评内容': '挺好204', '短评打分': 3}
{'短评内容': '除了周边环境是商业区外，该酒店没有什么优点：房间较小，设施简单。', '短评打分': 3}
{'短评内容': '这酒店实在是不怎么样，空调的没有挡板，马桶的后盖没有了，洗手盆是用木棒支撑的，从没住过这样的酒店。', '短评打分': 3}
{'短评内容': '帮老人定的。每次都是这里。不错', '短评打分': 4}
{'短评内容': '位于闹市区，比较经济，装修较陈旧，味道比较重，早餐一般。', '短评打分': 5}
{'短评内容': '干净卫生舒适。', '短评打分': 3}
{'短评内容': '一开始还不太想去去了一看、房间不错、房间比较干净、位置不错、主要出去办事比较方便、下次还会考虑去住、就是早餐不是太好、有的吃总比没好、推荐。', '短评打分': 5}
{'短评内容': '设施一般，淋浴还是坏的水也不热，打扫的不干净，', '短评打分': 1}
{'短评内容': '网速太糟糕 一天竟然掉线N次  且服务太多不怎么样！没有说去积极解决 都是打电话打的我自己都烦了。', '短评打分': 5}
{'短评内容': '入住', '短评打分': 3}
{'短评内容': '位置不错（这是优势）  早餐极其简陋 连牛奶都没有  就一点点东西 就像学校外面的小饭馆', '短评打分': 5}
{'短评内容': '网上订的大床房，环境还可以，挺舒服的，好评。', '短评打分': 5}
{'短评内容': '设施陈旧，床垫不平整，厕所通风设备还坏的', '短评打分': 1}
{'短评内容': '没想到居然不能洗澡！太差劲了！郁闷！', '短评打分': 3}
{'短评内容': '内容', '短评打分': 3}
{'短评内容': '交通方便，周围是商业区。住的条件还可以，后楼比较安静，与正常消费是一样的价格。', '短评打分': 5}
{'短评内容': '已入住', '短评打分': 3}
{'短评内容': '房间挺漂亮还不错！送的早餐很普通，床有点太硬', '短评打分': 5}
{'短评内容': '房间挺漂亮还不错！6月5日晚11点的前台黑臭着一张脸，让人很不爽！', '短评打分': 5}
{'短评内容': '环境好   隔音效果也不错   推荐！！！', '短评打分': 5}
{'短评内容': '钢城饭店入住感受：服务员态度一般，酒店位置很好，洗澡龙头水流很小，电视频道太少！', '短评打分': 3}
{'短评内容': '企业是国企，服务态度欠改善', '短评打分': 3}
{'短评内容': '网速有些慢，早餐不好，最好改进一下，味道太不好了，没味道！', '短评打分': 5}
{'短评内容': '酒店与在网上看到的有些不同,没有网上的豪华!表面上看有点破,住宿条件还可以', '短评打分': 3}
{'短评内容': '地理位置不错，交通餐饮比较方便\n购物有可比性\n', '短评打分': 5}
{'短评内容': '房间一般，但交通去区位非常优越。值得推荐。', '短评打分': 3}
{'短评内容': '酒店卫生条件还不错，比较舒适，向大家推荐', '短评打分': 5}
{'短评内容': '还不错。', '短评打分': 3}
{'短评内容': '房间不大，设施老化，厕所抽空设备也不能工作。但是地理位置优越，紧邻包百步行街，门口有数十路公交车，出行方便。赠送早餐。价格非常便宜。 ', '短评打分': 5}
{'短评内容': '服务?', '短评打分': 3}
{'短评内容': '酒店是在商业区，周边配套很完善，以后还会住的，不错', '短评打分': 5}
{'短评内容': '性价比挺高了，下次还会选择这里.稍微不足的就是房间灯光比较暗', '短评打分': 5}
{'短评内容': '酒店比较安静，但是房间墙壁全是鞋印，看着很不美观，床单、被罩看着就像没换过，里面的被子上全是不明毛发，早餐是我在宾馆、酒店吃的最差的，前台服务相当一般，总之比较失望，下次不会去了', '短评打分': 1}
{'短评内容': '位置非常的好。环境也不错，服务也到位，同样没吃到早餐。不过还挺好的。', '短评打分': 5}
{'短评内容': '酒店设备很好，环境也不错，服务也到位，但是暖气不热，另外早餐没有是个缺陷，可能因为尚处过年中，早餐不开，情有可原，但应该与住客说明，赢得谅解。', '短评打分': 5}
{'短评内容': '服务态度挺好，卫生打扫也不错，餐厅的饭菜挺独特的。', '短评打分': 3}
{'短评内容': '酒店也就是位置好点，交通购物挺方便，价格比较实惠。', '短评打分': 3}
