{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '来住过几次，还是一如即往的好。', '短评打分': 5}
{'短评内容': '来住过几次，还是一如即往的好。', '短评打分': 5}
{'短评内容': '舒适安静，很喜欢', '短评打分': 5}
{'短评内容': '不错', '短评打分': 4}
{'短评内容': '酒店位置很好，服务有待提高，卫生需要加强一下，其他还可以吧！', '短评打分': 3}
{'短评内容': '这是我住过最差的汉庭酒店，硬件设施就不说了，服务太差！我们是11月19日下午约5:30到达的，接待我们的是个挂实习牌的小姑娘，忽悠我们关注华住可以打折，结果关注后说是下次生效，而电梯广告上写的明明白白，关注当次就可打折。房间电视二个遥控器没有说明，打前台电话半天不来人，这服务真是让人无语。倒是门口停车场的师傅相当认真负责，每次都现场指挥，态度非常好！酒店也不是一无是处，晚上环境非常安静。', '短评打分': 3}
{'短评内容': '第一次住，还可以，性价比还算高，', '短评打分': 4}
{'短评内容': '很就是就是嫁鸡随鸡饿就饿金额急急急饿就饿金额', '短评打分': 5}
{'短评内容': '位置很好，紧临人民广场，停车免费！', '短评打分': 5}
{'短评内容': '好！！！！！！！！！！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '非常好，离火车站很近，干净整洁，服务到位，支持！', '短评打分': 5}
{'短评内容': '很方便，主要是能用白条，如果酒店直接开发票就更好了', '短评打分': 5}
{'短评内容': '不错，住了好多次了', '短评打分': 5}
{'短评内容': '还行吧！就是环境不怎么样！有小卡片！房间小', '短评打分': 5}
{'短评内容': '非常干净的酒店，下次来还会住', '短评打分': 5}
{'短评内容': '服务员不怎么样', '短评打分': 3}
{'短评内容': '房间干净整洁，地理位置优越。距离八一广场一站地，走路过去就可以。公交线路多，去各个景点都很方便。酒店旁边有小超市，小吃店。', '短评打分': 5}
{'短评内容': '感觉不错', '短评打分': 4}
{'短评内容': '朋友说还不错，挺满意', '短评打分': 5}
{'短评内容': '干净清爽', '短评打分': 4}
{'短评内容': '还行吧，便捷', '短评打分': 3}
{'短评内容': '订房服务有问题 没退房 就给其他人开了相同的房间', '短评打分': 4}
{'短评内容': '还蛮好，服务卫生都还可以', '短评打分': 5}
{'短评内容': '酒店地理位置很好，设施也不错！', '短评打分': 5}
{'短评内容': '周到！环境不错！离火车、汽车站都近。总体不错！', '短评打分': 5}
{'短评内容': '靠近八一广场，交通方便。房间有点小，性价比高，总体情况较好。', '短评打分': 5}
{'短评内容': '性价比不错，床大大的，挺干净，就是厕所管道的除臭做得不太好，排气扇又太小。', '短评打分': 5}
{'短评内容': '海友不错的，和汉庭在一起，有免费3小时的上网区，机器也是品牌机，边上有桌游，有台球桌，1楼有餐厅早上15块自助餐，比较丰富，中午晚上有套餐18块的，总体而言比较合适', '短评打分': 5}
{'短评内容': '汉庭不错！干净卫生，服务好！不错不错！', '短评打分': 3}
{'短评内容': '还不错，比较干净，交通方便，就是房间小点，不过汉庭一贯如此', '短评打分': 5}
{'短评内容': '不错。汉庭都不错。不错。汉庭都不错。不错。汉庭都不错。不错。汉庭都不错。不错。汉庭都不错。不错。汉庭都不错。不错。汉庭都不错。不错。汉庭都不错。不错。汉庭都不错。不错。汉庭都不错。', '短评打分': 5}
{'短评内容': '设施和服务还行，地点也不错。下次来南昌还住这家店。', '短评打分': 5}
