{'短评内容': '很好', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '特价时候买的，非常划算噢！！！', '短评打分': 5}
{'短评内容': '楼层观景好，室内环境不错！交通方便', '短评打分': 5}
{'短评内容': '卫生干净 还是不错的！', '短评打分': 5}
{'短评内容': '嗯，，不错  很方便，还可以白条支付这点挺爽，', '短评打分': 5}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '前台服务特别好，入住的非常舒服。推荐', '短评打分': 5}
{'短评内容': '还不错。交通比较方便', '短评打分': 5}
{'短评内容': '还不错。交通比较方便。前台服务一般性。希望可以改进。提供服务意识，提高服务技能。啦啦啦啦啦啦啦啦啦啦', '短评打分': 4}
{'短评内容': '还不错。交通比较方便', '短评打分': 4}
{'短评内容': '还不错。交通比较方便', '短评打分': 4}
{'短评内容': '还不错。交通比较方便', '短评打分': 4}
{'短评内容': '环境不错 房间很大 家庭公寓的形式', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '可以', '短评打分': 5}
{'短评内容': '可以', '短评打分': 5}
{'短评内容': '每次去成都出差都会去的酒店公寓', '短评打分': 5}
{'短评内容': '房间很不错,有洗衣机。不过在街上看不到标志,网上预订,打着电话找过来的。有一点不方便,就是只收现金,不能刷卡。', '短评打分': 3}
{'短评内容': '酒店位置非常好，离春熙路步行街很近，楼下就有便利店，室内装修不错，也很干净', '短评打分': 5}
{'短评内容': '酒店位置极佳， 房价物超所值， 下次首选。', '短评打分': 5}
{'短评内容': ' 交通方便，离春熙路近，房间大，但空调不够热需要改进。', '短评打分': 5}
{'短评内容': '价格便宜，交通便利，还有洗衣机呢，但是没有提供一次性牙刷', '短评打分': 5}
{'短评内容': '老板的服务态度特别差，入住4天，有2天停水，老板和服务员不是想办法帮助客人，还和客人吵架并恶语伤人，是我使用酒店(有30多年历史)以来最不好的体验。', '短评打分': 1}
{'短评内容': '酒店位置真的很好，步行几分钟就到春熙路了。楼下就有公交站，去哪都方便。\n老板人很好很热情，孩子两岁大对这边的饮食不太习惯，老板还特意提供了电饭锅和米给我煮稀饭给孩子吃。\n房间很大光线很好，装修很小资而且干净！\n楼下有家24小时营业的7-11便利店。\n强烈推荐。', '短评打分': 5}
{'短评内容': '酒店公寓很差，辈子就是招待所那种的，不会像朋友推荐的查哈哈哈  哈哈哈发哈哈  查查哈哈哈哈哈哈叉叉叉叉很差查哈哈哈哈哈哈哈哈发哈哈哈哈发哈哈哈哈哈哈哈哈', '短评打分': 1}
{'短评内容': '房间大，设施新，地势好，服务好，性价比高，非常值得推荐，就是停车不大方便，建议开车的朋友入住之前和老板联系说明，老板会妥善安排。', '短评打分': 5}
{'短评内容': '性价比很高。房间有洗衣机。很有公寓的感觉。窗外风景很好，离春熙路很近。位于喜年广场，貌似有50层。值得推荐，适合学生、情侣等。。。。。', '短评打分': 5}
{'短评内容': '位置非常好，屋里面很干净，有洗衣机很方便，阿姨和大哥的服务态度很好，真有到了家的感觉。性价比很高，以后到程度还会选择这家酒店公寓。', '短评打分': 5}
{'短评内容': '第一次住酒店式公寓，比想象中的好多了。公寓位置很优越，就在市中心，我们去哪玩都很方便。软件配置比一般酒店的好多了，我注意观察了下，就连厕所的卷纸都是用维达家庭装的，老板说他们家里都是用这个卷纸，这对我这个对酒店有点要求的人来说可以说是个小小的惊喜吧。老板人很热情，房间打扫得也很干净，满意！', '短评打分': 5}
{'短评内容': '酒店位置很好，在市中心去哪都很方便。装修也很豪华舒适，而且是第一次在酒店里可以用洗衣机洗衣服，哈哈！沐浴露是舒肤佳，洗发水还是海飞丝的哦，有家的感觉。下次来一定再次光顾！', '短评打分': 5}
