{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '虽然是商务出差 感觉可以带孩子来 有个复式房 有特色 只是酒店是10年开业的 以后没有装修过 设施看起来比较旧了 不过目前性价比挺高的', '短评打分': 4}
{'短评内容': '好！！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '早餐超级普通，还不如自己去买个小笼包吃', '短评打分': 3}
{'短评内容': '好好好好好', '短评打分': 5}
{'短评内容': '好可以', '短评打分': 5}
{'短评内容': '房间不错', '短评打分': 5}
{'短评内容': '挺好的  给同事订的住这家店  干净卫生', '短评打分': 5}
{'短评内容': '很不错，服务态度好', '短评打分': 5}
{'短评内容': '不错！24小时制退房，性价比高！', '短评打分': 5}
{'短评内容': '还行吧 只是现在服务不如以前。', '短评打分': 4}
{'短评内容': '服务很贴心，很棒的一次出差体验！晚上送牛奶时也很有创意，房间真的很干净，毛巾塑封装干净卫生，赞赞赞！', '短评打分': 5}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '环境一般，就是不要住靠窗的就行了，酒店设备稍微有点久李', '短评打分': 5}
{'短评内容': '考试入住，经济实惠。感觉比较干净。', '短评打分': 5}
{'短评内容': '还可以，住的条件不错。', '短评打分': 3}
{'短评内容': '性价比还是一如既往的高，不错，每次来达州都住这里', '短评打分': 5}
{'短评内容': '第二次入住 不错 推荐 吃饭问题能解决就更好了', '短评打分': 3}
{'短评内容': '出行比较方便 吃饭不太方便啊 走好远', '短评打分': 3}
{'短评内容': '比7天差', '短评打分': 3}
{'短评内容': '卫生间的味道，太晕了…………………………', '短评打分': 1}
{'短评内容': '房间隔音效果很差，其他的还可以…', '短评打分': 3}
{'短评内容': '装修比较有想法，可以看出设计还是比较用心的，但是厕所的装修虽然很人性化，会有些味道，还希望酒店多注意 。', '短评打分': 5}
{'短评内容': '酒店卫生还是不错 前台的服务人员也是态度很好，24小时的退房制，我个人接受不了。最不能忍受是酒店背后学校的高音喇叭，随时随地的响......', '短评打分': 1}
{'短评内容': '服务可以', '短评打分': 3}
{'短评内容': '很好。服务态度好，卫生也不错，装修也比较简洁干净让人舒服。', '短评打分': 5}
{'短评内容': '酒店位于城市主干道边,交通方便,室内环境干净整洁.窗外能看到优美的湖光山色.早餐丰富营养.', '短评打分': 5}
{'短评内容': '很好的酒店。欢迎大家积极入住。环境很美。', '短评打分': 5}
{'短评内容': 'yyyyyy jj xjjjjjjxj xj xxjyggjgjgjgjgcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc', '短评打分': 5}
{'短评内容': '位置不错……交通比较方便……环境挺好的……价钱也还可以……比较安全……如果是去达州的话……是可以考虑的……', '短评打分': 5}
{'短评内容': '好啊，真的好啊。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '整体上说还不错，客房设施齐全，床上三件套也很干净，我觉得唯一的不足就是去市中心还要坐车去，的士大约6块钱到中心广场，酒店附近没有什么饭店。', '短评打分': 5}
{'短评内容': '已经预订的都房间没有了，还满意吧', '短评打分': 3}
{'短评内容': ' 房间还可以，蛮干净的，总体感觉还是不错的，早餐是简餐不是自助，如果对早餐要求高的朋友需谨慎！', '短评打分': 5}
{'短评内容': '环境不错态度不错。巴适～', '短评打分': 3}
{'短评内容': '酒店卫生还是不错 前台的服务人员也是态度很好，就是感觉大床房间的隔音效果不是很好，酒店附近没有吃饭的地方，便利店也没有，交通还算方便，附近有公交站，赠送的早餐也还不错，最大的不满就是房间的网速极慢，无论什么时间上网都是感觉很慢，无法推荐经常使用网上办公的人员入住。', '短评打分': 1}
