{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '挺好的', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '挺好的，一直住锦江之星，简洁干净。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '锦江之星的品牌就是好', '短评打分': 5}
{'短评内容': '挺好的', '短评打分': 5}
{'短评内容': '酒店很不错', '短评打分': 4}
{'短评内容': '服务态度不错，价位挺便宜！位置离高新天下汇距离不远，大约两站路，走过去也用不了多久！房型不错，挺大的，卫生条件也可以！', '短评打分': 5}
{'短评内容': '干净卫生！', '短评打分': 5}
{'短评内容': '环境好，卫生，服务态度好', '短评打分': 5}
{'短评内容': '环境优雅，干净，给个赞，服务态度也好', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '干净卫生，服务好，下次还去', '短评打分': 5}
{'短评内容': '干净卫生，服务态度没得说', '短评打分': 5}
{'短评内容': '办理入住时间太长 前台操作不熟悉', '短评打分': 1}
{'短评内容': '交通还不错，就是周边吃饭购物不怎么方便', '短评打分': 5}
{'短评内容': '京东的服务就是好，我下午打了两次电话都没有房间。考京东我如愿以偿！', '短评打分': 5}
{'短评内容': '这是我有史以来住过最干净的宾馆了，价位也还能接受，主要是环境地段还行，下次有机会还来&hellip;', '短评打分': 5}
{'短评内容': 'OK了啦交警来交警来快乐！快乐！交警来交警来快乐快乐', '短评打分': 5}
{'短评内容': '不错不错不错不错不错不错不错不错不错不错不错不错。', '短评打分': 5}
{'短评内容': '还可以，，，，，，，，，，', '短评打分': 5}
{'短评内容': '挺不错的', '短评打分': 5}
{'短评内容': '定不上！！！', '短评打分': 5}
{'短评内容': '干净整洁，服务态度好，如家庭般舒适。', '短评打分': 5}
{'短评内容': '出差在外，每次都去他们家，已经习惯了，环境和卫生都很满意，下次还来^_^', '短评打分': 5}
{'短评内容': '服务好的没的说，一直都是他们的老顾客了&hellip;', '短评打分': 5}
{'短评内容': '挺好的一次旅行，酒店位置恰到好处，出行及就餐都比较方便，房价更优惠点就更好了', '短评打分': 5}
{'短评内容': '干净卫生', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '符合这个价位。', '短评打分': 4}
{'短评内容': '很不错', '短评打分': 5}
{'短评内容': '一般', '短评打分': 4}
{'短评内容': '设施齐全，环境优雅，房间干净卫生。', '短评打分': 5}
{'短评内容': '这家锦江之星我已经住过好几次了，环境好，空间大，下次来宝鸡还会住这家的！', '短评打分': 5}
{'短评内容': '还不错，挺方便，价钱合适，服务周到，来宝鸡旅游的朋友可以选择', '短评打分': 5}
{'短评内容': '一如既往的锦江之星，房间\n很大，吃饭方便，有点缺点就是没有电吹风和擦鞋机\n', '短评打分': 5}
{'短评内容': '酒店的位置还是不错的，吃饭还是很方便的，还是一如既往的服务，住得舒服，下次还会过来！', '短评打分': 5}
