{'短评内容': '很好', '短评打分': 5}
{'短评内容': '不错啊，，', '短评打分': 5}
{'短评内容': '挺好的，就周围吃饭的地方少。挺好的，就周围吃饭的地方少。挺好的，就周围吃饭的地方少。挺好的，就周围吃饭的地方少。', '短评打分': 5}
{'短评内容': '酒店比较干净卫生觉得很不错，感谢汉庭的员工辛苦的付出', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '不错的房间', '短评打分': 5}
{'短评内容': '很好。很好。很好。', '短评打分': 5}
{'短评内容': '对那些那女的那你想你想哪在哪那在哪在哪那在吗在吗是吗那谢谢你你是男是女没事你先你先那你说你是男女在哪那上哪你先你先你到底那你想', '短评打分': 5}
{'短评内容': '在哪住呢你在哪住那你在哪你咋小娜娜小娜娜在哪上哪在哪在哪那在哪在哪那在哪在哪那息怒息怒你的呢你的呢你休息呢谢娜新新娘就是就是嫁鸡随鸡手机', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '房间很干净清爽，很舒适，但就是空调效果不怎么好', '短评打分': 5}
{'短评内容': '还不错，洗澡水不热', '短评打分': 5}
{'短评内容': '临近马路，有点吵。', '短评打分': 5}
{'短评内容': '还不错，虽是经济型酒店，但是基本配套设施已经很满足，关键房间也很大。汉庭一直做的不错。', '短评打分': 5}
{'短评内容': '习惯性好评', '短评打分': 5}
{'短评内容': '环境不错，就是隔音不太好，不过还是值得下次再入住', '短评打分': 5}
