{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '酒店位置离火车站挺近的，下次来还住在这里，前台接待热情，是出差入住的首选，房价低廉，有线电视待改进更换，有雪花点不清晰，希望下次来入住，不是现在的电视了，总体来说还不错', '短评打分': 5}
{'短评内容': '酒店闹中取静，房间很干净，布置的也很温馨，相比同档次的酒店，性价比很高。服务员也很热情，下次还会入住。', '短评打分': 5}
{'短评内容': '我身高179洗澡的花洒才1米5高让我洗哪里？', '短评打分': 4}
{'短评内容': '环境不错,面积挺大,设施虽然有些旧了,但洗手间还算整洁,性价比不错。服务挺好,帮忙把行李送到房间，一路还有简单介绍。', '短评打分': 5}
{'短评内容': '酒店地理位置相对优越，离办事的地方很近！前台工作人员态度认真负责，也很热情。总的来说入住体验比较不错！', '短评打分': 5}
{'短评内容': '这个宾馆最大的优点是，离地铁站出站口近，离火车站近，朋友来郑州，我都推荐这家店', '短评打分': 5}
{'短评内容': '好，不错，很好', '短评打分': 5}
{'短评内容': '环境也还可以，就是没早餐。', '短评打分': 5}
{'短评内容': '好好干好好好好好干好好，非常好，超级好，非常干净。态度好，热情。', '短评打分': 5}
{'短评内容': '环境较好，地理位置优越，紧邻绿城广场，门口就是地铁站早上晚上可以到广场内去走走，房间卫生内比较干净，', '短评打分': 4}
{'短评内容': '房间很小，电视遥控器不管用，仅有几个台能看，卫生间就剩一丁点纸了，唯一的好处，酒店在地铁口', '短评打分': 3}
{'短评内容': '只住一晚，随便住住的，不推荐，整个住宿环境不是很好，房间风格是按照锦江之星的设计的，但是有点小脏，只住一晚也就算了', '短评打分': 4}
{'短评内容': '周边地铁站B口出来就是，周边有肉夹馍德克士沙县，随便对付下没问题，想吃点好的要走远点，房间一般，没有一次性的拖鞋，楼道的味道比较重估计是和几个小餐馆靠在一起；保洁打扫完卫生，下午服务员又会敲门确认卫生打扫情况。价格从网上定应该比店内要优惠很多。', '短评打分': 4}
{'短评内容': '服务态度很好，位置佳', '短评打分': 5}
{'短评内容': '太差劲了', '短评打分': 2}
{'短评内容': '房间很小只放下了一个床 空调也不太好用了  只能说一般', '短评打分': 5}
{'短评内容': '住的房间和平常装修风格不太一样', '短评打分': 4}
{'短评内容': '商务出差，酒店很好', '短评打分': 5}
{'短评内容': '房间小，但挺干净，就是退房时间要求太早', '短评打分': 3}
{'短评内容': '房间虽小，但挺干净，就是房间灯光不够明亮，退房时间12点太早，很多酒店都是14点退房', '短评打分': 3}
