{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '舒适 温馨  似家里', '短评打分': 5}
{'短评内容': '好评哦，很满意', '短评打分': 5}
{'短评内容': '服务态度好，卫生干净，网络流畅，空调给力，地理位置很好，很满意，以后会常来，', '短评打分': 5}
{'短评内容': '房间宽敞明亮，干净整洁，交通便利，前台服务热情，棒棒哒！WIFI速度快到没朋友，厉害了我的哥！', '短评打分': 5}
{'短评内容': '还不错，价格好，房间也好', '短评打分': 5}
{'短评内容': '卫生干净', '短评打分': 5}
{'短评内容': '以为会像上次一样大房间，结果心还是凉了！！没有上次住的开心了！！！', '短评打分': 4}
{'短评内容': '交通很便利，前台服务也很好。性价比高', '短评打分': 5}
{'短评内容': '，，，，，，，，，，', '短评打分': 5}
{'短评内容': '酒店环境很好，房间也很大，服务满意，非常不错的酒店。七天优品值得信赖。', '短评打分': 5}
{'短评内容': '房间大，电视还是智能的，窗子隔音效果特别好', '短评打分': 5}
{'短评内容': '是的故居法国进口就可口可乐坎坎坷坷坎坎坷坷坎坎坷坷可口可乐坎坎坷坷坎坎坷坷坎坎坷坷可口可乐了坎坎坷坷可口可乐快来看看坎坎坷坷坎坎坷坷看看健康看看', '短评打分': 5}
{'短评内容': '刚刚和各国纷纷规划和姑姑姑姑姑姑规划和姑姑姑姑恍恍惚惚和规范姑姑姑姑黑胡椒和姑姑姑姑恍恍惚惚哈共和国吃饭会考虑回流惶惶恐恐回家看看更姑姑回复丰富', '短评打分': 5}
{'短评内容': '还不错哦！！', '短评打分': 5}
{'短评内容': '一直支持7天', '短评打分': 5}
{'短评内容': '房子还行，整体感觉不错，环境也特别好，主要洗澡的水特别好', '短评打分': 5}
{'短评内容': '房间很大，干净，周边吃的不少，出行方便。', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 4}
{'短评内容': '房间较大，方正，简单，经济型。', '短评打分': 4}
{'短评内容': '卫生干净，交通便利', '短评打分': 5}
{'短评内容': '新装修的房间，感觉棒棒哒', '短评打分': 5}
{'短评内容': '交通便利，离地铁口近。房间宽敞，最主要的是卫生干净，温馨舒适！', '短评打分': 5}
{'短评内容': '还是不错的，我也忘了哈哈', '短评打分': 3}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '虽然是个老酒店了 但是环境还是相当好 就是卫生间因为冬天的原因有点冷  另外房间的灯麻烦给安装个灯罩', '短评打分': 3}
{'短评内容': '交通便利，四通发达！前台服务员很热情，很礼貌，很负责，推荐入住！', '短评打分': 5}
{'短评内容': '常住的一家酒店，交通便利，四通发达，非常适合商旅出差！', '短评打分': 5}
