{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '房间不错，整体是如家风格，只是房间隔音一般，还有如家经常会坏的门锁，确实有点影响心情。服务态度满分，', '短评打分': 5}
{'短评内容': '位置不错，去哪都方便', '短评打分': 5}
{'短评内容': '环境很好，很干净。房间挺大的，像是住家里的感觉，很温馨', '短评打分': 5}
{'短评内容': '除了我们这京东不配送生鲜，其他物品都在京东购买。', '短评打分': 2}
{'短评内容': '不错。', '短评打分': 5}
{'短评内容': '地理位置很好', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '酒店位置超好，出门步行5分钟就到鼓楼回民街，钟楼也不远，周围吃饭的店也很多，太方便了！前台服务员很热情哦！', '短评打分': 5}
{'短评内容': '附近很便利，吃饭购物交通都很方便，酒店服务也不错，小住了两天，很好', '短评打分': 5}
{'短评内容': '是一家价格实惠、区位好&lt;与回民街、古城墙、地铁相邻&gt;的链锁酒店！好评。', '短评打分': 5}
{'短评内容': '感觉还行。', '短评打分': 4}
{'短评内容': '第三次入住，位置不错，服务挺好的，不错！', '短评打分': 4}
{'短评内容': '很好！地理位置很棒，离回民街公交站这些都很近！周围吃的也很多！酒店服务很方便！', '短评打分': 5}
{'短评内容': '还可以  挺好的', '短评打分': 4}
{'短评内容': '还不错睡得很舒服', '短评打分': 5}
{'短评内容': '地理位置很好，楼下有个餐馆味道很好，下次有机会再入住。', '短评打分': 5}
{'短评内容': '、太一般了、晚上空调太吵了、后悔…', '短评打分': 3}
