{'短评内容': '很好', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 4}
{'短评内容': '说实话，酒店真不怎么样屋里冷不说，空调不好用，洗手间水龙头有股子下水道的味道。。。。', '短评打分': 3}
{'短评内容': '服务态度很好。', '短评打分': 5}
{'短评内容': '位置不错，酒店服务态度也不错。', '短评打分': 5}
{'短评内容': '可以可以可以可以可以可以', '短评打分': 5}
{'短评内容': '。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '一般般', '短评打分': 2}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '环境一般，有点乱，房间老，不像正规连锁酒店', '短评打分': 1}
{'短评内容': '设施齐全 干净整洁', '短评打分': 5}
{'短评内容': '交通方便 干净整洁', '短评打分': 5}
{'短评内容': '此店严重不合格，由于在携程网定的时候，携程没标注房子是內窗。到了此店入住后才发现，与前台沟通时，服务员竟然说不合适我可以去别的地方住。而服务员竟然不想想已经晚上八九点了，然后沟通时，服务员说可以给我换一个同样价格的外窗房，，然后，尼玛的噩梦开始了，首先电视只有三个台。最后来了一个胖子在屋里调了半天说调不好，又说整个酒店都是这几个台，语气真他娘的粗鲁。后来才知道时这个店的经理，晚上这个空调外机的声音', '短评打分': 2}
{'短评内容': '店家服务态度很好，房间卫生很干净，早餐也很棒，五分好评，下次还选择这里经济实惠。', '短评打分': 5}
{'短评内容': '一直住的一家宾馆。各方面都很好。价位不高，前台服务尤其到位。推荐一下。', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '酒店干净卫生，服务热情周到，出差首选', '短评打分': 5}
{'短评内容': '好评！房间很干净，以后还会来的', '短评打分': 5}
{'短评内容': '好评！房间很干净，服务员都很热情！下次还会来的', '短评打分': 5}
