{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '房间大，还有绿植', '短评打分': 5}
{'短评内容': '服装质量不错', '短评打分': 5}
{'短评内容': '酒店价格实惠，停车方便，辽阳市内唯一五星酒店，其中部分标准间设施陈旧，已经不符合五星标准，需要重新装修了。', '短评打分': 4}
{'短评内容': '还可以，有停车场', '短评打分': 4}
{'短评内容': '服务不够有品质，设施也有些老旧了，希望保持优质的服务，不断提升。', '短评打分': 3}
{'短评内容': '一般', '短评打分': 4}
{'短评内容': '很好，床舒服', '短评打分': 5}
{'短评内容': '还可以！', '短评打分': 5}
{'短评内容': '房间设施全面，干净，服务态度好，很棒的', '短评打分': 5}
{'短评内容': '一般般，条件也就三星吧。', '短评打分': 5}
{'短评内容': '非常不错', '短评打分': 5}
{'短评内容': '酒店还可以，就是网速特别不给力', '短评打分': 5}
{'短评内容': '以五星级的标准来说，算的上物美价廉，房间大，硬件设施也OK  唯一要吐槽的是WIFI 信号太不稳定，网速太慢！！', '短评打分': 4}
{'短评内容': '酒店环境很好', '短评打分': 5}
{'短评内容': '性价比很高', '短评打分': 4}
{'短评内容': '不错房间宽敞价格便宜就是有点偏', '短评打分': 4}
{'短评内容': '环境很好', '短评打分': 5}
{'短评内容': '自助餐性价比较高，房间一般', '短评打分': 5}
{'短评内容': '服务好，设施有些老旧，隔音不好。奔五星级来可没有五星级别。最好的是吧台服务态度（特别提一下男的接待）好，客房服务员太度也好。', '短评打分': 4}
{'短评内容': '各方面都很到位，来了让你不后悔的地方', '短评打分': 5}
{'短评内容': '还不错的酒店！', '短评打分': 4}
{'短评内容': '还可以', '短评打分': 4}
{'短评内容': '超值', '短评打分': 5}
{'短评内容': ' 胩务及设施均可', '短评打分': 3}
{'短评内容': '地毯脏，房间有味道。洗漱用品很难打开，结账也很慢。', '短评打分': 1}
{'短评内容': '水质不好', '短评打分': 3}
{'短评内容': '推荐，大堂人多，电梯较远，其它都好。', '短评打分': 3}
{'短评内容': 'THE HOTLE IS VERY GOOD I LIKE HERE ', '短评打分': 5}
{'短评内容': '在辽阳来说算最好的酒店了吧，还不错。就是地点偏了一点，周围没什么吃饭购物的地方.', '短评打分': 5}
{'短评内容': '似乎是辽阳星级最高的一家，但装修有些旧了。', '短评打分': 3}
{'短评内容': '酒店绿化好，感觉不错。周围环境优雅，空气也很好。屋内都是挂式的超薄电视。服务上也很不错。电梯内都有服务人员进行服务。饭店地点比较偏僻，交通不太方便。', '短评打分': 5}
{'短评内容': '不错的五星级酒店，价格也适中。酒店的条件很好，设施和房间都比较新。下次到辽阳还会到该酒店。', '短评打分': 5}
{'短评内容': '很好', '短评打分': 3}
{'短评内容': '内容', '短评打分': 3}
{'短评内容': '根本不配是五星酒店，太差了，地毯很脏，房间内还有很多黑色小甲虫，空调不好用，电视很旧，就32个台还不清楚，唯一值得表扬的就是网速挺快。\n', '短评打分': 1}
{'短评内容': '辽阳也只有这个选择了.\n基本设施还是有的,价格也是比较便宜的,服务质量的话不算好.\n位置不算太好.\n上网比较方便,吃饭的餐厅还算可以吧\n', '短评打分': 5}
{'短评内容': '酒店环境不错。是辽阳最好的酒店之一,软硬件都挺好,就是有点不太隔音', '短评打分': 5}
{'短评内容': '酒店位置较偏，打车时GPS提示已经到了郊区，所以生活不便，设施较旧，床比较舒服，早餐也不错，但服务不好，我住了两天，有一半的时间网络是不好用的', '短评打分': 5}
{'短评内容': '性价比很高，除了地点稍微偏点之外，环境和服务都非常好！下次来还会住！', '短评打分': 5}
{'短评内容': '酒店服務不好，但是據說是該小縣城里比較好的了，失望啊。', '短评打分': 1}
{'短评内容': '条件非常好，价格很便宜。以后到沈阳还会选择海韵锦江。', '短评打分': 5}
{'短评内容': '还可以，hhhhhhhhhhhhhh早餐一般', '短评打分': 5}
{'短评内容': '非常整洁干净，特别是床垫非常舒适;硬件设施比较齐全，值得再住', '短评打分': 5}
{'短评内容': '应该是辽阳最好的酒店，位置稍偏点，服务尚可，早餐不错', '短评打分': 5}
{'短评内容': '很多年前住过，现在不如以前了！只是凑合！下次不会住了', '短评打分': 1}
