{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '房间非常好', '短评打分': 5}
{'短评内容': '房间很舒服', '短评打分': 5}
{'短评内容': '房间很不错', '短评打分': 5}
{'短评内容': '卫生干净，服务态度是', '短评打分': 5}
{'短评内容': '各方面不错', '短评打分': 5}
{'短评内容': '各方面不错', '短评打分': 5}
{'短评内容': '在携程订上酒店需要谨慎，今天入住这家酒店5星酒店，房间里没有一次性拖鞋，还的打电话向前台要拖鞋。给携程的订单用户能省就省了，另眼看待啊。回受到歧视吧？', '短评打分': 4}
{'短评内容': '环境不错，服务也好', '短评打分': 5}
{'短评内容': '酒店很好，安静舒适整洁便利', '短评打分': 5}
{'短评内容': '酒店很高大上，房间也很舒服，冰箱饮料免费，不过也只是两瓶可乐，两瓶雪碧，两罐啤酒。唯一美中不足的是498的价格还不带早餐。空调声音很大，第一晚被空调吵的睡不着，电视机清晰度也不够，很多雪花点。其他方面的都还OK。', '短评打分': 5}
{'短评内容': '酒店很高大上，房间也很舒服，冰箱饮料免费，不过也只是两瓶可乐，两瓶雪碧，两罐啤酒。唯一美中不足的是498的价格还不带早餐。空调声音很大，第一晚被空调吵的睡不着，电视机清晰度也不够，很多雪花点。其他方面的都还OK。', '短评打分': 5}
{'短评内容': '好，不错。物有所值。下次还来。', '短评打分': 5}
{'短评内容': '很温馨的房间', '短评打分': 5}
{'短评内容': '满意', '短评打分': 5}
{'短评内容': '环境不错，房间面积偏小', '短评打分': 5}
{'短评内容': '不错，面积小了一点，总体不错', '短评打分': 5}
{'短评内容': '可以，经常住，习惯在这边了，在海口的酒店中算不错了。', '短评打分': 5}
{'短评内容': '服务差，装修破旧不堪。毛巾都是黑的脏的。地毯已经发霉，味道很大。更可怕的是地毯有小钉子，带小朋友很危险。', '短评打分': 1}
{'短评内容': '可以吧！就是房间有点旧，隔壁还是某个公司的办公室 。。。。。', '短评打分': 5}
{'短评内容': '明光的话悦景阁的房间一般般，虽然悦海贵了点，不过住着更加舒服。', '短评打分': 5}
{'短评内容': '强烈推荐 很不错 干净卫生 很有感觉 价格划算 提前订购比较划算', '短评打分': 5}
{'短评内容': '这次酒店是我住的最舒服的，很赞。', '短评打分': 5}
{'短评内容': '连续住了三天，满意，而且这里是24小时入住退房制，不像别的地方第二天12点就得退房了，好评。', '短评打分': 5}
{'短评内容': '确认快，价格也是很优惠了', '短评打分': 5}
{'短评内容': '来海口一般都选择光明！', '短评打分': 5}
{'短评内容': '1111111111111111111111111111111111111111111', '短评打分': 5}
{'短评内容': '满意&amp;hellip;地理位置优越价格合适', '短评打分': 5}
{'短评内容': '住的特别舒服，很给力环境也很好！', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': 'St use fish isosceles dendritic', '短评打分': 5}
{'短评内容': '24小时退房很方便 ', '短评打分': 4}
{'短评内容': '可以', '短评打分': 5}
{'短评内容': '反应不错', '短评打分': 5}
{'短评内容': '这种房型适合出差入住，实际上有点小公寓式的，喜欢24小时入住政策，迷你小冰箱随饮，酒店生意很好，所以预定要提前，而且携程下单超快。', '短评打分': 5}
{'短评内容': '这种房型适合出差入住，实际上有点小公寓式的，喜欢24小时入住政策，迷你小冰箱随饮，酒店生意很好，所以预定要提前，而且携程下单超快。', '短评打分': 5}
{'短评内容': '一年多没住明光了，估计生意太好了，房间地毽烟头洞有点多了，服务也不如从前。', '短评打分': 4}
{'短评内容': '服务好，设施旧点', '短评打分': 5}
