{'短评内容': '很好', '短评打分': 5}
{'短评内容': '环境可以交通方便', '短评打分': 5}
{'短评内容': '非常棒', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '还不错床很软', '短评打分': 5}
{'短评内容': '热水好。199元每晚的房间居然会是这样的！我有点郁闷，有点生气。和我之前住过的好客连锁店完全是两个概念！', '短评打分': 1}
{'短评内容': '房间一点都不好，配套设施撇的不能在撇了。', '短评打分': 2}
{'短评内容': '一般', '短评打分': 5}
{'短评内容': '每次出差都是来好客，服务到位！', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '还好，房间味道蛮大', '短评打分': 3}
{'短评内容': '还不错的宾馆，谢谢！', '短评打分': 5}
{'短评内容': '挺好的价格实惠，服务挺好的', '短评打分': 5}
{'短评内容': '还好吧，价格实惠挺方便的', '短评打分': 5}
{'短评内容': '性价比高，值得推荐！', '短评打分': 5}
{'短评内容': '性价比高，值得推荐！', '短评打分': 5}
{'短评内容': '性价比高，值得推荐！', '短评打分': 5}
{'短评内容': '很好的酒店，性价比超高，值得推荐。', '短评打分': 5}
{'短评内容': '很好的酒店，性价比超高，值得推荐。', '短评打分': 5}
{'短评内容': '挺好的', '短评打分': 5}
{'短评内容': '挺不错的  ，值得推荐', '短评打分': 5}
{'短评内容': '就是房间小了点！', '短评打分': 5}
{'短评内容': '环境好', '短评打分': 5}
{'短评内容': '最好最背街的房，要不比较闹', '短评打分': 3}
{'短评内容': '还不错', '短评打分': 4}
{'短评内容': '不错字的酒店，前台小妹服务不错，出行交通也很方便，值得推荐', '短评打分': 5}
{'短评内容': '和不错的酒店，周围的交通很方便，吃的也不错 小妹服务不错，值得推荐，', '短评打分': 5}
{'短评内容': '酒店服务态度很好，吃的住的都还不错，值得推荐', '短评打分': 5}
{'短评内容': '住的环境很好，酒店也很好，服务设施这些都还不错哈！值得推荐，下次还会继续入住的哈', '短评打分': 5}
{'短评内容': '服务态度很好，吃的住的都还不错，值得推荐的地方，以后还会去哈', '短评打分': 5}
{'短评内容': '不错的，楼下就是步行街！逛逛也很方便，早餐楼下很好解决！', '短评打分': 5}
{'短评内容': '酒店总体感觉偏小，室内地板有点滑，洗澡后还摔跤了。不过，服务员态度还是不错，中间灯坏了很快就给换了个房间…', '短评打分': 3}
{'短评内容': '个性房非常舒服，就是没地毯', '短评打分': 3}
{'短评内容': '总体不错，主要是卫生很好，很干净，床和枕头比较舒服，接待人缘很有礼貌，唯一就是房间小点，但可以接受，下次还会来入住!', '短评打分': 3}
{'短评内容': '还行 就是电话打不了长途  然后呢  都还不错吧', '短评打分': 5}
