{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '房间大', '短评打分': 5}
{'短评内容': '服务态度很好', '短评打分': 5}
{'短评内容': '很棒的酒店，值得推荐', '短评打分': 5}
{'短评内容': '房间够大，挺好！', '短评打分': 5}
{'短评内容': '还行！！！！', '短评打分': 5}
{'短评内容': '第二次入住了 一如既往的好', '短评打分': 5}
{'短评内容': '环境服务很好，有机会还会再去', '短评打分': 5}
{'短评内容': '现在很难停车，非常难，下次还是放弃这里。', '短评打分': 5}
{'短评内容': '环境很好，不错，还会再来', '短评打分': 5}
{'短评内容': '房间很大，特别是卫生间超大，自动马桶，设施齐全。就是服务有待提高，房间打扫居然说四点半就要下班！！五楼自助餐一些食材居然是限量供应。', '短评打分': 5}
{'短评内容': '一直定这家酒店，不管是位置和交通还有环境都不错的人', '短评打分': 5}
{'短评内容': '酒店很好，很有格调，服务也很不错', '短评打分': 5}
{'短评内容': '酒店服务超级好，环境也非常好，非常舒服，到酒店太晚了很累，没拍照。', '短评打分': 5}
{'短评内容': '酒店环境还行，服务也很到位，交通也方便，整体还不错！', '短评打分': 5}
{'短评内容': '好，下次继续住！', '短评打分': 5}
{'短评内容': '服务很周到，卫生很干净，环境也更好', '短评打分': 5}
