{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '性价比高 非常好', '短评打分': 5}
{'短评内容': '挺好的，', '短评打分': 5}
{'短评内容': '宾至如归！', '短评打分': 5}
{'短评内容': '好好，热水好', '短评打分': 5}
{'短评内容': '很好很好，第二次住了，位置好什么都方便', '短评打分': 5}
{'短评内容': '酒店不错，就是没早餐', '短评打分': 5}
{'短评内容': '只要我去宝鸡我必定选择这家酒店', '短评打分': 5}
{'短评内容': '有网就好了。就是没有网其他好。', '短评打分': 4}
{'短评内容': '酒店环境不怎么样，隔音效果也不好早上5点多就听到楼下车来车往的声音了连公交车的到站提醒我都听的清楚我在19楼。附近的人人乐超市东西贵质量也不好，路斜对面的华润万家还可以人挺多的。', '短评打分': 3}
{'短评内容': '感觉还可以噢！我们希望设施需要继续完善，总得感觉还是不错的。每次都会出差，优选这里的，比较方便，交通便利。', '短评打分': 4}
{'短评内容': '酒店卫生再加强一下', '短评打分': 4}
{'短评内容': '房间卫生很干净', '短评打分': 5}
{'短评内容': '很好，浴室不好', '短评打分': 5}
{'短评内容': '之前评过，也不多说了', '短评打分': 3}
{'短评内容': '作为宝鸡市比较知名的酒店，应该有此配置，合情合理。', '短评打分': 5}
{'短评内容': '还好', '短评打分': 4}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '还可以，下次会再涞', '短评打分': 5}
{'短评内容': '综合来说还是值得入住的酒店感觉不错', '短评打分': 5}
