{'短评内容': '很好', '短评打分': 5}
{'短评内容': '很好，', '短评打分': 5}
{'短评内容': '好！', '短评打分': 5}
{'短评内容': '昨天动车停运，只得到长春，定的房间，酒店也乐意退掉，今天重新踏上丹东之旅，还是定这家酒店。', '短评打分': 5}
{'短评内容': '隔音有点差。服务员服务真周到。', '短评打分': 4}
{'短评内容': '挺好的到了丹东就上京东定了这家酒店，视野非常好能看到朝鲜，早上起来看了日出&amp;hellip;&amp;hellip;卫生，服务，都没的说&amp;hellip;&amp;hellip;早餐一般是唯一的遗憾。', '短评打分': 5}
{'短评内容': '环境没的说，前台接待也漂亮，英日韩交流都ok，棒棒哒！！！', '短评打分': 5}
{'短评内容': '服务很好，热情招待。', '短评打分': 5}
{'短评内容': '很好的酒店，下楼就是江边。住着很舒适的。', '短评打分': 5}
{'短评内容': '酒店位于江边，从这里到鸭绿江大桥的这段江边是非常好的一段，需步行约25分钟左右。酒店房间宽敞，就是装修的时间长了，略显旧，但不影响使用。', '短评打分': 5}
{'短评内容': '酒店位于丹东火车站对面，交通便捷，商业服务内容齐全，去江边很近。酒店内部环境优美，服务人员服务到位，房间设施高档使用舒适。', '短评打分': 5}
{'短评内容': '为了俯瞰一下三胖的地盘，特意选的国境望江房。给的是走廊尽头的那间，视野特别开阔，整条鸭绿江尽收眼底。三胖那里的建筑低矮老旧，灰蒙蒙的，么啥看头。', '短评打分': 4}
{'短评内容': '房间宽敞明亮，离江边很近，在房间能看到对面的朝鲜，桑拿也不错哦！', '短评打分': 5}
{'短评内容': '整体环境还不错，顶楼的洗浴也很好', '短评打分': 5}
{'短评内容': 'very good ', '短评打分': 5}
{'短评内容': '跟爱人来丹东玩订的酒店，临江，风景不错。服务也很热情。', '短评打分': 5}
{'短评内容': '位置很不错，环境也很好，但跟实际的五星或者豪华酒店有待提高。在这留下不错的回忆!', '短评打分': 5}
{'短评内容': '吃住都不错', '短评打分': 5}
{'短评内容': '酒店设施属于准五星级，但是对面就是朝鲜，楼下是鸭绿江，风景太赞了，旁边有条烧烤一条街，吃饭也方便，旅游最佳选择', '短评打分': 5}
{'短评内容': '环境非常好，服务也很热情，推荐大家入住', '短评打分': 5}
{'短评内容': '鸭绿江边江景房，还能看到对面的朝鲜，服务也不错。', '短评打分': 5}
{'短评内容': '朝鲜服务员心细点餐员工就有点让人搞不懂了！好像欠他钱似的！没有表情没有语言简直想把这个二百五给轰出去', '短评打分': 3}
