{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '不错，房间很干净', '短评打分': 5}
{'短评内容': '挺好的房间', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '酒店位置不错，服务还行，设施中规中矩，但是充电的借口和电源太少', '短评打分': 5}
{'短评内容': '非常好环境也很好干净', '短评打分': 5}
{'短评内容': '这个破酒店是我住过最差的酒店，没有之一，一星我都不想给', '短评打分': 1}
{'短评内容': '服务态度很好！但设施有待提高，房间里的浴头不好用（个人建议管设备的应该定期检查）房间门镜盖松动应及时更换让客人的隐私得到保护。', '短评打分': 5}
{'短评内容': '很好，就是房间小', '短评打分': 5}
{'短评内容': '很好，位置方便', '短评打分': 5}
{'短评内容': '房间各项都不错。就是上网居然要收费很是无语', '短评打分': 5}
{'短评内容': '酒店周边较繁华，吃饭方便', '短评打分': 4}
{'短评内容': '挺好', '短评打分': 5}
{'短评内容': '总体来说还不错，早餐较简单，中规中矩。', '短评打分': 5}
{'短评内容': '房间布局太差', '短评打分': 3}
{'短评内容': '剔须刀要花钱的 早餐还可以', '短评打分': 4}
{'短评内容': '很不错，下回还来住', '短评打分': 5}
{'短评内容': '周边环境不错交通方便，早餐一般', '短评打分': 4}
{'短评内容': '酒店不错，价格很好，交通便利，服务很好。', '短评打分': 5}
{'短评内容': '装修不错,环境很好,服务人员也很好,唯一就是以葫芦岛来说有点小贵', '短评打分': 5}
{'短评内容': '房间布局比较前卫，价格小贵。楼下的餐厅不错！', '短评打分': 5}
{'短评内容': '环境不错。', '短评打分': 3}
{'短评内容': '设施可以，只不过在小城市这个价位的房间应该更大些。', '短评打分': 1}
{'短评内容': '给领导安排的酒店，地点很不错，住宿条件也不错，唯一不足的是价格偏贵，作为旅游业不太发达的葫芦岛，这个价格和一二线城市有一拼了，到毕竟可选的少，基本满意了', '短评打分': 5}
{'短评内容': '服务不错，早晨一般，还挺干净，在葫芦岛还是不错的酒店。', '短评打分': 5}
{'短评内容': '地处新城区，周边环境挺好。酒店旁边就是好几家当地出名的饭店，酒店环境优雅，设施很新。\n值得推荐。不过相对于葫芦岛城市的消费水平来说，这样的价格还是略显有点高。', '短评打分': 5}
{'短评内容': '房间干净且安静，位置很好，很适合商务出行。服务水平，在这个小城市，也就可以了.................', '短评打分': 5}
{'短评内容': '在这住很舒服！很干净！专修是我最喜欢的！', '短评打分': 3}
{'短评内容': '酒店环境还可以，服务还算说得过去，装修风格也不错，但是超前的装修风格与使用的装修材料不相匹配，造成浴室漏水浸湿地毯，让人感觉非常不爽。530元/天价格高了些，如果在北京，这个酒店也就值330元/天；而且双人房只免单人早餐，另一位需要付58元，这种规定有些莫名其妙，在葫芦岛58元几乎可以是两个人的一顿正餐费用了。另外电脑房提供的电脑居然还要收费。总之，530元/天，不值！', '短评打分': 1}
{'短评内容': '还可以, 房间不小， 环境不错\n方便\n快捷\n', '短评打分': 5}
{'短评内容': '交通比较便利，房间整洁，早餐也不错，服务很好。', '短评打分': 5}
{'短评内容': '新酒店，房间设计很别致，也很安静。只是走廊太长，如果从另一个电梯下来的话，是到了潮州城饭馆，别扭', '短评打分': 5}
{'短评内容': '要不是开两会说什么都不会选这个酒店，标间太小，洗手间设计是透明的，里面冲澡外面都能看见，不知道设计师是怎么想的，\n早餐非常cha，还没到闭餐时间就没什么吃的了\n', '短评打分': 1}
{'短评内容': '2010年12月8日入住大床房，据说（没住过一部）比一部房间小一些。\n一部距离二部不太远，乘车路过。\n总体的感觉还可以：首先地理位置，交通很方便；其次酒店房间布局还可以、设施都很新。\n可能是定位商务的关系，没有酒店里的商场；房价偏高。（HLD缺少类似的酒店）', '短评打分': 5}
