{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '还不错住的还挺满意', '短评打分': 5}
{'短评内容': '有机会继续入住，前台很敬业。', '短评打分': 5}
{'短评内容': '', '短评打分': 5}
{'短评内容': '早餐可以', '短评打分': 4}
{'短评内容': '有停车场，云后子的方便的作，可以常来住的，以的号差乃恭喜你比去好意思说我给你打电话来就来吧来吧似的的也', '短评打分': 5}
{'短评内容': '交通方便，环境卫生，房间宽敞，洗浴器具好用，早餐好吃。交通方便，环境卫生，房间宽敞，洗浴器具好用，早餐好吃。', '短评打分': 5}
{'短评内容': '好。很好', '短评打分': 5}
{'短评内容': '很一般价格贵', '短评打分': 2}
{'短评内容': '一般般吧。。。。。。。。。。。。耍手机收拾收拾还是手机手机手机是大喊大叫记得记得合适的婚纱记得记得大姐大姐', '短评打分': 3}
{'短评内容': '感觉比一般如家好点儿', '短评打分': 5}
{'短评内容': '算是繁华地带。', '短评打分': 5}
{'短评内容': '住过多次。', '短评打分': 5}
{'短评内容': '住宿吃饭比较方便，性价比较高，离火车站近，比较方便', '短评打分': 5}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '集中空调，有点冷。早餐不太好！', '短评打分': 4}
{'短评内容': '环境卫生好，服务非常周到，无噪音非常适合休息', '短评打分': 5}
{'短评内容': '在一个小区边上同一栋楼上还有办公。房间装修和设施都很好，床品整洁舒适，内在远好于外表的酒店。', '短评打分': 5}
{'短评内容': '房间小，环境很一般，周边环境太吵闹。购物不方便。', '短评打分': 5}
{'短评内容': '真的很不错，这是我第三次入住了，好不好住了就知道', '短评打分': 5}
{'短评内容': '整体来说，还是可以的。房间挺干净的，上网也快。主要是出差住，就晚上在酒店。不好的地方，电视机旧，我的房间靠路边，两个晚上都好吵，睡不好。楼下的打印店，我想去打印，刚好碰上打印机坏了。', '短评打分': 5}
{'短评内容': '位處於主干道旁邊,交通方便,因為修路,有點吵.\n房間設備一般,還算乾淨.\n', '短评打分': 5}
{'短评内容': '总体还可以，就是汉口的交通不方便，去的话还建议打车，走路和坐公交车都麻烦', '短评打分': 5}
{'短评内容': '酒店干净整洁，实用，前台热情，得体，早餐有点简单，交通便利，感觉不错，推荐', '短评打分': 5}
{'短评内容': '不错。。。。.........................................就是前面的路在修', '短评打分': 5}
{'短评内容': '性价比不错，服务还行，尤其值得称赞的是，浴室前地上毛巾显得很温馨，很人性，值得推荐', '短评打分': 5}
{'短评内容': '服务不错，环境不错，值得推荐，希望把房间地毯的味道去除一下就更理想了', '短评打分': 5}
{'短评内容': '地点有点不好找，店面不在正面。不过服务还行，干净。', '短评打分': 5}
{'短评内容': '位處於主干道旁邊,交通方便,因為修路,有點吵.\n房間設備一般,還算乾淨.\n早餐的種類不多,但剛好有我喜歡吃的,還不錯.', '短评打分': 5}
{'短评内容': '房内设施一般，但饭菜很可口还不贵，是我去湖北多次，吃的最舒心的一顿', '短评打分': 5}
{'短评内容': '因为是坐落于小区里的酒店，较为居家的感觉，当然，房间的设施稍\n有些陈旧，早餐的河粉也有些炒糊了哈', '短评打分': 5}
{'短评内容': '酒店在主干道的旁边，交通方便。设施也比较新。只是修路噪音很大，而且早餐的品种很少', '短评打分': 5}
{'短评内容': '好呵呵呵呵呵呵和呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵', '短评打分': 5}
{'短评内容': '酒店位置还好，出门不远就有公交站。房间设施也可以，卫生间干净。\n\n早餐品种再丰富一些就好，午餐和晚餐增加套餐。', '短评打分': 5}
{'短评内容': '房间没有图片那么大，地毯也比较脏，而且暖风开起来我都怀疑是冷风，一晚上也没暖起来干脆就关掉了。前台的工作人员态度还好。', '短评打分': 1}
{'短评内容': '目前修路，交通不方便，听说十一前通路。酒店环境不错，房间大', '短评打分': 5}
{'短评内容': '酒店环境不错，就是周围修路，交通不方便,不介意的可以试试', '短评打分': 5}
{'短评内容': '写字楼改造，隔音效果不好，卫生间小。说是按照3星标准，其实也就是比快捷多了电吹风', '短评打分': 1}
{'短评内容': '很不错，空调很足，热水很好。服务员不很殷勤，但是也算周到。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '离火车站有2公里不止吧，一路走过来，很是吃力。门口的大路在修路，订的房间窗口靠马路，晚上也在施工。目前来说，不推荐。', '短评打分': 1}
{'短评内容': '真的很一般，房间虽大但配套很简陋～距离汉口火车站不近不远，步行太远打的司机不愿呀！', '短评打分': 1}
{'短评内容': '武汉是个混乱的地方，交警基本是摆设。在东西湖区出差，但那边实在没有像样的酒店，住到这边来，也是没有办法的办法，不过也没发现什么性价比高的酒店，这边也算是能住了。', '短评打分': 5}
{'短评内容': ' 房间够大,也还干净,能上网,但设施较旧,电吹风很残', '短评打分': 5}
{'短评内容': '位置有点偏，其他还可以。', '短评打分': 5}
{'短评内容': '都还可以', '短评打分': 5}
{'短评内容': '酒店离汉口火车站近，房间隔音不好，很乱。', '短评打分': 5}
{'短评内容': '不错，下次还回来', '短评打分': 5}
{'短评内容': 'h设施有些旧了，房间比较大', '短评打分': 5}
{'短评内容': '环境干净整洁，而且也比较安静，价格有点偏高，服务还可以，位置离火车站附近，交通比较便利', '短评打分': 3}
{'短评内容': '处于不太繁华地段，安静，交通方便。性价比一般。', '短评打分': 5}
{'短评内容': '不错啊，性价比比较高。', '短评打分': 5}
{'短评内容': '总体还行，但靠马路边的房间比较吵', '短评打分': 5}
{'短评内容': '住的商务大床，房间小，设施还可以，但一进门一股巨大的韭菜味（我估计是前一位房客点了送餐的韭菜盒子吧），不过服务人员很热情。那个大厦里面吃饭的地方只看到三楼，只有中餐，我只有1个人，竟然建议我点2个菜！！希望以后能增设一人份的中餐或西式套餐', '短评打分': 3}
{'短评内容': '房间一股韭菜味，估计是上位客人点了送餐服务里的韭菜盒子。我一个人到宾馆中餐厅吃饭，最小提供是2人份的，服务员还告诉我另外的西餐厅卖同样的东西……不过这家店的服务人员的服务态度还是非常好的，也很热心', '短评打分': 3}
{'短评内容': '湖北的任何地方都不好~在湖北 只能凑合 没办法 他们这人素质差!!', '短评打分': 1}
{'短评内容': '感觉性价比最高的是房价，挺大的；最不满意的是宽带，难道因为是免费的旧部保证质量了吗？断断续续，折磨人啊！如果私人旅游我可能还会考虑这家，商务旅行的话，我是不敢再来了（已经住过2次了，宽带还没改进）。', '短评打分': 5}
{'短评内容': '房间设施比较不错，价格也不贵，就是酒店周边环境的不太理想。', '短评打分': 5}
{'短评内容': '酒店的优点是房间很新，干净，睡的舒服，缺点是附近没有经济好一点的地方就餐', '短评打分': 3}
{'短评内容': '最大的优点是新，房间刚装修完毕，里面也还算宽敞，有宽带。但说是准四星，其他的配套根本不好，去餐厅进餐，不是没有这个菜就是没有那个菜，性价比差。生意不错，但服务台质量很一般，对于顾客问话，常有点自抬身价的嫌疑。虽然交通还好，但是旁边也没有什么商业和美食区，幸亏我自己有车。下次去武汉不会选择住这里。', '短评打分': 1}
