{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '还行吧，一切都不错，保安大叔和前台妹子服务态度挺好的，', '短评打分': 5}
{'短评内容': '一般', '短评打分': 1}
{'短评内容': '设施老旧，楼层高，无电梯，价格实惠。设施老旧，楼层高，无电梯，价格实惠。设施老旧，楼层高，无电梯，价格实惠。', '短评打分': 3}
{'短评内容': '真心不错 安静卫生 实惠', '短评打分': 5}
{'短评内容': '好！', '短评打分': 5}
{'短评内容': '交通方便，有地铁公交超市商场，离钟楼鼓楼很近，吃很方便，吃货首选啊，即使在闹市可后面的客房安静舒适干净，每天有不同的水果赠送-小黄瓜/圣女果/苹果/奇异果，有吹风机，枕头不高不矮软硬合适，洗手池也有热水，花洒很好热水舒服，只是沐浴室里没有可以放沐浴露洗发水的器具不太方便，靠过道的窗帘不够密集，过道灯光都能透进来，室内的灯光太昏黄，有的房间的窗户对着没光的走道，对于早上要化妆的女生来说不太方便啦，不', '短评打分': 5}
{'短评内容': '还可以，安全', '短评打分': 5}
{'短评内容': '这都好的我没得话说求了', '短评打分': 5}
{'短评内容': '一般，潮湿', '短评打分': 3}
{'短评内容': '房间特别潮湿，感觉人睡的会昏沉，厕所只要一上味道特别大，散不出去，窗户是封死的，里面霉味特别重，没有电梯呦', '短评打分': 1}
{'短评内容': '空调坏的，椅子一张坏的。WIFI信号才二格，没电梯。停车位不够。', '短评打分': 3}
{'短评内容': '住了好多次了，总体还不错，主要是价格相对便宜', '短评打分': 4}
{'短评内容': '感觉不错，房间很大，设施旧', '短评打分': 4}
{'短评内容': '不好，各种差，房价也不便宜', '短评打分': 2}
{'短评内容': '价格便宜，非常适合我们这些出差的人，并且靠近出差目的地，就是附近吃得不多', '短评打分': 3}
{'短评内容': '其实里面环境好差 应该装修了 被子有点脏 睡的不舒服', '短评打分': 3}
{'短评内容': '环境很差，一股子发霉的味道，住过最差的酒店', '短评打分': 3}
{'短评内容': '还可以，就是没电梯，太累', '短评打分': 3}
{'短评内容': '一般般啦', '短评打分': 3}
{'短评内容': '交通方便，就是没有电梯。店员热情，可以免费洗衣服，电话也是免费的。', '短评打分': 5}
{'短评内容': '服务很好，而且电话免费打，就是没电梯', '短评打分': 3}
{'短评内容': '环境不错！', '短评打分': 3}
{'短评内容': '离火车站5.6个站，离客运站一个站，交通便利，服务态度不错，价格便宜，挺不错的。', '短评打分': 5}
