{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '环境不错，服务周到', '短评打分': 5}
{'短评内容': '酒店位置很好，吃饭特方便。', '短评打分': 5}
{'短评内容': '中规中矩 不过遇到装修', '短评打分': 4}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '早上八点多开始装修，电钻、锤子各种大噪音，前前后后打了三个电话到前台，然而并没有什么用……对于装修中的酒店，携程为何不说明清晰？', '短评打分': 5}
{'短评内容': '七天酒店价格优惠，环境卫生方便也可以。', '短评打分': 5}
{'短评内容': '环境还可以的', '短评打分': 5}
{'短评内容': '没收押金，不是会员只可以住到第二天12点，房间还可以，刚进去的时候没打开电，打电话给前台说是要师傅帮我看一下，等了将近20分钟也没人来，就自己在那里瞎弄，发现原来房卡插下去了要收上来一点就有电了。然后，急着就出门了，也不知道师傅有没有来过。房间里面没有纸巾，只有卫生间里面马桶旁边有纸巾，也没有一次性梳子，只有两条浴巾，没有小毛巾，浴室门上挂了一条毛巾也不知道能不能用，没敢用。房间有一块瓷砖应该是坏了，就只补了水泥，真心觉得不怎么好看，服务态度还是很好的。', '短评打分': 3}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '一般，洗手间卫生不好', '短评打分': 3}
{'短评内容': '比其他平台便宜', '短评打分': 5}
{'短评内容': '比其他平台便宜', '短评打分': 5}
{'短评内容': '便宜 酒店订的', '短评打分': 5}
{'短评内容': '还可以，挺好的', '短评打分': 5}
{'短评内容': '还行了。毕竟价格不高', '短评打分': 4}
{'短评内容': '七楼早上没有热水，其他都不错', '短评打分': 4}
{'短评内容': '挺好的，交通很方便，吃饭很方便', '短评打分': 5}
{'短评内容': '还不错，卫生好，床大', '短评打分': 5}
{'短评内容': '1、停车场正在维护 2、入住一天，居然停水，没有任何补救措施', '短评打分': 5}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '还可以吧。', '短评打分': 4}
{'短评内容': '失望，要什么没什么，吹风机还只能吹10秒就要再次冷却，我就没试过吹个头发需要半小时的', '短评打分': 1}
{'短评内容': '服务态度很好，交通方便，但隔音不是很好，但总的来讲还是很好', '短评打分': 4}
{'短评内容': '本次入住感受，我只能呵呵了。整个沟通非常不愉快。再以后不会再考虑了。', '短评打分': 3}
