{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '位置不错，繁华路段，就在龙抄手对门，找起来也不难，主要还是交通方便，环境卫生还不错吧，这价钱值了，下次还会再来', '短评打分': 5}
{'短评内容': '位置很好', '短评打分': 4}
{'短评内容': '一帮帮，前台太小，不容易找到', '短评打分': 3}
{'短评内容': '地理位置好', '短评打分': 5}
{'短评内容': '满意！服务很棒！出行很方便！', '短评打分': 5}
{'短评内容': '挺好！！！', '短评打分': 4}
{'短评内容': '完美，干净，舒适', '短评打分': 5}
{'短评内容': '你们就疯狂吧，等到哪天我走了，让你全世界都找不到我', '短评打分': 5}
{'短评内容': '住了五天 感觉还可以', '短评打分': 5}
{'短评内容': '替回老家的爸妈订的，因为之前自己住过，觉得又靠近春熙路去哪都方便，周围吃的逛的也挺多，还有环境也还不错，落地窗很喜欢，也没有感觉吵。但爸妈不喜欢一块睡，老妈闲他呼声大，所以订的豪华双床房，老妈说什么都还行，就是床太窄，这个有点尴尬了，我全国各地玩订酒店标准都是三星到四星的两百以上的酒店全是双床至少1.2米宽以上的，结果它家才1.1&hellip;遇到胖人或像我爸一米八以上的大个能睡的舒服么！希望商家可以改进&hellip;', '短评打分': 4}
{'短评内容': '酒店位置挺不错的，就在春熙路步行街，买东西逛街非常方便。房间不大，但是相对来说还是挺干净的。推荐！！', '短评打分': 5}
{'短评内容': '位置很好，去哪都方便，就是设施比较陈旧', '短评打分': 5}
{'短评内容': '环境好，交通方便', '短评打分': 5}
{'短评内容': '地毯太脏了', '短评打分': 4}
{'短评内容': '离春熙路很近，下楼就是春熙路。周围有很多大型的商场，群光和伊藤洋华堂不到100米。还有ifs，伊势丹百货和太古里。可以满足所有购物，逛街，吃美食，看电影。附近有地铁2号线，3号线，走哪都比较方便。唯一觉得有一个缺点就是，爱睡懒觉的可能早上有点早。不过，这价位还有双早，性价比很高 ', '短评打分': 3}
{'短评内容': '还不错，方便', '短评打分': 5}
{'短评内容': '酒店交通方便，距离地铁春熙路站几分钟，在春熙路步行街，龙抄手旁，周边有群光、伊腾洋华堂、王府井、茂业等方便购物，离太古里也很近。', '短评打分': 5}
{'短评内容': '没有以前好了 地毯上有股脚臭的味道', '短评打分': 4}
{'短评内容': '环境很好很不错，价格也很便宜', '短评打分': 4}
{'短评内容': '位置不错，购物吃饭都很方便，交通也很便捷，不远就是地铁，床也很舒服，就是房间温度有点低。', '短评打分': 4}
{'短评内容': '虽然去参团之前已住过一晚， 不是太满意。但是因为没时间再找和为了方便， 结果还是继续在住第二次。这次的浴室是带有洗手盆。 所以没有了之前光暗的问题，可以看到自己脸化妆了。 但是这次的沐浴流水很慢， 水都积在脚下， 有点恶心。。这次入住网络不好。 电视也断断续续没信号。 网络只能发发短信。想要看戏或发张照片给朋友要等很久。', '短评打分': 4}
{'短评内容': '位置很好；价格适中；门脸太小不好找；没有照片上的好看，特别是外墙还真破败。', '短评打分': 5}
{'短评内容': '酒店在春熙路商圈还是不错的，就是条件稍微简陋了一点', '短评打分': 3}
{'短评内容': '这个酒店应该是新开的，酒店前台的服务生超级差，同样的价格房间的大小不同，要求换房间就说没有，情愿换贵的房间也是说没有；\n房间的网线是需要向前台要的，而且我在晚上十点半的时候发现没有网线，打电话给前台说可以拿给我的，我因为当时已经洗好澡穿着睡衣，所以说明希望可以找个女性服务员帮我送方便点，对方却坚持说没有女性服务员，我说前台明明一男一女在的，怎么会没有女性服务员呢，问他值班经理的电话也不肯说，百般抵', '短评打分': 1}
