{'短评内容': '很好', '短评打分': 5}
{'短评内容': '房间不错，住着蛮舒适的。', '短评打分': 5}
{'短评内容': '干净整洁', '短评打分': 5}
{'短评内容': '很多房间没有窗户，预定的时候标注不是很清楚。很多房间没有窗户，预定的时候标注不是很清楚。很多房间没有窗户，预定的时候标注不是很清楚。', '短评打分': 4}
{'短评内容': '很多房间没有窗户，预定的时候标注不是很清楚。', '短评打分': 4}
{'短评内容': '还行吧，空调不行啊', '短评打分': 4}
{'短评内容': '好两次了。还行。', '短评打分': 5}
{'短评内容': '好评好评好评', '短评打分': 5}
{'短评内容': '这个讲实话，隔音效果太差了，隔壁声音太大', '短评打分': 2}
{'短评内容': '酒店的服务态度真好，发货很快。也相当不错。太喜欢了，谢谢', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '很棒，前台服务很好', '短评打分': 5}
{'短评内容': '很不错，服务员很有礼貌也很贴心，卫生打扫的很及时。', '短评打分': 5}
{'短评内容': '网上订的，退房时间就不给按会员标准，差评', '短评打分': 4}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '环境不错，网上预订，千万要确认是否有窗户，一般特价的都是无窗，或内窗！', '短评打分': 4}
{'短评内容': '公交不便', '短评打分': 5}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '老顾客了，不错！', '短评打分': 5}
{'短评内容': '来了有很多次了，服务环境什么的都很不错，喜欢大床房的落地窗', '短评打分': 5}
{'短评内容': '好！！！！！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': ',\r\n还行，大落地窗，很棒！', '短评打分': 3}
{'短评内容': '房间很大很好  落地窗很不错  赞一个  洗手间略小  ', '短评打分': 5}
{'短评内容': '比较偏僻，旁边吃饭地方很少，电脑房都没有窗户很郁闷', '短评打分': 1}
{'短评内容': '总得来说,，服务不错，比较干净，靠窗的房间住着还是很舒心的，价格非常值!', '短评打分': 5}
{'短评内容': '交通很方便，服务不错，比较干净，靠窗的房间住着还是很舒心的，对得起这个价格。', '短评打分': 5}
{'短评内容': '因为隔壁房间有吵闹，所以要求换间房子，她们服务态度很好', '短评打分': 5}
{'短评内容': '这家酒店有的房间有很大的落地窗，房间也很大。', '短评打分': 5}
{'短评内容': '如家酒店的品质，值得信赖。也有停车场，好！！！！', '短评打分': 5}
{'短评内容': '如家服务态度和设施挺不错的，每次去十堰都首选如家。', '短评打分': 3}
{'短评内容': '临近郧阳师专，附近吃饭的话有几家饭店，还可以，空调不给力', '短评打分': 5}
{'短评内容': '房间还可以，可是就空调不给力，热、很热，附近交通还比较方便。。。', '短评打分': 1}
{'短评内容': '房间不错，服务不错。就是网络太糟糕，自行车的速度。', '短评打分': 5}
{'短评内容': '挺不错的，环境优美，床睡的舒服。就是窗帘太丑了', '短评打分': 5}
{'短评内容': '感觉很不错，火车站和汽车站都是起步价，服务也很好，强烈推荐！', '短评打分': 5}
{'短评内容': '服务很贴心，服务人员会很详细的告诉公交车的路线和其它问题。乘车方便而且很安静。非常满意！', '短评打分': 5}
{'短评内容': '来十堰一直都是住得此宾馆，服务态度非常好。房间也比较干净', '短评打分': 5}
{'短评内容': '还可以，就是第一晚没什么，第二晚Ktv太吵了。', '短评打分': 5}
{'短评内容': '环境很不错，住着也舒服，被套还是暖色系的，很窝心。服务人员也很好。', '短评打分': 5}
{'短评内容': '除了有些噪音外其他一切都很好。主要是太靠近公路了。设施比较齐全\n', '短评打分': 5}
{'短评内容': '   环境很温馨  服务也很好   ', '短评打分': 3}
{'短评内容': '有点吵，别的都还好啊，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，', '短评打分': 5}
{'短评内容': '这里的环境还不错··只是隔音不太好···', '短评打分': 5}
{'短评内容': '酒店位置在地图上标示有误，其实是在上海路与北京南路的四叉路口。隔音效果差强人意，隔壁拉窗帘的声音都听得到。交通不如另一家如家方便。', '短评打分': 1}
{'短评内容': '酒店挺好的，离车站较近，周围超市、小吃也较多，挺方便的。', '短评打分': 5}
{'短评内容': '酒店稍微离市中心远了点，不过很安静，离火车站也就个起步价，一楼有台电脑和打印机很是方便，也可以在酒店点餐，下次去还是会选择的哦。。。', '短评打分': 5}
{'短评内容': '环境很好，很浪漫。有停车场。只是床没有想象中的大。呵呵。', '短评打分': 5}
{'短评内容': '床比较舒适，就是有点窄，很宽敞，很明亮，感觉还是蛮温馨的。服务态度和查房速度都很满意。总体来说不错~~', '短评打分': 5}
{'短评内容': '如家快捷酒店（十堰北京路东方坐标城店）有点不舒适.', '短评打分': 5}
{'短评内容': '位置离火车站不远，大多数房间没有窗户，酒店服务态度较好，比较干净', '短评打分': 3}
{'短评内容': '房间比想象中要大些，整体感觉简洁卫生，不错。下次还会光临。', '短评打分': 5}
{'短评内容': '卫生不错。就是晚上ktv声音吵。晚上3点多才安静', '短评打分': 5}
{'短评内容': '隔音效果差，太吵了，不是一般的吵。一夜没睡着！！！', '短评打分': 1}
{'短评内容': '还蛮方便。员工服务也不错。\n\n只是这单人间没窗户啊，也不说声', '短评打分': 5}
{'短评内容': '挺干净整洁的，也比较安静。整体来讲算是比较舒适的。', '短评打分': 5}
{'短评内容': '挺好~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~', '短评打分': 5}
{'短评内容': '房间还行，交通比较方便，觉得卫生比较好。', '短评打分': 5}
{'短评内容': '不知道怎么样，帮朋友预订的，还行吧，具体不清楚', '短评打分': 5}
